	Name	Database_ID	start_bp	end_bp	variable	value	cancer
1904	PNOC	ENSG00000168081.8	28316986.0	28343355.0	gain	3	CCRCC
1905	PNOC	ENSG00000168081.8	28316986.0	28343355.0	loss	25	CCRCC
1906	ZNF395	ENSG00000186918.13	28345590.0	28402701.0	gain	3	CCRCC
1907	ZNF395	ENSG00000186918.13	28345590.0	28402701.0	loss	25	CCRCC
1908	FBXO16	ENSG00000214050.7	28348287.0	28490278.0	gain	3	CCRCC
1909	FBXO16	ENSG00000214050.7	28348287.0	28490278.0	loss	25	CCRCC
1910	FZD3	ENSG00000104290.10	28494205.0	28574267.0	gain	3	CCRCC
1911	FZD3	ENSG00000104290.10	28494205.0	28574267.0	loss	25	CCRCC
1912	EXTL3	ENSG00000012232.8	28600469.0	28755599.0	gain	3	CCRCC
1913	EXTL3	ENSG00000012232.8	28600469.0	28755599.0	loss	25	CCRCC
1914	INTS9	ENSG00000104299.14	28767661.0	28890242.0	gain	3	CCRCC
1915	INTS9	ENSG00000104299.14	28767661.0	28890242.0	loss	25	CCRCC
1916	HMBOX1	ENSG00000147421.17	28890395.0	29064764.0	gain	3	CCRCC
1917	HMBOX1	ENSG00000147421.17	28890395.0	29064764.0	loss	25	CCRCC
1918	KIF13B	ENSG00000197892.12	29067278.0	29263124.0	gain	3	CCRCC
1919	KIF13B	ENSG00000197892.12	29067278.0	29263124.0	loss	25	CCRCC
1920	DUSP4	ENSG00000120875.8	29333064.0	29350684.0	gain	3	CCRCC
1921	DUSP4	ENSG00000120875.8	29333064.0	29350684.0	loss	25	CCRCC
1922	SARAF	ENSG00000133872.13	30063003.0	30083208.0	gain	3	CCRCC
1923	SARAF	ENSG00000133872.13	30063003.0	30083208.0	loss	25	CCRCC
1924	LEPROTL1	ENSG00000104660.17	30095408.0	30177208.0	gain	3	CCRCC
1925	LEPROTL1	ENSG00000104660.17	30095408.0	30177208.0	loss	25	CCRCC
1926	MBOAT4	ENSG00000177669.3	30131671.0	30144665.0	gain	3	CCRCC
1927	MBOAT4	ENSG00000177669.3	30131671.0	30144665.0	loss	25	CCRCC
1928	DCTN6	ENSG00000104671.7	30156319.0	30183639.0	gain	3	CCRCC
1929	DCTN6	ENSG00000104671.7	30156319.0	30183639.0	loss	25	CCRCC
1930	RBPMS	ENSG00000157110.15	30384511.0	30572256.0	gain	3	CCRCC
1931	RBPMS	ENSG00000157110.15	30384511.0	30572256.0	loss	25	CCRCC
1932	GTF2E2	ENSG00000197265.8	30578318.0	30658236.0	gain	3	CCRCC
1933	GTF2E2	ENSG00000197265.8	30578318.0	30658236.0	loss	25	CCRCC
1934	SMIM18	ENSG00000253457.2	30638580.0	30646064.0	gain	3	CCRCC
1935	SMIM18	ENSG00000253457.2	30638580.0	30646064.0	loss	25	CCRCC
1936	GSR	ENSG00000104687.12	30678066.0	30727846.0	gain	3	CCRCC
1937	GSR	ENSG00000104687.12	30678066.0	30727846.0	loss	25	CCRCC
1938	UBXN8	ENSG00000104691.14	30732247.0	30767006.0	gain	3	CCRCC
1939	UBXN8	ENSG00000104691.14	30732247.0	30767006.0	loss	25	CCRCC
1940	PPP2CB	ENSG00000104695.12	30774457.0	30814314.0	gain	3	CCRCC
1941	PPP2CB	ENSG00000104695.12	30774457.0	30814314.0	loss	25	CCRCC
1942	TEX15	ENSG00000133863.7	30831544.0	30913003.0	gain	3	CCRCC
1943	TEX15	ENSG00000133863.7	30831544.0	30913003.0	loss	25	CCRCC
1944	PURG	ENSG00000172733.11	30995802.0	31033715.0	gain	3	CCRCC
1945	PURG	ENSG00000172733.11	30995802.0	31033715.0	loss	25	CCRCC
1946	WRN	ENSG00000165392.9	31033788.0	31176138.0	gain	3	CCRCC
1947	WRN	ENSG00000165392.9	31033788.0	31176138.0	loss	25	CCRCC
1948	NRG1	ENSG00000157168.18	31639222.0	32855666.0	gain	3	CCRCC
1949	NRG1	ENSG00000157168.18	31639222.0	32855666.0	loss	25	CCRCC
1950	FUT10	ENSG00000172728.15	33370824.0	33473146.0	gain	3	CCRCC
1951	FUT10	ENSG00000172728.15	33370824.0	33473146.0	loss	24	CCRCC
1952	TTI2	ENSG00000129696.12	33473386.0	33513601.0	gain	3	CCRCC
1953	TTI2	ENSG00000129696.12	33473386.0	33513601.0	loss	24	CCRCC
1954	MAK16	ENSG00000198042.10	33485182.0	33501262.0	gain	3	CCRCC
1955	MAK16	ENSG00000198042.10	33485182.0	33501262.0	loss	24	CCRCC
1956	RNF122	ENSG00000133874.1	33547754.0	33567128.0	gain	3	CCRCC
1957	RNF122	ENSG00000133874.1	33547754.0	33567128.0	loss	24	CCRCC
1958	DUSP26	ENSG00000133878.8	33591330.0	33600023.0	gain	3	CCRCC
1959	DUSP26	ENSG00000133878.8	33591330.0	33600023.0	loss	24	CCRCC
1960	UNC5D	ENSG00000156687.10	35235475.0	35796550.0	gain	3	CCRCC
1961	UNC5D	ENSG00000156687.10	35235475.0	35796550.0	loss	24	CCRCC
1962	KCNU1	ENSG00000215262.7	36784324.0	36936125.0	gain	3	CCRCC
1963	KCNU1	ENSG00000215262.7	36784324.0	36936125.0	loss	24	CCRCC
1964	ZNF703	ENSG00000183779.6	37695782.0	37700019.0	gain	3	CCRCC
1965	ZNF703	ENSG00000183779.6	37695782.0	37700019.0	loss	24	CCRCC
1966	ERLIN2	ENSG00000147475.14	37736601.0	37758422.0	gain	3	CCRCC
1967	ERLIN2	ENSG00000147475.14	37736601.0	37758422.0	loss	24	CCRCC
1968	ADGRA2	ENSG00000020181.17	37784191.0	37844896.0	gain	3	CCRCC
1969	ADGRA2	ENSG00000020181.17	37784191.0	37844896.0	loss	24	CCRCC
1970	BRF2	ENSG00000104221.12	37843268.0	37849861.0	gain	3	CCRCC
1971	BRF2	ENSG00000104221.12	37843268.0	37849861.0	loss	24	CCRCC
1972	RAB11FIP1	ENSG00000156675.15	37858618.0	37899497.0	gain	3	CCRCC
1973	RAB11FIP1	ENSG00000156675.15	37858618.0	37899497.0	loss	24	CCRCC
1974	GOT1L1	ENSG00000169154.5	37934281.0	37940124.0	gain	3	CCRCC
1975	GOT1L1	ENSG00000169154.5	37934281.0	37940124.0	loss	24	CCRCC
1976	ADRB3	ENSG00000188778.5	37962990.0	37966599.0	gain	3	CCRCC
1977	ADRB3	ENSG00000188778.5	37962990.0	37966599.0	loss	24	CCRCC
1978	EIF4EBP1	ENSG00000187840.4	38030534.0	38060365.0	gain	3	CCRCC
1979	EIF4EBP1	ENSG00000187840.4	38030534.0	38060365.0	loss	24	CCRCC
1980	ASH2L	ENSG00000129691.15	38105493.0	38144076.0	gain	3	CCRCC
1981	ASH2L	ENSG00000129691.15	38105493.0	38144076.0	loss	24	CCRCC
1982	STAR	ENSG00000147465.11	38142700.0	38150992.0	gain	3	CCRCC
1983	STAR	ENSG00000147465.11	38142700.0	38150992.0	loss	24	CCRCC
1984	LSM1	ENSG00000175324.9	38163335.0	38176730.0	gain	3	CCRCC
1985	LSM1	ENSG00000175324.9	38163335.0	38176730.0	loss	24	CCRCC
1986	BAG4	ENSG00000156735.10	38176533.0	38213301.0	gain	3	CCRCC
1987	BAG4	ENSG00000156735.10	38176533.0	38213301.0	loss	24	CCRCC
1988	DDHD2	ENSG00000085788.13	38225218.0	38275558.0	gain	3	CCRCC
1989	DDHD2	ENSG00000085788.13	38225218.0	38275558.0	loss	24	CCRCC
1990	PLPP5	ENSG00000147535.16	38263130.0	38269243.0	gain	3	CCRCC
1991	PLPP5	ENSG00000147535.16	38263130.0	38269243.0	loss	24	CCRCC
1992	NSD3	ENSG00000147548.16	38269704.0	38382272.0	gain	3	CCRCC
1993	NSD3	ENSG00000147548.16	38269704.0	38382272.0	loss	24	CCRCC
1994	LETM2	ENSG00000165046.12	38386207.0	38409527.0	gain	3	CCRCC
1995	LETM2	ENSG00000165046.12	38386207.0	38409527.0	loss	24	CCRCC
1996	FGFR1	ENSG00000077782.19	38400215.0	38468834.0	gain	3	CCRCC
1997	FGFR1	ENSG00000077782.19	38400215.0	38468834.0	loss	24	CCRCC
1998	C8orf86	ENSG00000196166.3	38510834.0	38560939.0	gain	3	CCRCC
1999	C8orf86	ENSG00000196166.3	38510834.0	38560939.0	loss	24	CCRCC
2000	TACC1	ENSG00000147526.19	38728186.0	38853028.0	gain	3	CCRCC
2001	TACC1	ENSG00000147526.19	38728186.0	38853028.0	loss	24	CCRCC
2002	PLEKHA2	ENSG00000169499.14	38901235.0	38973912.0	gain	3	CCRCC
2003	PLEKHA2	ENSG00000169499.14	38901235.0	38973912.0	loss	24	CCRCC
2004	HTRA4	ENSG00000169495.4	38974228.0	38988663.0	gain	3	CCRCC
2005	HTRA4	ENSG00000169495.4	38974228.0	38988663.0	loss	24	CCRCC
2006	TM2D2	ENSG00000169490.16	38988808.0	38996824.0	gain	3	CCRCC
2007	TM2D2	ENSG00000169490.16	38988808.0	38996824.0	loss	24	CCRCC
2008	ADAM9	ENSG00000168615.11	38996869.0	39105261.0	gain	3	CCRCC
2009	ADAM9	ENSG00000168615.11	38996869.0	39105261.0	loss	24	CCRCC
2010	ADAM32	ENSG00000197140.14	39106990.0	39284917.0	gain	3	CCRCC
2011	ADAM32	ENSG00000197140.14	39106990.0	39284917.0	loss	24	CCRCC
2012	ADAM18	ENSG00000168619.15	39584489.0	39730065.0	gain	3	CCRCC
2013	ADAM18	ENSG00000168619.15	39584489.0	39730065.0	loss	23	CCRCC
2014	ADAM2	ENSG00000104755.14	39743735.0	39838289.0	gain	3	CCRCC
2015	ADAM2	ENSG00000104755.14	39743735.0	39838289.0	loss	23	CCRCC
2016	IDO1	ENSG00000131203.12	39902275.0	39928790.0	gain	3	CCRCC
2017	IDO1	ENSG00000131203.12	39902275.0	39928790.0	loss	23	CCRCC
2018	IDO2	ENSG00000188676.13	39934614.0	40016391.0	gain	3	CCRCC
2019	IDO2	ENSG00000188676.13	39934614.0	40016391.0	loss	23	CCRCC
2020	ZMAT4	ENSG00000165061.14	40530590.0	40897833.0	gain	3	CCRCC
2021	ZMAT4	ENSG00000165061.14	40530590.0	40897833.0	loss	21	CCRCC
2022	SFRP1	ENSG00000104332.11	41261962.0	41309473.0	gain	3	CCRCC
2023	SFRP1	ENSG00000104332.11	41261962.0	41309473.0	loss	21	CCRCC
2024	GOLGA7	ENSG00000147533.16	41490396.0	41510980.0	gain	3	CCRCC
2025	GOLGA7	ENSG00000147533.16	41490396.0	41510980.0	loss	21	CCRCC
2026	GINS4	ENSG00000147536.11	41529218.0	41545030.0	gain	3	CCRCC
2027	GINS4	ENSG00000147536.11	41529218.0	41545030.0	loss	21	CCRCC
2028	GPAT4	ENSG00000158669.11	41577187.0	41625001.0	gain	3	CCRCC
2029	GPAT4	ENSG00000158669.11	41577187.0	41625001.0	loss	21	CCRCC
2030	NKX6-3	ENSG00000165066.12	41645177.0	41650817.0	gain	3	CCRCC
2031	NKX6-3	ENSG00000165066.12	41645177.0	41650817.0	loss	21	CCRCC
2032	ANK1	ENSG00000029534.19	41653220.0	41896762.0	gain	3	CCRCC
2033	ANK1	ENSG00000029534.19	41653220.0	41896762.0	loss	21	CCRCC
2034	KAT6A	ENSG00000083168.9	41929479.0	42051994.0	gain	3	CCRCC
2035	KAT6A	ENSG00000083168.9	41929479.0	42051994.0	loss	21	CCRCC
2036	AP3M2	ENSG00000070718.11	42152946.0	42171673.0	gain	3	CCRCC
2037	AP3M2	ENSG00000070718.11	42152946.0	42171673.0	loss	21	CCRCC
2038	PLAT	ENSG00000104368.17	42174718.0	42207676.0	gain	3	CCRCC
2039	PLAT	ENSG00000104368.17	42174718.0	42207676.0	loss	21	CCRCC
2040	IKBKB	ENSG00000104365.13	42271302.0	42332653.0	gain	3	CCRCC
2041	IKBKB	ENSG00000104365.13	42271302.0	42332653.0	loss	21	CCRCC
2042	POLB	ENSG00000070501.11	42338454.0	42371808.0	gain	3	CCRCC
2043	POLB	ENSG00000070501.11	42338454.0	42371808.0	loss	21	CCRCC
2044	DKK4	ENSG00000104371.4	42374063.0	42377229.0	gain	3	CCRCC
2045	DKK4	ENSG00000104371.4	42374063.0	42377229.0	loss	21	CCRCC
2046	VDAC3	ENSG00000078668.13	42391624.0	42405937.0	gain	3	CCRCC
2047	VDAC3	ENSG00000078668.13	42391624.0	42405937.0	loss	21	CCRCC
2048	SLC20A2	ENSG00000168575.9	42416475.0	42541926.0	gain	3	CCRCC
2049	SLC20A2	ENSG00000168575.9	42416475.0	42541926.0	loss	21	CCRCC
2050	SMIM19	ENSG00000176209.11	42541155.0	42555193.0	gain	3	CCRCC
2051	SMIM19	ENSG00000176209.11	42541155.0	42555193.0	loss	21	CCRCC
2052	CHRNB3	ENSG00000147432.6	42697366.0	42737407.0	gain	4	CCRCC
2053	CHRNB3	ENSG00000147432.6	42697366.0	42737407.0	loss	20	CCRCC
2054	CHRNA6	ENSG00000147434.8	42752620.0	42796392.0	gain	4	CCRCC
2055	CHRNA6	ENSG00000147434.8	42752620.0	42796392.0	loss	20	CCRCC
2056	THAP1	ENSG00000131931.8	42836674.0	42843325.0	gain	4	CCRCC
2057	THAP1	ENSG00000131931.8	42836674.0	42843325.0	loss	20	CCRCC
2058	RNF170	ENSG00000120925.15	42849637.0	42897290.0	gain	4	CCRCC
2059	RNF170	ENSG00000120925.15	42849637.0	42897290.0	loss	20	CCRCC
2060	HOOK3	ENSG00000168172.8	42896946.0	43030535.0	gain	4	CCRCC
2061	HOOK3	ENSG00000168172.8	42896946.0	43030535.0	loss	20	CCRCC
2062	FNTA	ENSG00000168522.12	43034194.0	43085788.0	gain	4	CCRCC
2063	FNTA	ENSG00000168522.12	43034194.0	43085788.0	loss	20	CCRCC
2064	POMK	ENSG00000185900.9	43093506.0	43123434.0	gain	4	CCRCC
2065	POMK	ENSG00000185900.9	43093506.0	43123434.0	loss	20	CCRCC
2066	HGSNAT	ENSG00000165102.14	43140464.0	43202855.0	gain	4	CCRCC
2067	HGSNAT	ENSG00000165102.14	43140464.0	43202855.0	loss	20	CCRCC
2068	SPIDR	ENSG00000164808.16	47260878.0	47736306.0	gain	7	CCRCC
2069	SPIDR	ENSG00000164808.16	47260878.0	47736306.0	loss	15	CCRCC
2070	CEBPD	ENSG00000221869.4	47736913.0	47738164.0	gain	7	CCRCC
2071	CEBPD	ENSG00000221869.4	47736913.0	47738164.0	loss	15	CCRCC
2072	PRKDC	ENSG00000253729.7	47773111.0	47960178.0	gain	7	CCRCC
2073	PRKDC	ENSG00000253729.7	47773111.0	47960178.0	loss	15	CCRCC
2074	MCM4	ENSG00000104738.16	47960185.0	47978160.0	gain	7	CCRCC
2075	MCM4	ENSG00000104738.16	47960185.0	47978160.0	loss	15	CCRCC
2076	UBE2V2	ENSG00000169139.11	48008415.0	48064708.0	gain	7	CCRCC
2077	UBE2V2	ENSG00000169139.11	48008415.0	48064708.0	loss	15	CCRCC
2078	EFCAB1	ENSG00000034239.10	48710789.0	48735311.0	gain	7	CCRCC
2079	EFCAB1	ENSG00000034239.10	48710789.0	48735311.0	loss	15	CCRCC
2080	SNAI2	ENSG00000019549.9	48917598.0	48921740.0	gain	7	CCRCC
2081	SNAI2	ENSG00000019549.9	48917598.0	48921740.0	loss	15	CCRCC
2082	SNTG1	ENSG00000147481.14	49909789.0	50796692.0	gain	7	CCRCC
2083	SNTG1	ENSG00000147481.14	49909789.0	50796692.0	loss	15	CCRCC
2084	PXDNL	ENSG00000147485.12	51319577.0	51809445.0	gain	7	CCRCC
2085	PXDNL	ENSG00000147485.12	51319577.0	51809445.0	loss	15	CCRCC
2086	PCMTD1	ENSG00000168300.13	51817575.0	51899186.0	gain	7	CCRCC
2087	PCMTD1	ENSG00000168300.13	51817575.0	51899186.0	loss	15	CCRCC
2088	ST18	ENSG00000147488.11	52110839.0	52460959.0	gain	7	CCRCC
2089	ST18	ENSG00000147488.11	52110839.0	52460959.0	loss	15	CCRCC
2090	ALKAL1	ENSG00000196711.8	52534037.0	52565430.0	gain	8	CCRCC
2091	ALKAL1	ENSG00000196711.8	52534037.0	52565430.0	loss	13	CCRCC
2092	RB1CC1	ENSG00000023287.12	52622458.0	52745843.0	gain	8	CCRCC
2093	RB1CC1	ENSG00000023287.12	52622458.0	52745843.0	loss	13	CCRCC
2094	NPBWR1	ENSG00000183729.3	52938431.0	52941117.0	gain	8	CCRCC
2095	NPBWR1	ENSG00000183729.3	52938431.0	52941117.0	loss	13	CCRCC
2096	OPRK1	ENSG00000082556.10	53225716.0	53251697.0	gain	8	CCRCC
2097	OPRK1	ENSG00000082556.10	53225716.0	53251697.0	loss	13	CCRCC
2098	ATP6V1H	ENSG00000047249.17	53715543.0	53843558.0	gain	8	CCRCC
2099	ATP6V1H	ENSG00000047249.17	53715543.0	53843558.0	loss	13	CCRCC
2100	RGS20	ENSG00000147509.13	53851795.0	53959303.0	gain	8	CCRCC
2101	RGS20	ENSG00000147509.13	53851795.0	53959303.0	loss	13	CCRCC
2102	TCEA1	ENSG00000187735.13	53966552.0	54022456.0	gain	8	CCRCC
2103	TCEA1	ENSG00000187735.13	53966552.0	54022456.0	loss	13	CCRCC
2104	LYPLA1	ENSG00000120992.17	54046367.0	54102017.0	gain	8	CCRCC
2105	LYPLA1	ENSG00000120992.17	54046367.0	54102017.0	loss	13	CCRCC
2106	MRPL15	ENSG00000137547.8	54135241.0	54148514.0	gain	8	CCRCC
2107	MRPL15	ENSG00000137547.8	54135241.0	54148514.0	loss	13	CCRCC
2108	SOX17	ENSG00000164736.5	54457935.0	54460892.0	gain	8	CCRCC
2109	SOX17	ENSG00000164736.5	54457935.0	54460892.0	loss	13	CCRCC
2110	RP1	ENSG00000104237.7	54509422.0	54871720.0	gain	8	CCRCC
2111	RP1	ENSG00000104237.7	54509422.0	54871720.0	loss	13	CCRCC
2112	XKR4	ENSG00000206579.8	55102028.0	55542054.0	gain	8	CCRCC
2113	XKR4	ENSG00000206579.8	55102028.0	55542054.0	loss	12	CCRCC
2114	TMEM68	ENSG00000167904.14	55696424.0	55773407.0	gain	8	CCRCC
2115	TMEM68	ENSG00000167904.14	55696424.0	55773407.0	loss	13	CCRCC
2116	TGS1	ENSG00000137574.10	55773446.0	55826445.0	gain	8	CCRCC
2117	TGS1	ENSG00000137574.10	55773446.0	55826445.0	loss	13	CCRCC
2118	LYN	ENSG00000254087.7	55879835.0	56014169.0	gain	8	CCRCC
2119	LYN	ENSG00000254087.7	55879835.0	56014169.0	loss	13	CCRCC
2120	RPS20	ENSG00000008988.9	56067295.0	56074581.0	gain	8	CCRCC
2121	RPS20	ENSG00000008988.9	56067295.0	56074581.0	loss	13	CCRCC
2122	MOS	ENSG00000172680.1	56112942.0	56113982.0	gain	8	CCRCC
2123	MOS	ENSG00000172680.1	56112942.0	56113982.0	loss	13	CCRCC
2124	PLAG1	ENSG00000181690.7	56160909.0	56211324.0	gain	8	CCRCC
2125	PLAG1	ENSG00000181690.7	56160909.0	56211324.0	loss	12	CCRCC
2126	CHCHD7	ENSG00000170791.17	56211686.0	56218809.0	gain	8	CCRCC
2127	CHCHD7	ENSG00000170791.17	56211686.0	56218809.0	loss	12	CCRCC
2128	SDR16C5	ENSG00000170786.12	56300010.0	56320776.0	gain	8	CCRCC
2129	SDR16C5	ENSG00000170786.12	56300010.0	56320776.0	loss	12	CCRCC
2130	PENK	ENSG00000181195.10	56436674.0	56446671.0	gain	8	CCRCC
2131	PENK	ENSG00000181195.10	56436674.0	56446671.0	loss	12	CCRCC
2132	IMPAD1	ENSG00000104331.8	56957931.0	56993867.0	gain	8	CCRCC
2133	IMPAD1	ENSG00000104331.8	56957931.0	56993867.0	loss	12	CCRCC
2134	FAM110B	ENSG00000169122.11	57994509.0	58204279.0	gain	8	CCRCC
2135	FAM110B	ENSG00000169122.11	57994509.0	58204279.0	loss	11	CCRCC
2136	UBXN2B	ENSG00000215114.8	58411359.0	58451501.0	gain	8	CCRCC
2137	UBXN2B	ENSG00000215114.8	58411359.0	58451501.0	loss	11	CCRCC
2138	CYP7A1	ENSG00000167910.3	58490178.0	58500163.0	gain	8	CCRCC
2139	CYP7A1	ENSG00000167910.3	58490178.0	58500163.0	loss	11	CCRCC
2140	SDCBP	ENSG00000137575.11	58552924.0	58582859.0	gain	8	CCRCC
2141	SDCBP	ENSG00000137575.11	58552924.0	58582859.0	loss	11	CCRCC
2142	NSMAF	ENSG00000035681.7	58583508.0	58659853.0	gain	8	CCRCC
2143	NSMAF	ENSG00000035681.7	58583508.0	58659853.0	loss	11	CCRCC
2144	TOX	ENSG00000198846.5	58805412.0	59119147.0	gain	8	CCRCC
2145	TOX	ENSG00000198846.5	58805412.0	59119147.0	loss	10	CCRCC
2146	CA8	ENSG00000178538.9	60185412.0	60281400.0	gain	8	CCRCC
2147	CA8	ENSG00000178538.9	60185412.0	60281400.0	loss	11	CCRCC
2148	RAB2A	ENSG00000104388.14	60516936.0	60623644.0	gain	8	CCRCC
2149	RAB2A	ENSG00000104388.14	60516936.0	60623644.0	loss	11	CCRCC
2150	CHD7	ENSG00000171316.11	60678740.0	60868028.0	gain	8	CCRCC
2151	CHD7	ENSG00000171316.11	60678740.0	60868028.0	loss	11	CCRCC
2152	CLVS1	ENSG00000177182.10	61057158.0	61501645.0	gain	8	CCRCC
2153	CLVS1	ENSG00000177182.10	61057158.0	61501645.0	loss	11	CCRCC
2154	ASPH	ENSG00000198363.17	61500556.0	61714640.0	gain	7	CCRCC
2155	ASPH	ENSG00000198363.17	61500556.0	61714640.0	loss	11	CCRCC
2156	NKAIN3	ENSG00000185942.11	62248591.0	62999652.0	gain	8	CCRCC
2157	NKAIN3	ENSG00000185942.11	62248591.0	62999652.0	loss	11	CCRCC
2158	GGH	ENSG00000137563.11	63015079.0	63038806.0	gain	8	CCRCC
2159	GGH	ENSG00000137563.11	63015079.0	63038806.0	loss	10	CCRCC
2160	TTPA	ENSG00000137561.4	63048553.0	63086053.0	gain	8	CCRCC
2161	TTPA	ENSG00000137561.4	63048553.0	63086053.0	loss	10	CCRCC
2162	YTHDF3	ENSG00000185728.16	63168553.0	63212786.0	gain	8	CCRCC
2163	YTHDF3	ENSG00000185728.16	63168553.0	63212786.0	loss	10	CCRCC
2164	BHLHE22	ENSG00000180828.2	64580365.0	64583627.0	gain	8	CCRCC
2165	BHLHE22	ENSG00000180828.2	64580365.0	64583627.0	loss	11	CCRCC
2166	CYP7B1	ENSG00000172817.3	64587763.0	64798737.0	gain	8	CCRCC
2167	CYP7B1	ENSG00000172817.3	64587763.0	64798737.0	loss	10	CCRCC
2168	ARMC1	ENSG00000104442.9	65602458.0	65634217.0	gain	8	CCRCC
2169	ARMC1	ENSG00000104442.9	65602458.0	65634217.0	loss	10	CCRCC
2170	MTFR1	ENSG00000066855.15	65644734.0	65771261.0	gain	8	CCRCC
2171	MTFR1	ENSG00000066855.15	65644734.0	65771261.0	loss	10	CCRCC
2172	PDE7A	ENSG00000205268.10	65717510.0	65842322.0	gain	8	CCRCC
2173	PDE7A	ENSG00000205268.10	65717510.0	65842322.0	loss	10	CCRCC
2174	DNAJC5B	ENSG00000147570.9	66021553.0	66101245.0	gain	8	CCRCC
2175	DNAJC5B	ENSG00000147570.9	66021553.0	66101245.0	loss	10	CCRCC
2176	TRIM55	ENSG00000147573.16	66126896.0	66175485.0	gain	8	CCRCC
2177	TRIM55	ENSG00000147573.16	66126896.0	66175485.0	loss	10	CCRCC
2178	CRH	ENSG00000147571.4	66176376.0	66178464.0	gain	9	CCRCC
2179	CRH	ENSG00000147571.4	66176376.0	66178464.0	loss	10	CCRCC
2180	RRS1	ENSG00000179041.3	66429014.0	66430733.0	gain	9	CCRCC
2181	RRS1	ENSG00000179041.3	66429014.0	66430733.0	loss	10	CCRCC
2182	ADHFE1	ENSG00000147576.15	66432492.0	66468907.0	gain	9	CCRCC
2183	ADHFE1	ENSG00000147576.15	66432492.0	66468907.0	loss	10	CCRCC
2184	MYBL1	ENSG00000185697.16	66562175.0	66614247.0	gain	9	CCRCC
2185	MYBL1	ENSG00000185697.16	66562175.0	66614247.0	loss	10	CCRCC
2186	VCPIP1	ENSG00000175073.7	66628487.0	66667231.0	gain	9	CCRCC
2187	VCPIP1	ENSG00000175073.7	66628487.0	66667231.0	loss	10	CCRCC
2188	SGK3	ENSG00000104205.12	66667552.0	66862022.0	gain	9	CCRCC
2189	SGK3	ENSG00000104205.12	66667552.0	66862022.0	loss	10	CCRCC
2190	MCMDC2	ENSG00000178460.17	66870749.0	66922048.0	gain	9	CCRCC
2191	MCMDC2	ENSG00000178460.17	66870749.0	66922048.0	loss	10	CCRCC
2192	TCF24	ENSG00000261787.1	66946501.0	66962591.0	gain	9	CCRCC
2193	TCF24	ENSG00000261787.1	66946501.0	66962591.0	loss	10	CCRCC
2194	PPP1R42	ENSG00000178125.14	66964099.0	67056604.0	gain	9	CCRCC
2195	PPP1R42	ENSG00000178125.14	66964099.0	67056604.0	loss	10	CCRCC
2196	COPS5	ENSG00000121022.13	67043079.0	67083783.0	gain	9	CCRCC
2197	COPS5	ENSG00000121022.13	67043079.0	67083783.0	loss	10	CCRCC
2198	CSPP1	ENSG00000104218.14	67062426.0	67196263.0	gain	9	CCRCC
2199	CSPP1	ENSG00000104218.14	67062426.0	67196263.0	loss	10	CCRCC
2200	ARFGEF1	ENSG00000066777.8	67173511.0	67343781.0	gain	8	CCRCC
2201	ARFGEF1	ENSG00000066777.8	67173511.0	67343781.0	loss	10	CCRCC
2202	CPA6	ENSG00000165078.12	67422038.0	67746378.0	gain	8	CCRCC
2203	CPA6	ENSG00000165078.12	67422038.0	67746378.0	loss	10	CCRCC
2204	PREX2	ENSG00000046889.18	67952046.0	68237032.0	gain	8	CCRCC
2205	PREX2	ENSG00000046889.18	67952046.0	68237032.0	loss	10	CCRCC
2206	C8orf34	ENSG00000165084.15	68330955.0	68819023.0	gain	8	CCRCC
2207	C8orf34	ENSG00000165084.15	68330955.0	68819023.0	loss	10	CCRCC
2208	SULF1	ENSG00000137573.13	69466624.0	69660915.0	gain	8	CCRCC
2209	SULF1	ENSG00000137573.13	69466624.0	69660915.0	loss	10	CCRCC
2210	SLCO5A1	ENSG00000137571.10	69667046.0	69834978.0	gain	8	CCRCC
2211	SLCO5A1	ENSG00000137571.10	69667046.0	69834978.0	loss	10	CCRCC
2212	PRDM14	ENSG00000147596.3	70051651.0	70071693.0	gain	8	CCRCC
2213	PRDM14	ENSG00000147596.3	70051651.0	70071693.0	loss	10	CCRCC
2214	NCOA2	ENSG00000140396.12	70109782.0	70403808.0	gain	8	CCRCC
2215	NCOA2	ENSG00000140396.12	70109782.0	70403808.0	loss	10	CCRCC
2216	TRAM1	ENSG00000067167.7	70573218.0	70608416.0	gain	8	CCRCC
2217	TRAM1	ENSG00000067167.7	70573218.0	70608416.0	loss	10	CCRCC
2218	LACTB2	ENSG00000147592.8	70635318.0	70669185.0	gain	8	CCRCC
2219	LACTB2	ENSG00000147592.8	70635318.0	70669185.0	loss	10	CCRCC
2220	XKR9	ENSG00000221947.7	70669339.0	70790371.0	gain	8	CCRCC
2221	XKR9	ENSG00000221947.7	70669339.0	70790371.0	loss	10	CCRCC
2222	EYA1	ENSG00000104313.17	71197433.0	71592025.0	gain	8	CCRCC
2223	EYA1	ENSG00000104313.17	71197433.0	71592025.0	loss	10	CCRCC
2224	MSC	ENSG00000178860.8	71841549.0	71844468.0	gain	8	CCRCC
2225	MSC	ENSG00000178860.8	71841549.0	71844468.0	loss	10	CCRCC
2226	TRPA1	ENSG00000104321.10	72019917.0	72075584.0	gain	8	CCRCC
2227	TRPA1	ENSG00000104321.10	72019917.0	72075584.0	loss	10	CCRCC
2228	KCNB2	ENSG00000182674.5	72537225.0	72938349.0	gain	8	CCRCC
