Name	NCBI_ID	start_bp	end_bp	cnv_type	num_patients_with_cnv	cancer_type_total_patients	cancer
MIR1204	100302185	127795961.0	127796027.0	loss	4	122	brca
LINC02912	641384	127946558.0	127948722.0	gain	72	122	brca
LINC02912	641384	127946558.0	127948722.0	loss	4	122	brca
MIR1205	100302161	127960632.0	127960694.0	gain	71	122	brca
MIR1205	100302161	127960632.0	127960694.0	loss	5	122	brca
MIR1206	100302170	128008897.0	128008955.0	gain	71	122	brca
MIR1206	100302170	128008897.0	128008955.0	loss	5	122	brca
MIR1207	100302175	128049151.0	128049237.0	gain	71	122	brca
MIR1207	100302175	128049151.0	128049237.0	loss	6	122	brca
MIR1208	100302281	128150115.0	128150187.0	gain	71	122	brca
MIR1208	100302281	128150115.0	128150187.0	loss	6	122	brca
LINC00824	101927774	128405268.0	128564678.0	gain	71	122	brca
LINC00824	101927774	128405268.0	128564678.0	loss	6	122	brca
LINC00977	728724	129216466.0	129241239.0	gain	71	122	brca
LINC00977	728724	129216466.0	129241239.0	loss	6	122	brca
CCDC26	137196	129351693.0	129680238.0	gain	71	122	brca
CCDC26	137196	129351693.0	129680238.0	loss	6	122	brca
MIR3686	100500839	129484056.0	129484141.0	gain	71	122	brca
MIR3686	100500839	129484056.0	129484141.0	loss	6	122	brca
GSDMC	56169	129705434.0	129786623.0	gain	71	122	brca
GSDMC	56169	129705434.0	129786623.0	loss	6	122	brca
CYRIB	51571	129839592.0	130017128.0	gain	69	122	brca
CYRIB	51571	129839592.0	130017128.0	loss	6	122	brca
MIR5194	100847051	130008333.0	130008452.0	gain	69	122	brca
MIR5194	100847051	130008333.0	130008452.0	loss	6	122	brca
ASAP1	50807	130052103.0	130443673.0	gain	69	122	brca
ASAP1	50807	130052103.0	130443673.0	loss	6	122	brca
ASAP1-IT2	100507117	130082737.0	130084767.0	gain	69	122	brca
ASAP1-IT2	100507117	130082737.0	130084767.0	loss	6	122	brca
ASAP1-IT1	29065	130295354.0	130296532.0	gain	69	122	brca
ASAP1-IT1	29065	130295354.0	130296532.0	loss	6	122	brca
ADCY8	114	130780300.0	131040908.0	gain	70	122	brca
ADCY8	114	130780300.0	131040908.0	loss	5	122	brca
EFR3A	23167	131904092.0	132013641.0	gain	69	122	brca
EFR3A	23167	131904092.0	132013641.0	loss	5	122	brca
OC90	729330	132024215.0	132059381.0	gain	69	122	brca
OC90	729330	132024215.0	132059381.0	loss	5	122	brca
HHLA1	10086	132061479.0	132111156.0	gain	69	122	brca
HHLA1	10086	132061479.0	132111156.0	loss	5	122	brca
KCNQ3	3786	132120860.0	132481094.0	gain	68	122	brca
KCNQ3	3786	132120860.0	132481094.0	loss	5	122	brca
HPYR1	93668	132560497.0	132561478.0	gain	68	122	brca
HPYR1	93668	132560497.0	132561478.0	loss	4	122	brca
DNAAF11	23639	132570415.0	132702912.0	gain	68	122	brca
DNAAF11	23639	132570415.0	132702912.0	loss	4	122	brca
TMEM71	137835	132705838.0	132775998.0	gain	68	122	brca
TMEM71	137835	132705838.0	132775998.0	loss	4	122	brca
PHF20L1	51105	132775387.0	132848806.0	gain	68	122	brca
PHF20L1	51105	132775387.0	132848806.0	loss	4	122	brca
TG	7038	132866957.0	133134898.0	gain	68	122	brca
TG	7038	132866957.0	133134898.0	loss	4	122	brca
SLA	6503	133036727.0	133102601.0	gain	68	122	brca
SLA	6503	133036727.0	133102601.0	loss	4	122	brca
MIR7848	102466865	133046480.0	133046580.0	gain	68	122	brca
MIR7848	102466865	133046480.0	133046580.0	loss	4	122	brca
CCN4	8840	133191038.0	133231689.0	gain	68	122	brca
CCN4	8840	133191038.0	133231689.0	loss	4	122	brca
NDRG1	10397	133237174.0	133297251.0	gain	68	122	brca
NDRG1	10397	133237174.0	133297251.0	loss	4	122	brca
ST3GAL1	6482	133454847.0	133571886.0	gain	68	122	brca
ST3GAL1	6482	133454847.0	133571886.0	loss	5	122	brca
LINC03024	105375773	133663760.0	133684065.0	gain	68	122	brca
LINC03024	105375773	133663760.0	133684065.0	loss	5	122	brca
LOC101927798	101927798	133775550.0	133777351.0	gain	68	122	brca
LOC101927798	101927798	133775550.0	133777351.0	loss	5	122	brca
LOC101927822	101927822	133886495.0	133902406.0	gain	68	122	brca
LOC101927822	101927822	133886495.0	133902406.0	loss	5	122	brca
ZFAT	57623	134477787.0	134832338.0	gain	68	122	brca
ZFAT	57623	134477787.0	134832338.0	loss	5	122	brca
ZFAT-AS1	594840	134598070.0	134600688.0	gain	68	122	brca
ZFAT-AS1	594840	134598070.0	134600688.0	loss	4	122	brca
MIR30B	407030	134800519.0	134800606.0	gain	68	122	brca
MIR30B	407030	134800519.0	134800606.0	loss	4	122	brca
MIR30D	407033	134804875.0	134804944.0	gain	68	122	brca
MIR30D	407033	134804875.0	134804944.0	loss	4	122	brca
NCRNA00250	552853	134838068.0	134842636.0	gain	68	122	brca
NCRNA00250	552853	134838068.0	134842636.0	loss	4	122	brca
LOC101927845	101927845	134849934.0	134881898.0	gain	68	122	brca
LOC101927845	101927845	134849934.0	134881898.0	loss	4	122	brca
LINC01591	286094	135234130.0	135299718.0	gain	68	122	brca
LINC01591	286094	135234130.0	135299718.0	loss	4	122	brca
KHDRBS3	10656	135457455.0	135656515.0	gain	68	122	brca
KHDRBS3	10656	135457455.0	135656515.0	loss	4	122	brca
LOC101927915	101927915	137406100.0	137413587.0	gain	67	122	brca
LOC101927915	101927915	137406100.0	137413587.0	loss	4	122	brca
FAM135B	51059	138130022.0	138497729.0	gain	67	122	brca
FAM135B	51059	138130022.0	138497729.0	loss	4	122	brca
COL22A1	169044	138588234.0	138914040.0	gain	64	122	brca
COL22A1	169044	138588234.0	138914040.0	loss	5	122	brca
KCNK9	51305	139600837.0	139703122.0	gain	64	122	brca
KCNK9	51305	139600837.0	139703122.0	loss	5	122	brca
TRAPPC9	83696	139727724.0	140458578.0	gain	65	122	brca
TRAPPC9	83696	139727724.0	140458578.0	loss	5	122	brca
CHRAC1	54108	140511321.0	140517153.0	gain	65	122	brca
CHRAC1	54108	140511321.0	140517153.0	loss	5	122	brca
AGO2	27161	140520155.0	140642312.0	gain	66	122	brca
AGO2	27161	140520155.0	140642312.0	loss	5	122	brca
PTK2	5747	140657899.0	141002078.0	gain	65	122	brca
PTK2	5747	140657899.0	141002078.0	loss	5	122	brca
MIR151A	442893	140732563.0	140732652.0	gain	65	122	brca
MIR151A	442893	140732563.0	140732652.0	loss	5	122	brca
DENND3	22898	141128588.0	141195803.0	gain	65	122	brca
DENND3	22898	141128588.0	141195803.0	loss	6	122	brca
SLC45A4	57210	141207173.0	141308287.0	gain	65	122	brca
SLC45A4	57210	141207173.0	141308287.0	loss	6	122	brca
LOC105375787	105375787	141254566.0	141256816.0	gain	65	122	brca
LOC105375787	105375787	141254566.0	141256816.0	loss	6	122	brca
LINC01300	731779	141340548.0	141344620.0	gain	65	122	brca
LINC01300	731779	141340548.0	141344620.0	loss	6	122	brca
GPR20	2843	141356469.0	141367285.0	gain	65	122	brca
GPR20	2843	141356469.0	141367285.0	loss	6	122	brca
PTP4A3	11156	141392020.0	141432453.0	gain	65	122	brca
PTP4A3	11156	141392020.0	141432453.0	loss	6	122	brca
MROH5	389690	141433824.0	141507228.0	gain	65	122	brca
MROH5	389690	141433824.0	141507228.0	loss	6	122	brca
MIR1302-7	100302147	141786241.0	141786312.0	gain	65	122	brca
MIR1302-7	100302147	141786241.0	141786312.0	loss	6	122	brca
MIR4472-1	100616268	142176338.0	142176417.0	gain	65	122	brca
MIR4472-1	100616268	142176338.0	142176417.0	loss	6	122	brca
LINC00051	619434	142198355.0	142209002.0	gain	65	122	brca
LINC00051	619434	142198355.0	142209002.0	loss	6	122	brca
TSNARE1	203062	142212079.0	142407028.0	gain	65	122	brca
TSNARE1	203062	142212079.0	142407028.0	loss	6	122	brca
ADGRB1	575	142449648.0	142545006.0	gain	63	122	brca
ADGRB1	575	142449648.0	142545006.0	loss	6	122	brca
ARC	23237	142611048.0	142614478.0	gain	63	122	brca
ARC	23237	142611048.0	142614478.0	loss	6	122	brca
LOC101928087	101928087	142638595.0	142640647.0	gain	63	122	brca
LOC101928087	101928087	142638595.0	142640647.0	loss	6	122	brca
JRK	8629	142643681.0	142669966.0	gain	63	122	brca
JRK	8629	142643681.0	142669966.0	loss	6	122	brca
PSCA	8000	142670296.0	142682724.0	gain	63	122	brca
PSCA	8000	142670296.0	142682724.0	loss	6	122	brca
LY6K	54742	142700110.0	142705126.0	gain	63	122	brca
LY6K	54742	142700110.0	142705126.0	loss	6	122	brca
LNCOC1	100288181	142702251.0	142726972.0	gain	63	122	brca
LNCOC1	100288181	142702251.0	142726972.0	loss	6	122	brca
THEM6	51337	142727222.0	142736926.0	gain	63	122	brca
THEM6	51337	142727222.0	142736926.0	loss	6	122	brca
SLURP1	57152	142740948.0	142742405.0	gain	63	122	brca
SLURP1	57152	142740948.0	142742405.0	loss	6	122	brca
LYPD2	137797	142750149.0	142752531.0	gain	63	122	brca
LYPD2	137797	142750149.0	142752531.0	loss	6	122	brca
LYNX1	66004	142771196.0	142777871.0	gain	63	122	brca
LYNX1	66004	142771196.0	142777871.0	loss	6	122	brca
LY6D	8581	142784881.0	142786538.0	gain	63	122	brca
LY6D	8581	142784881.0	142786538.0	loss	6	122	brca
GML	2765	142834800.0	142846850.0	gain	63	122	brca
GML	2765	142834800.0	142846850.0	loss	6	122	brca
CYP11B1	1584	142872356.0	142879824.0	gain	63	122	brca
CYP11B1	1584	142872356.0	142879824.0	loss	6	122	brca
CYP11B2	1585	142910558.0	142917842.0	gain	63	122	brca
CYP11B2	1585	142910558.0	142917842.0	loss	6	122	brca
LY6E-DT	100133669	142982030.0	143018389.0	gain	63	122	brca
LY6E-DT	100133669	142982030.0	143018389.0	loss	6	122	brca
CDC42P3	100128627	142995827.0	142997662.0	gain	63	122	brca
CDC42P3	100128627	142995827.0	142997662.0	loss	6	122	brca
LY6E	4061	143018528.0	143022408.0	gain	63	122	brca
LY6E	4061	143018528.0	143022408.0	loss	6	122	brca
LINC02904	286122	143039208.0	143054302.0	gain	63	122	brca
LINC02904	286122	143039208.0	143054302.0	loss	6	122	brca
LY6H	4062	143157915.0	143160653.0	gain	63	122	brca
LY6H	4062	143157915.0	143160653.0	loss	6	122	brca
GPIHBP1	338328	143213217.0	143217169.0	gain	63	122	brca
GPIHBP1	338328	143213217.0	143217169.0	loss	6	122	brca
ZFP41	286128	143246938.0	143262704.0	gain	63	122	brca
ZFP41	286128	143246938.0	143262704.0	loss	6	122	brca
GLI4	2738	143267444.0	143276930.0	gain	63	122	brca
GLI4	2738	143267444.0	143276930.0	loss	6	122	brca
MINCR	100507316	143280154.0	143281699.0	gain	63	122	brca
MINCR	100507316	143280154.0	143281699.0	loss	6	122	brca
ZNF696	79943	143291416.0	143299951.0	gain	63	122	brca
ZNF696	79943	143291416.0	143299951.0	loss	6	122	brca
TOP1MT	116447	143309323.0	143359976.0	gain	64	122	brca
TOP1MT	116447	143309323.0	143359976.0	loss	6	122	brca
RHPN1	114822	143364254.0	143384220.0	gain	63	122	brca
RHPN1	114822	143364254.0	143384220.0	loss	6	122	brca
RHPN1-AS1	78998	143366622.0	143368634.0	gain	63	122	brca
RHPN1-AS1	78998	143366622.0	143368634.0	loss	6	122	brca
MAFA-AS1	104326051	143417678.0	143419149.0	gain	63	122	brca
MAFA-AS1	104326051	143417678.0	143419149.0	loss	6	122	brca
MAFA	389692	143428063.0	143430731.0	gain	63	122	brca
MAFA	389692	143428063.0	143430731.0	loss	6	122	brca
ZC3H3	23144	143437658.0	143541446.0	gain	63	122	brca
ZC3H3	23144	143437658.0	143541446.0	loss	6	122	brca
GSDMD	79792	143553386.0	143563061.0	gain	63	122	brca
GSDMD	79792	143553386.0	143563061.0	loss	6	122	brca
MROH6	642475	143566191.0	143572771.0	gain	63	122	brca
MROH6	642475	143566191.0	143572771.0	loss	6	122	brca
NAPRT	93100	143572873.0	143578329.0	gain	63	122	brca
NAPRT	93100	143572873.0	143578329.0	loss	6	122	brca
EEF1D	1936	143579727.0	143597414.0	gain	63	122	brca
EEF1D	1936	143579727.0	143597414.0	loss	6	122	brca
TIGD5	84948	143597830.0	143603223.0	gain	63	122	brca
TIGD5	84948	143597830.0	143603223.0	loss	6	122	brca
PYCR3	65263	143603209.0	143609574.0	gain	63	122	brca
PYCR3	65263	143603209.0	143609574.0	loss	6	122	brca
GFUS	7264	143612617.0	143618047.0	gain	63	122	brca
GFUS	7264	143612617.0	143618047.0	loss	6	122	brca
ZNF623	9831	143636018.0	143653729.0	gain	63	122	brca
ZNF623	9831	143636018.0	143653729.0	loss	6	122	brca
ZNF707	286075	143684478.0	143695384.0	gain	63	122	brca
ZNF707	286075	143684478.0	143695384.0	loss	6	122	brca
LINC02878	286076	143697114.0	143698412.0	gain	63	122	brca
LINC02878	286076	143697114.0	143698412.0	loss	6	122	brca
CCDC166	100130274	143706693.0	143708108.0	gain	63	122	brca
CCDC166	100130274	143706693.0	143708108.0	loss	6	122	brca
LOC101928160	101928160	143708050.0	143713897.0	gain	63	122	brca
LOC101928160	101928160	143708050.0	143713897.0	loss	6	122	brca
MAPK15	225689	143716348.0	143722457.0	gain	63	122	brca
MAPK15	225689	143716348.0	143722457.0	loss	6	122	brca
FAM83H	286077	143723932.0	143733778.0	gain	63	122	brca
FAM83H	286077	143723932.0	143733778.0	loss	6	122	brca
MIR4664	100616318	143733082.0	143733152.0	gain	63	122	brca
MIR4664	100616318	143733082.0	143733152.0	loss	6	122	brca
IQANK1	642574	143734138.0	143790644.0	gain	64	122	brca
IQANK1	642574	143734138.0	143790644.0	loss	6	122	brca
LOC105375800	105375800	143758491.0	143760507.0	gain	64	122	brca
LOC105375800	105375800	143758491.0	143760507.0	loss	6	122	brca
SCRIB	23513	143790924.0	143815772.0	gain	64	122	brca
SCRIB	23513	143790924.0	143815772.0	loss	6	122	brca
MIR937	100126338	143812956.0	143813041.0	gain	64	122	brca
MIR937	100126338	143812956.0	143813041.0	loss	6	122	brca
PUF60	22827	143816343.0	143829314.0	gain	64	122	brca
PUF60	22827	143816343.0	143829314.0	loss	6	122	brca
NRBP2	340371	143829775.0	143840972.0	gain	64	122	brca
NRBP2	340371	143829775.0	143840972.0	loss	6	122	brca
MIR6845	102466748	143837755.0	143837815.0	gain	64	122	brca
MIR6845	102466748	143837755.0	143837815.0	loss	6	122	brca
EPPK1	83481	143857323.0	143879193.0	gain	64	122	brca
EPPK1	83481	143857323.0	143879193.0	loss	6	122	brca
PLEC	5339	143915152.0	143976744.0	gain	64	122	brca
PLEC	5339	143915152.0	143976744.0	loss	6	122	brca
MIR661	724031	143945190.0	143945278.0	gain	64	122	brca
MIR661	724031	143945190.0	143945278.0	loss	6	122	brca
PARP10	84875	143977157.0	144012763.0	gain	64	122	brca
PARP10	84875	143977157.0	144012763.0	loss	6	122	brca
GRINA	2907	143990055.0	143993414.0	gain	64	122	brca
GRINA	2907	143990055.0	143993414.0	loss	6	122	brca
SPATC1	375686	144010976.0	144047113.0	gain	64	122	brca
SPATC1	375686	144010976.0	144047113.0	loss	6	122	brca
OPLAH	26873	144050321.0	144063960.0	gain	64	122	brca
OPLAH	26873	144050321.0	144063960.0	loss	6	122	brca
MIR6846	102465509	144057320.0	144057379.0	gain	64	122	brca
MIR6846	102465509	144057320.0	144057379.0	loss	6	122	brca
EXOSC4	54512	144064055.0	144080647.0	gain	64	122	brca
EXOSC4	54512	144064055.0	144080647.0	loss	6	122	brca
MIR6847	102465510	144079873.0	144079941.0	gain	64	122	brca
MIR6847	102465510	144079873.0	144079941.0	loss	6	122	brca
GPAA1	8733	144082633.0	144086215.0	gain	64	122	brca
GPAA1	8733	144082633.0	144086215.0	loss	6	122	brca
CYC1	1537	144095075.0	144097524.0	gain	64	122	brca
CYC1	1537	144095075.0	144097524.0	loss	6	122	brca
SHARPIN	81858	144098636.0	144103772.0	gain	64	122	brca
SHARPIN	81858	144098636.0	144103772.0	loss	6	122	brca
MAF1	84232	144104460.0	144107610.0	gain	64	122	brca
MAF1	84232	144104460.0	144107610.0	loss	6	122	brca
WDR97	340390	144107738.0	144118327.0	gain	64	122	brca
WDR97	340390	144107738.0	144118327.0	loss	6	122	brca
HGH1	51236	144137773.0	144140850.0	gain	64	122	brca
HGH1	51236	144137773.0	144140850.0	loss	6	122	brca
MROH1	727957	144148015.0	144261925.0	gain	64	122	brca
MROH1	727957	144148015.0	144261925.0	loss	6	122	brca
BOP1	23246	144262044.0	144291437.0	gain	64	122	brca
BOP1	23246	144262044.0	144291437.0	loss	6	122	brca
MIR7112	102465906	144262672.0	144262736.0	gain	64	122	brca
MIR7112	102465906	144262672.0	144262736.0	loss	6	122	brca
SCX	642658	144266452.0	144268480.0	gain	64	122	brca
SCX	642658	144266452.0	144268480.0	loss	6	122	brca
HSF1	3297	144291603.0	144314719.0	gain	64	122	brca
HSF1	3297	144291603.0	144314719.0	loss	6	122	brca
DGAT1	8694	144314583.0	144326851.0	gain	64	122	brca
DGAT1	8694	144314583.0	144326851.0	loss	6	122	brca
MIR6848	102465511	144317245.0	144317314.0	gain	64	122	brca
MIR6848	102465511	144317245.0	144317314.0	loss	6	122	brca
SCRT1	83482	144330564.0	144336481.0	gain	64	122	brca
SCRT1	83482	144330564.0	144336481.0	loss	6	122	brca
TMEM249	340393	144353227.0	144354930.0	gain	64	122	brca
TMEM249	340393	144353227.0	144354930.0	loss	6	122	brca
FBXL6	26233	144355430.0	144358471.0	gain	64	122	brca
FBXL6	26233	144355430.0	144358471.0	loss	6	122	brca
SLC52A2	79581	144358551.0	144361271.0	gain	64	122	brca
SLC52A2	79581	144358551.0	144361271.0	loss	6	122	brca
LOC101928902	101928902	144368936.0	144372870.0	gain	64	122	brca
LOC101928902	101928902	144368936.0	144372870.0	loss	6	122	brca
ADCK5	203054	144373087.0	144393241.0	gain	64	122	brca
ADCK5	203054	144373087.0	144393241.0	loss	6	122	brca
CPSF1	29894	144393230.0	144409334.0	gain	64	122	brca
CPSF1	29894	144393230.0	144409334.0	loss	6	122	brca
MIR939	100126351	144394148.0	144394229.0	gain	64	122	brca
MIR939	100126351	144394148.0	144394229.0	loss	6	122	brca
MIR1234	100302196	144400085.0	144400164.0	gain	64	122	brca
MIR1234	100302196	144400085.0	144400164.0	loss	6	122	brca
MIR6849	102466749	144400276.0	144400344.0	gain	64	122	brca
MIR6849	102466749	144400276.0	144400344.0	loss	6	122	brca
SLC39A4	55630	144412413.0	144416843.0	gain	64	122	brca
SLC39A4	55630	144412413.0	144416843.0	loss	6	122	brca
VPS28	51160	144423616.0	144428547.0	gain	64	122	brca
VPS28	51160	144423616.0	144428547.0	loss	6	122	brca
TONSL	4796	144428774.0	144444439.0	gain	64	122	brca
TONSL	4796	144428774.0	144444439.0	loss	6	122	brca
TONSL-AS1	100287098	144435167.0	144439892.0	gain	64	122	brca
TONSL-AS1	100287098	144435167.0	144439892.0	loss	6	122	brca
MIR6893	102466271	144435550.0	144435618.0	gain	64	122	brca
MIR6893	102466271	144435550.0	144435618.0	loss	6	122	brca
CYHR1	50626	144449581.0	144462870.0	gain	64	122	brca
CYHR1	50626	144449581.0	144462870.0	loss	6	122	brca
KIFC2	90990	144466048.0	144474201.0	gain	64	122	brca
KIFC2	90990	144466048.0	144474201.0	loss	6	122	brca
FOXH1	8928	144473411.0	144475848.0	gain	64	122	brca
FOXH1	8928	144473411.0	144475848.0	loss	6	122	brca
PPP1R16A	84988	144477981.0	144502120.0	gain	64	122	brca
PPP1R16A	84988	144477981.0	144502120.0	loss	6	122	brca
GPT	2875	144503067.0	144507171.0	gain	64	122	brca
GPT	2875	144503067.0	144507171.0	loss	6	122	brca
MFSD3	113655	144509069.0	144511212.0	gain	64	122	brca
MFSD3	113655	144509069.0	144511212.0	loss	6	122	brca
RECQL4	9401	144511287.0	144517832.0	gain	64	122	brca
RECQL4	9401	144511287.0	144517832.0	loss	6	122	brca
LRRC14	9684	144517991.0	144525177.0	gain	64	122	brca
LRRC14	9684	144517991.0	144525177.0	loss	6	122	brca
LRRC24	441381	144522387.0	144527032.0	gain	64	122	brca
LRRC24	441381	144522387.0	144527032.0	loss	6	122	brca
C8orf82	414919	144525732.0	144529110.0	gain	64	122	brca
C8orf82	414919	144525732.0	144529110.0	loss	6	122	brca
ARHGAP39	80728	144529178.0	144700361.0	gain	64	122	brca
ARHGAP39	80728	144529178.0	144700361.0	loss	6	122	brca
ZNF251	90987	144720908.0	144755530.0	gain	64	122	brca
ZNF251	90987	144720908.0	144755530.0	loss	6	122	brca
ZNF34	80778	144772223.0	144787316.0	gain	64	122	brca
ZNF34	80778	144772223.0	144787316.0	loss	6	122	brca
RPL8	6132	144789768.0	144792389.0	gain	64	122	brca
RPL8	6132	144789768.0	144792389.0	loss	6	122	brca
MIR6850	102465978	144791930.0	144791990.0	gain	64	122	brca
MIR6850	102465978	144791930.0	144791990.0	loss	6	122	brca
ZNF517	340385	144798912.0	144813512.0	gain	64	122	brca
ZNF517	340385	144798912.0	144813512.0	loss	6	122	brca
ZNF7	7553	144827559.0	144847507.0	gain	64	122	brca
ZNF7	7553	144827559.0	144847507.0	loss	6	122	brca
COMMD5	28991	144837977.0	144853555.0	gain	64	122	brca
COMMD5	28991	144837977.0	144853555.0	loss	6	122	brca
ZNF250	58500	144876954.0	144902176.0	gain	64	122	brca
ZNF250	58500	144876954.0	144902176.0	loss	6	122	brca
ZNF16	7564	144930357.0	144950879.0	gain	64	122	brca
ZNF16	7564	144930357.0	144950879.0	loss	6	122	brca
ZNF252P	286101	144973588.0	145002898.0	gain	64	122	brca
ZNF252P	286101	144973588.0	145002898.0	loss	6	122	brca
TMED10P1	286102	144994864.0	144998896.0	gain	64	122	brca
TMED10P1	286102	144994864.0	144998896.0	loss	6	122	brca
ZNF252P-AS1	286103	145002810.0	145006045.0	gain	64	122	brca
ZNF252P-AS1	286103	145002810.0	145006045.0	loss	6	122	brca
C8orf33	65265	145052466.0	145056029.0	gain	64	122	brca
C8orf33	65265	145052466.0	145056029.0	loss	6	122	brca
OR4F21	441308	166085.0	167023.0	gain	2	110	ccrcc
OR4F21	441308	166085.0	167023.0	loss	23	110	ccrcc
RPL23AP53	644128	208343.0	232317.0	gain	2	110	ccrcc
RPL23AP53	644128	208343.0	232317.0	loss	23	110	ccrcc
ZNF596	169270	232136.0	247339.0	gain	2	110	ccrcc
ZNF596	169270	232136.0	247339.0	loss	23	110	ccrcc
FAM87A	157693	375930.0	383173.0	gain	2	110	ccrcc
FAM87A	157693	375930.0	383173.0	loss	23	110	ccrcc
FBXO25	26260	406957.0	477966.0	gain	2	110	ccrcc
FBXO25	26260	406957.0	477966.0	loss	23	110	ccrcc
TDRP	157695	489945.0	545779.0	gain	2	110	ccrcc
TDRP	157695	489945.0	545779.0	loss	23	110	ccrcc
ERICH1	157697	614745.0	731223.0	gain	2	110	ccrcc
ERICH1	157697	614745.0	731223.0	loss	23	110	ccrcc
DLGAP2	9228	737627.0	1708475.0	gain	2	110	ccrcc
DLGAP2	9228	737627.0	1708475.0	loss	23	110	ccrcc
LOC401442	401442	738547.0	740373.0	gain	2	110	ccrcc
LOC401442	401442	738547.0	740373.0	loss	23	110	ccrcc
LOC286083	286083	1296033.0	1302606.0	gain	2	110	ccrcc
LOC286083	286083	1296033.0	1302606.0	loss	23	110	ccrcc
DLGAP2-AS1	100507435	1565508.0	1621663.0	gain	2	110	ccrcc
DLGAP2-AS1	100507435	1565508.0	1621663.0	loss	23	110	ccrcc
CLN8	2055	1753058.0	1786569.0	gain	2	110	ccrcc
CLN8	2055	1753058.0	1786569.0	loss	23	110	ccrcc
CLN8-AS1	101927752	1761962.0	1764583.0	gain	2	110	ccrcc
CLN8-AS1	101927752	1761962.0	1764583.0	loss	23	110	ccrcc
MIR3674	100500912	1801124.0	1801191.0	gain	2	110	ccrcc
MIR3674	100500912	1801124.0	1801191.0	loss	23	110	ccrcc
MIR596	693181	1817230.0	1817306.0	gain	2	110	ccrcc
MIR596	693181	1817230.0	1817306.0	loss	23	110	ccrcc
ARHGEF10	9639	1823299.0	1958640.0	gain	2	110	ccrcc
ARHGEF10	9639	1823299.0	1958640.0	loss	23	110	ccrcc
KBTBD11-AS1	101928058	1971178.0	1973344.0	gain	2	110	ccrcc
KBTBD11-AS1	101928058	1971178.0	1973344.0	loss	23	110	ccrcc
