,index,gain,neutral,loss,chromo,location
5395,ECI1,29,52,27,16.0,2245851.0
5396,ECI2,35,55,18,6.0,4125643.0
5397,ECM1,60,45,3,1.0,150510925.5
5398,ECM2,19,35,54,9.0,92515104.5
5399,ECRP,35,41,32,,
5400,ECSCR,8,29,71,5.0,139455651.5
5401,ECSIT,20,50,38,19.0,11517550.5
5402,ECT2,100,8,0,3.0,172786078.0
5403,ECT2L,19,58,31,6.0,138849990.5
5404,EDA,5,18,85,,
5405,EDA2R,6,17,85,,
5406,EDAR,45,59,4,2.0,108941921.5
5407,EDARADD,52,46,10,1.0,236425586.0
5408,EDC3,24,62,22,15.0,74663425.0
5409,EDC4,22,50,36,16.0,67878775.5
5410,EDDM3A,36,41,31,14.0,20747133.5
5411,EDDM3B,36,41,31,14.0,20769676.0
5412,EDEM1,5,22,81,3.0,5203802.0
5413,EDEM2,64,40,4,20.0,35131350.0
5414,EDEM3,56,44,8,1.0,184722572.0
5415,EDF1,28,38,42,9.0,136864213.5
5416,EDIL3,5,23,80,5.0,84162717.0
5417,EDN1,36,56,16,6.0,12293777.5
5418,EDN2,15,66,27,1.0,41481729.0
5419,EDN3,49,47,12,20.0,59313217.5
5420,EDNRA,5,42,61,4.0,147512935.5
5421,EDNRB,6,39,63,13.0,77935505.0
5422,EDNRB-AS1,6,39,63,13.0,77811934.0
5423,EDRF1,12,59,37,10.0,125741829.0
5424,EDRF1-AS1,12,59,37,10.0,125738872.0
5425,EEA1,29,66,13,12.0,92849984.0
5426,EED,25,61,22,11.0,86261783.0
5427,EEF1A1,29,57,22,6.0,73519773.5
5428,EEF1A2,61,34,13,20.0,63493599.5
5429,EEF1AKMT1,8,36,64,13.0,20751346.0
5430,EEF1B2,33,57,18,2.0,206161256.5
5431,EEF1D,77,26,5,8.0,143589619.0
5432,EEF1DP3,8,33,67,13.0,31952970.5
5433,EEF1E1,36,55,17,6.0,8087959.5
5434,EEF1E1-BLOC1S5,36,55,17,6.0,8059128.0
5435,EEF1G,28,67,13,11.0,62566841.0
5436,EEF2,15,53,40,19.0,3980759.5
5437,EEF2K,25,61,22,16.0,22247508.0
5438,EEF2KMT,22,64,22,16.0,5091039.5
5439,EEFSEC,69,33,6,3.0,128281063.5
5440,EEPD1,51,39,18,7.0,36227396.0
5441,EFCAB1,57,37,14,8.0,48723050.0
5442,EFCAB10,49,52,7,7.0,105582997.5
5443,EFCAB11,31,42,35,14.0,89874723.0
5444,EFCAB12,69,34,5,3.0,129414986.0
5445,EFCAB13,47,53,8,17.0,47382301.0
5446,EFCAB14,13,66,29,1.0,46697136.5
5447,EFCAB14-AS1,13,66,29,1.0,46683067.0
5448,EFCAB2,54,46,8,1.0,245048434.5
5449,EFCAB3,55,48,5,17.0,62380210.0
5450,EFCAB5,44,44,20,17.0,30018826.0
5451,EFCAB6,49,41,18,22.0,43670540.5
5452,EFCAB6-AS1,47,43,18,22.0,43538085.0
5453,EFCAB7,7,61,40,1.0,63548032.5
5454,EFCAB9,5,30,73,5.0,172198813.0
5455,EFCC1,69,34,5,3.0,129021185.5
5456,EFEMP1,70,37,1,2.0,55895053.0
5457,EFEMP2,33,63,12,11.0,65870016.5
5458,EFHB,6,20,82,3.0,19913248.5
5459,EFHC1,41,57,10,6.0,52446004.5
5460,EFHC2,3,17,88,,
5461,EFHD1,18,61,29,2.0,232644418.5
5462,EFHD2,13,53,42,1.0,15420113.5
5463,EFL1,28,58,22,15.0,82196483.5
5464,EFNA1,58,46,4,1.0,155131387.5
5465,EFNA2,30,44,34,19.0,1293652.0
5466,EFNA3,58,47,3,1.0,155083187.5
5467,EFNA4,58,47,3,1.0,155066645.0
5468,EFNA5,5,26,77,5.0,107523913.0
5469,EFNB1,5,18,85,,
5470,EFNB2,15,38,55,13.0,106512703.5
5471,EFNB3,13,29,66,17.0,7708287.0
5472,EFR3A,80,23,5,8.0,131958867.5
5473,EFR3B,66,40,2,2.0,25100605.5
5474,EFS,31,43,34,14.0,23361077.5
5475,EFTUD1P1,30,56,22,,
5476,EFTUD2,45,54,9,17.0,44874696.5
5477,EGF,3,47,58,4.0,109963324.5
5478,EGFEM1P,100,6,2,3.0,168540060.5
5479,EGFL6,4,15,89,,
5480,EGFL7,32,36,40,9.0,136665767.0
5481,EGFL8,32,53,23,6.0,32166438.0
5482,EGFLAM,91,17,0,5.0,38361944.5
5483,EGFLAM-AS2,91,17,0,5.0,38401642.5
5484,EGFLAM-AS4,91,17,0,5.0,38286625.0
5485,EGFR,58,38,12,7.0,55115322.5
5486,EGFR-AS1,57,39,12,7.0,55184342.0
5487,EGLN1,51,47,10,1.0,231393019.0
5488,EGLN2,51,41,16,19.0,40803715.0
5489,EGLN3,36,39,33,14.0,34193500.5
5490,EGOT,6,21,81,3.0,4750391.0
5491,EGR1,6,33,69,5.0,138467391.0
5492,EGR2,12,52,44,10.0,62865948.0
5493,EGR3,12,22,74,8.0,22690569.5
5494,EGR4,64,40,4,2.0,73292315.0
5495,EHBP1,70,38,0,2.0,62860169.0
5496,EHBP1L1,33,63,12,11.0,65584348.0
5497,EHD1,33,63,12,11.0,64869969.0
5498,EHD2,34,47,27,19.0,47728278.0
5499,EHD3,67,41,0,2.0,31251801.5
5500,EHD4,16,60,32,15.0,41934245.0
5501,EHD4-AS1,16,60,32,15.0,41925351.5
5502,EHF,25,57,26,11.0,34641075.0
5503,EHHADH,98,9,1,3.0,185236307.0
5504,EHHADH-AS1,98,9,1,3.0,185177413.0
5505,EHMT1,19,37,52,9.0,137744504.0
5506,EHMT1-IT1,19,38,51,,
5507,EHMT2,32,53,23,6.0,31888723.0
5508,EI24,19,61,28,11.0,125576982.0
5509,EID1,20,57,31,15.0,48879153.5
5510,EID2,57,37,14,19.0,39539434.0
5511,EID2B,57,37,14,19.0,39531919.5
5512,EID3,31,65,12,12.0,104304472.0
5513,EIF1,43,52,13,17.0,41690776.5
5514,EIF1AD,34,63,11,11.0,65999360.5
5515,EIF1AX,4,15,89,,
5516,EIF1AX-AS1,4,15,89,,
5517,EIF1AY,1,1,106,,
5518,EIF1B,5,21,82,3.0,40311065.5
5519,EIF1B-AS1,5,21,82,3.0,40185404.0
5520,EIF2A,92,16,0,3.0,150566347.0
5521,EIF2AK1,55,38,15,7.0,6040711.0
5522,EIF2AK2,67,41,0,2.0,37128137.5
5523,EIF2AK3,64,39,5,2.0,88592102.5
5524,EIF2AK4,15,59,34,15.0,39984853.0
5525,EIF2B1,26,67,15,12.0,123627086.0
5526,EIF2B2,29,45,34,14.0,75007643.5
5527,EIF2B3,14,66,28,1.0,44918622.0
5528,EIF2B4,67,41,0,2.0,27367419.0
5529,EIF2B5,98,9,1,3.0,184140582.5
5530,EIF2B5-AS1,98,9,1,,
5531,EIF2D,51,50,7,1.0,206591878.5
5532,EIF2S1,26,43,39,14.0,67373333.5
5533,EIF2S2,69,35,4,20.0,34100276.0
5534,EIF2S3,4,14,90,,
5535,EIF3A,11,56,41,10.0,119057246.5
5536,EIF3B,54,38,16,7.0,2367415.5
5537,EIF3C,31,59,18,16.0,28712144.0
5538,EIF3CL,31,59,18,16.0,28391729.0
5539,EIF3D,52,42,14,22.0,36520019.5
5540,EIF3E,70,35,3,8.0,108318274.5
5541,EIF3F,15,54,39,11.0,7986056.5
5542,EIF3G,19,50,39,19.0,10117466.0
5543,EIF3H,72,33,3,8.0,116704527.5
5544,EIF3I,14,61,33,1.0,32226766.0
5545,EIF3IP1,47,53,8,7.0,109959701.0
5546,EIF3J,18,57,33,15.0,44550077.0
5547,EIF3J-AS1,18,57,33,,
5548,EIF3K,57,38,13,19.0,38628018.5
5549,EIF3L,54,40,14,22.0,37869137.5
5550,EIF3M,23,58,27,11.0,32595031.0
5551,EIF4A1,14,28,66,17.0,7575856.0
5552,EIF4A2,97,10,1,3.0,186786551.0
5553,EIF4A3,55,44,9,17.0,80140760.0
5554,EIF4B,38,61,9,12.0,53024183.5
5555,EIF4E,4,45,59,4.0,98901160.5
5556,EIF4E1B,5,30,73,5.0,176638631.0
5557,EIF4E2,17,61,30,2.0,232567159.0
5558,EIF4E3,2,15,91,3.0,71715093.5
5559,EIF4EBP1,55,24,29,8.0,38045449.5
5560,EIF4EBP2,10,52,46,10.0,70416381.5
5561,EIF4EBP3,7,30,71,5.0,140548619.0
5562,EIF4ENIF1,53,41,14,22.0,31466542.5
5563,EIF4G1,98,9,1,3.0,184324926.5
5564,EIF4G2,18,53,37,11.0,10802995.0
5565,EIF4G3,11,55,42,1.0,20991590.0
5566,EIF4H,45,51,12,7.0,74185673.0
5567,EIF5,34,40,34,14.0,103339284.5
5568,EIF5A,14,28,66,17.0,7309731.0
5569,EIF5A2,100,8,0,3.0,170898531.0
5570,EIF5AL1,12,49,47,10.0,79514520.5
5571,EIF5B,48,59,1,2.0,99369348.5
5572,EIF6,64,40,4,20.0,35281948.0
5573,ELAC1,19,45,44,18.0,50978056.0
5574,ELAC2,15,28,65,17.0,13004838.5
5575,ELANE,31,47,30,19.0,853630.5
5576,ELAVL1,18,49,41,19.0,7982116.0
5577,ELAVL2,8,17,83,9.0,23758220.5
5578,ELAVL3,20,50,38,19.0,11466186.0
5579,ELAVL4,8,68,32,1.0,50113907.5
5580,ELDR,57,39,12,7.0,55245800.0
5581,ELF1,8,29,71,13.0,40996682.0
5582,ELF2,7,41,60,4.0,139102665.0
5583,ELF3,54,47,7,1.0,202012564.0
5584,ELF4,8,16,84,,
5585,ELF5,23,59,26,11.0,34501993.0
5586,ELFN1,54,38,16,7.0,1718036.5
5587,ELFN1-AS1,54,38,16,7.0,1740460.5
5588,ELFN2,52,42,14,22.0,37397719.5
5589,ELK1,3,17,88,,
5590,ELK2AP,41,29,38,14.0,105672811.0
5591,ELK3,30,66,12,12.0,96232099.5
5592,ELK4,52,50,6,1.0,205614783.5
5593,ELL,33,42,33,19.0,18482389.5
5594,ELL2,3,26,79,5.0,95923474.5
5595,ELL3,18,59,31,15.0,43774960.0
5596,ELMO1,50,39,19,7.0,37151805.0
5597,ELMO1-AS1,50,40,18,7.0,37005713.0
5598,ELMO2,52,45,11,20.0,46399517.5
5599,ELMO3,22,49,37,16.0,67201570.0
5600,ELMOD1,19,59,30,11.0,107628935.0
5601,ELMOD2,6,42,60,4.0,140538969.0
5602,ELMOD3,66,39,3,2.0,85373073.0
5603,ELMSAN1,29,45,34,14.0,73752703.5
5604,ELN,46,51,11,7.0,74048848.0
5605,ELOF1,19,51,38,19.0,11555191.5
5606,ELOVL1,15,66,27,1.0,43365736.0
5607,ELOVL2,35,55,18,6.0,11012532.0
5608,ELOVL2-AS1,35,55,18,6.0,11061318.0
5609,ELOVL3,5,58,45,10.0,102227944.0
5610,ELOVL4,24,61,23,6.0,79931183.5
5611,ELOVL5,41,57,10,6.0,53308288.5
5612,ELOVL6,4,46,58,4.0,110122522.5
5613,ELOVL7,6,22,80,5.0,60798032.5
5614,ELP2,29,44,35,18.0,36155000.5
5615,ELP3,12,25,71,8.0,28140414.5
5616,ELP4,24,57,27,11.0,31650039.5
5617,ELP5,14,28,66,17.0,7255678.0
5618,ELP6,2,18,88,3.0,47504676.0
5619,ELSPBP1,34,46,28,19.0,48009893.0
5620,EMB,76,10,22,5.0,50419720.0
5621,EMBP1,55,27,26,1.0,121547407.0
5622,EMC1,11,55,42,1.0,19233593.5
5623,EMC10,34,47,27,19.0,50483635.0
5624,EMC2,71,34,3,8.0,108466398.5
5625,EMC3,6,21,81,3.0,9986826.5
5626,EMC3-AS1,6,21,81,3.0,9996941.5
5627,EMC4,18,58,32,15.0,34227584.5
5628,EMC6,14,28,66,17.0,3669240.0
5629,EMC7,18,58,32,15.0,34092939.5
5630,EMC8,20,40,48,16.0,85785683.0
5631,EMC9,32,41,35,14.0,24140275.0
5632,EMCN,4,45,59,4.0,100637733.5
5633,EMD,11,15,82,,
5634,EME1,49,53,6,17.0,50377351.5
5635,EME2,29,57,22,16.0,1777259.0
5636,EMG1,59,42,7,12.0,6984170.5
5637,EMID1,54,43,11,22.0,29232746.5
5638,EMILIN1,67,40,1,2.0,27082509.0
5639,EMILIN2,38,53,17,18.0,2881504.5
5640,EMILIN3,52,44,12,20.0,41363390.0
5641,EML1,33,41,34,14.0,99839876.5
5642,EML2,39,46,23,19.0,45626311.5
5643,EML2-AS1,39,46,23,19.0,45642167.0
5644,EML3,28,66,14,11.0,62607491.5
5645,EML4,70,38,0,2.0,42250950.5
5646,EML5,31,41,36,14.0,88702591.5
5647,EML6,70,37,1,2.0,54847762.0
5648,EMP1,59,43,6,12.0,13208332.0
5649,EMP2,22,64,22,16.0,10554527.0
5650,EMP3,34,46,28,19.0,48326031.0
5651,EMSY,31,60,17,11.0,76498974.0
5652,EMX1,64,40,4,2.0,72926165.5
5653,EMX2,10,56,42,10.0,117545995.5
5654,EMX2OS,10,56,42,10.0,117509141.5
5655,EN1,43,62,3,2.0,118844909.5
5656,EN2,33,56,19,7.0,155461480.0
5657,ENAH,52,46,10,1.0,225569988.5
5658,ENAM,14,45,49,4.0,70637784.0
5659,ENC1,5,23,80,5.0,74634415.0
5660,ENDOD1,24,59,25,11.0,95111245.5
5661,ENDOG,18,38,52,9.0,128820588.0
5662,ENDOU,42,59,7,12.0,47717650.5
5663,ENDOV,56,43,9,17.0,80426625.5
5664,ENG,18,38,52,9.0,127834884.0
5665,ENGASE,57,43,8,17.0,79081769.0
5666,ENHO,29,23,56,9.0,34522016.5
5667,ENKD1,22,50,36,16.0,67665105.0
5668,ENKUR,28,46,34,10.0,25022129.0
5669,ENO1,13,54,41,1.0,8870095.0
5670,ENO1-AS1,13,54,41,1.0,8879364.5
5671,ENO2,59,42,7,12.0,6918721.5
5672,ENO3,13,29,66,17.0,4952611.5
5673,ENO4,12,54,42,10.0,116880643.5
5674,ENOPH1,11,43,54,4.0,82445883.5
5675,ENOSF1,41,48,19,18.0,691490.0
5676,ENOX1,8,28,72,13.0,43500213.0
5677,ENOX1-AS2,8,29,71,13.0,43458974.5
5678,ENOX2,8,16,84,,
5679,ENPEP,3,47,58,4.0,110465509.0
5680,ENPP1,20,58,30,6.0,131851585.5
5681,ENPP2,72,32,4,8.0,119615269.5
5682,ENPP3,22,56,30,6.0,131687930.0
5683,ENPP4,39,54,15,6.0,46138338.5
5684,ENPP5,39,54,15,6.0,46165082.5
5685,ENPP6,3,36,69,4.0,184154968.0
5686,ENPP7,57,44,7,17.0,79736581.0
5687,ENPP7P13,28,37,43,16.0,33769550.0
5688,ENSA,60,45,3,1.0,150615231.5
5689,ENTHD1,50,45,13,22.0,39818454.0
5690,ENTPD1,6,54,48,10.0,95794522.5
5691,ENTPD1-AS1,6,54,48,10.0,95911613.0
5692,ENTPD2,33,37,38,9.0,137051084.0
5693,ENTPD3,5,21,82,3.0,40407964.0
5694,ENTPD3-AS1,5,21,82,3.0,40383565.5
5695,ENTPD4,9,23,76,8.0,23421739.0
5696,ENTPD5,30,45,33,14.0,73988704.5
5697,ENTPD6,55,42,11,20.0,25211884.0
5698,ENTPD7,5,57,46,10.0,99685375.0
5699,ENTPD8,23,39,46,9.0,137438090.0
5700,ENY2,71,34,3,8.0,109340139.0
5701,EOGT,1,16,91,3.0,68994450.5
5702,EOMES,4,23,81,3.0,27719330.0
5703,EP300,48,46,14,22.0,41136334.5
5704,EP300-AS1,48,46,14,22.0,41186023.5
5705,EP400,26,65,17,12.0,132015201.0
5706,EP400NL,26,65,17,,
5707,EPAS1,69,38,1,2.0,46340182.0
5708,EPB41,10,59,39,1.0,29003568.5
5709,EPB41L1,57,41,10,20.0,36162151.5
5710,EPB41L2,21,57,30,6.0,130951334.5
5711,EPB41L3,32,55,21,18.0,5511540.5
5712,EPB41L4A,4,28,76,5.0,112280877.0
5713,EPB41L4A-AS1,4,28,76,5.0,112162672.0
5714,EPB41L4A-AS2,4,28,76,,
5715,EPB41L4B,19,36,53,9.0,109246469.5
5716,EPB41L5,41,62,5,2.0,120096098.0
5717,EPB42,17,60,31,15.0,43209176.0
5718,EPC1,31,48,29,10.0,32323274.5
5719,EPC2,33,67,8,2.0,148716004.5
5720,EPCAM,69,38,1,2.0,47366379.5
5721,EPDR1,51,40,17,7.0,37817889.5
5722,EPG5,23,43,42,18.0,45907469.0
5723,EPGN,18,43,47,4.0,74312629.5
5724,EPHA1,38,57,13,7.0,143399572.5
5725,EPHA1-AS1,38,56,14,7.0,143465631.0
5726,EPHA10,15,64,29,1.0,37739506.5
5727,EPHA2,12,54,42,1.0,16140203.0
5728,EPHA3,17,18,73,3.0,89294877.5
5729,EPHA4,19,60,29,2.0,221496114.5
5730,EPHA5,14,43,51,4.0,65495029.0
5731,EPHA5-AS1,12,46,50,4.0,65683995.0
5732,EPHA6,67,27,14,3.0,97283520.5
5733,EPHA7,21,59,28,6.0,93329789.5
5734,EPHA8,11,56,41,1.0,22583542.0
5735,EPHB1,74,30,4,3.0,134929134.0
5736,EPHB2,11,56,41,1.0,22816169.5
5737,EPHB3,98,9,1,3.0,184572096.5
5738,EPHB4,51,50,7,7.0,100815044.0
5739,EPHB6,37,57,14,7.0,142863077.5
5740,EPHX1,53,45,10,1.0,225827827.5
5741,EPHX2,10,24,74,8.0,27518172.5
5742,EPHX3,24,48,36,19.0,15230177.0
5743,EPHX4,4,56,48,1.0,92046761.5
5744,EPM2A,18,58,32,6.0,145559279.0
5745,EPM2AIP1,5,20,83,3.0,36989087.0
5746,EPN1,40,46,22,19.0,55692542.0
5747,EPN2,20,27,61,17.0,19276165.0
5748,EPN2-AS1,19,27,62,17.0,19301428.5
5749,EPN2-IT1,19,28,61,,
5750,EPN3,48,54,6,17.0,50538216.0
5751,EPO,51,50,7,7.0,100722084.0
5752,EPOR,19,50,39,19.0,11380774.5
5753,EPPIN,51,45,12,20.0,45544189.0
5754,EPPIN-WFDC6,51,45,12,20.0,45540929.0
5755,EPPK1,76,27,5,8.0,143867895.5
5756,EPRS,51,47,10,,
5757,EPS15,8,66,34,1.0,51436764.5
5758,EPS15L1,24,48,36,19.0,16413662.0
5759,EPS8,62,41,5,12.0,15751231.5
5760,EPS8L1,40,46,22,19.0,55079971.5
5761,EPS8L2,20,53,35,11.0,711082.5
5762,EPS8L3,5,44,59,1.0,109757053.5
5763,EPSTI1,8,28,72,13.0,42939329.5
5764,EPT1,67,40,1,,
5765,EPX,51,49,8,17.0,58198950.0
5766,EPYC,30,66,12,12.0,90984354.0
5767,EQTN,14,19,75,9.0,27290902.0
5768,ERAL1,46,42,20,17.0,28858035.5
5769,ERAP1,3,26,79,5.0,96784455.0
5770,ERAP2,3,26,79,5.0,96897844.5
5771,ERAS,3,17,88,,
5772,ERBB2,43,50,15,17.0,39709170.0
5773,ERBB3,39,60,9,12.0,56090152.0
5774,ERBB4,26,58,24,2.0,211957279.0
5775,ERBIN,6,23,79,5.0,66004512.0
5776,ERC1,59,42,7,12.0,1243221.0
5777,ERC2,4,15,89,3.0,55988389.0
5778,ERC2-IT1,3,15,90,3.0,55658294.0
5779,ERCC1,40,46,22,19.0,45443080.5
5780,ERCC2,40,46,22,19.0,45360377.5
5781,ERCC3,35,68,5,2.0,127275728.0
5782,ERCC4,22,65,21,16.0,13936251.0
5783,ERCC5,12,39,57,13.0,102841573.5
5784,ERCC6,18,50,40,10.0,49497004.0
5785,ERCC6L,6,19,83,,
5786,ERCC6L2,20,33,55,9.0,95996209.0
5787,ERCC8,6,22,80,5.0,60909452.0
5788,EREG,18,43,47,4.0,74376947.0
5789,ERF,43,43,22,19.0,42251348.5
5790,ERFE,22,59,27,2.0,238163935.0
5791,ERG,6,57,45,21.0,38520903.5
5792,ERGIC1,5,30,73,5.0,172893467.0
5793,ERGIC2,63,41,4,12.0,29359270.5
5794,ERGIC3,63,40,5,20.0,35549827.5
5795,ERH,24,43,41,14.0,69389213.5
5796,ERI1,13,23,72,8.0,9059446.5
5797,ERI2,24,60,24,16.0,20840271.0
5798,ERI3,15,66,27,1.0,44288165.0
5799,ERI3-IT1,15,66,27,1.0,44243840.5
5800,ERICH1,23,16,69,8.0,676426.0
5801,ERICH1-AS1,13,23,72,,
5802,ERICH2,43,60,5,2.0,170791378.5
5803,ERICH3,6,57,45,1.0,74620954.5
5804,ERICH3-AS1,6,57,45,1.0,74601764.0
5805,ERICH4,45,42,21,19.0,41443960.5
5806,ERICH5,66,37,5,8.0,98079066.0
5807,ERICH6,92,16,0,3.0,150681928.0
5808,ERICH6-AS1,92,16,0,3.0,150713284.5
5809,ERICH6B,7,29,72,13.0,45575130.5
5810,ERLEC1,72,35,1,2.0,53802931.5
5811,ERLIN1,5,58,45,10.0,100168063.5
5812,ERLIN2,50,27,31,8.0,37747511.5
5813,ERMAP,15,66,27,1.0,42831056.5
5814,ERMARD,18,63,27,6.0,169766611.0
5815,ERMN,32,67,9,2.0,157323169.0
5816,ERMP1,16,19,73,9.0,5799096.5
5817,ERN1,57,46,5,17.0,64084980.5
5818,ERN2,27,60,21,,
5819,ERO1A,32,43,33,14.0,52667907.5
5820,ERO1B,52,46,10,1.0,236248529.5
5821,ERP27,60,43,5,12.0,14926288.0
5822,ERP29,29,66,13,12.0,112018398.5
5823,ERP44,20,35,53,9.0,100039092.5
5824,ERRFI1,12,55,41,1.0,8015356.5
5825,ERV3-1,45,57,6,7.0,64998549.5
5826,ERVFRD-1,35,55,18,6.0,11107107.0
5827,ERVH48-1,5,55,48,21.0,42921224.5
5828,ERVK13-1,33,55,20,16.0,2671363.5
5829,ERVMER34-1,22,48,38,4.0,52737102.0
5830,ERVV-1,36,47,25,19.0,53015021.5
5831,ERVV-2,36,47,25,19.0,53048210.0
5832,ERVW-1,55,49,4,7.0,92473183.0
5833,ESAM,19,60,29,11.0,124757436.5
5834,ESCO1,39,48,21,18.0,21565084.0
5835,ESCO2,11,24,73,8.0,27792294.5
5836,ESD,7,28,73,13.0,46784338.0
5837,ESF1,52,47,9,20.0,13749604.0
5838,ESM1,12,23,73,5.0,55000269.0
5839,ESPL1,38,61,9,12.0,53280968.5
5840,ESPN,29,44,35,1.0,6443071.5
5841,ESPNL,22,59,27,2.0,238116813.5
5842,ESPNP,12,54,42,1.0,16703748.0
5843,ESR1,17,59,32,6.0,151893155.0
5844,ESR2,30,42,36,14.0,64211172.0
5845,ESRG,3,15,90,3.0,54635989.5
5846,ESRP1,65,36,7,8.0,94674270.0
5847,ESRP2,22,49,37,16.0,68233567.5
5848,ESRRA,42,53,13,11.0,64311120.0
5849,ESRRB,29,45,34,14.0,76406274.5
5850,ESRRG,51,47,10,1.0,216820500.5
5851,ESX1,6,14,88,,
5852,ESYT1,39,60,9,12.0,56131460.5
5853,ESYT2,32,55,21,7.0,158780624.0
5854,ESYT3,79,25,4,3.0,138458136.0
5855,ETAA1,66,41,1,2.0,67404705.5
5856,ETF1,6,33,69,5.0,138524665.5
5857,ETFA,24,62,22,15.0,76263412.5
5858,ETFB,35,47,26,19.0,51355793.5
5859,ETFBKMT,62,42,4,12.0,31660137.0
5860,ETFDH,3,41,64,4.0,158690874.0
5861,ETFRF1,66,36,6,12.0,25202430.5
5862,ETHE1,42,46,20,19.0,43516974.5
5863,ETNK1,65,37,6,12.0,22657870.0
5864,ETNK2,52,51,5,1.0,204141553.0
5865,ETNPPL,4,47,57,4.0,108752551.0
5866,ETS1,19,60,29,11.0,128523159.5
5867,ETS2,5,57,46,21.0,38815069.0
5868,ETV1,55,39,14,7.0,13941327.0
5869,ETV2,60,40,8,19.0,35643308.0
5870,ETV3,58,46,4,1.0,157129832.5
5871,ETV3L,58,46,4,1.0,157102227.5
5872,ETV4,46,52,10,17.0,43553732.0
5873,ETV5,98,9,1,3.0,186078316.0
5874,ETV6,60,42,6,12.0,11772525.5
5875,ETV7,37,52,19,6.0,36370945.5
5876,EVA1A,63,41,4,2.0,75519512.0
5877,EVA1B,14,64,30,1.0,36323092.5
5878,EVA1C,11,57,40,21.0,32463701.5
5879,EVADR,26,63,19,,
5880,EVC,9,36,63,4.0,5762753.0
5881,EVC2,7,36,65,4.0,5626160.0
5882,EVI2A,46,45,17,17.0,31319722.0
5883,EVI2B,46,45,17,17.0,31308937.5
5884,EVI5,4,55,49,1.0,92650550.0
5885,EVI5L,18,49,41,19.0,7847604.5
5886,EVL,33,41,34,14.0,100057842.5
5887,EVPL,60,44,4,17.0,76015977.0
5888,EVPLL,18,28,62,17.0,18383712.5
5889,EVX1,50,40,18,7.0,27246596.5
5890,EVX1-AS,50,40,18,7.0,27244329.0
5891,EVX2,44,60,4,2.0,176080692.5
5892,EWSAT1,23,61,24,15.0,69084373.0
5893,EWSR1,54,42,12,22.0,29284267.0
5894,EXD1,15,60,33,15.0,41206734.0
5895,EXD2,24,43,41,14.0,69217765.5
5896,EXD3,30,33,45,9.0,137365053.5
5897,EXO1,52,48,8,1.0,241871557.5
5898,EXO5,16,65,27,1.0,40512648.5
5899,EXOC1,22,45,41,4.0,55879367.0
5900,EXOC2,41,51,16,6.0,589146.5
5901,EXOC3,91,15,2,5.0,457556.0
5902,EXOC3-AS1,91,15,2,5.0,442329.0
5903,EXOC3L1,22,49,37,16.0,67187282.0
5904,EXOC3L2,41,46,21,19.0,45229026.0
5905,EXOC3L4,39,37,32,14.0,103105351.5
5906,EXOC4,41,49,18,7.0,133659831.0
5907,EXOC5,30,44,34,14.0,57234706.0
5908,EXOC6,5,54,49,10.0,92943162.0
5909,EXOC6B,64,40,4,2.0,72501012.5
5910,EXOC7,59,45,4,17.0,76101296.0
5911,EXOC8,51,47,10,1.0,231335302.5
5912,EXOG,5,20,83,3.0,38519144.0
5913,EXOSC1,7,53,48,10.0,97440963.0
5914,EXOSC10,12,54,42,1.0,11083243.5
5915,EXOSC2,18,38,52,9.0,130699307.5
5916,EXOSC3,27,22,59,9.0,37784207.5
5917,EXOSC4,70,30,8,8.0,144079648.0
5918,EXOSC5,46,42,20,19.0,41391866.5
5919,EXOSC6,24,50,34,16.0,70249359.0
5920,EXOSC7,3,20,85,3.0,45005653.5
5921,EXOSC8,9,29,70,13.0,37004215.0
5922,EXOSC9,5,47,56,4.0,121809169.0
5923,EXPH5,19,58,31,11.0,108549601.5
5924,EXT1,73,32,3,8.0,117953171.5
5925,EXT2,22,62,24,11.0,44173827.0
5926,EXTL1,10,57,41,1.0,26028174.0
5927,EXTL2,5,48,55,1.0,100883775.5
5928,EXTL3,11,26,71,8.0,28678034.0
5929,EXTL3-AS1,11,26,71,8.0,28696122.5
5930,EYA1,59,38,11,8.0,71394729.0
5931,EYA2,52,44,12,20.0,47041734.0
5932,EYA3,10,58,40,1.0,28029490.5
5933,EYA4,19,58,31,6.0,133386363.0
5934,EYS,34,57,17,6.0,64713603.0
5935,EZH1,43,52,13,17.0,42722662.0
5936,EZH2,35,55,18,7.0,148845852.0
5937,EZR,16,60,32,6.0,158792554.5
5938,EZR-AS1,16,60,32,6.0,158820115.5
5939,F10,17,37,54,13.0,113136164.0
5940,F10-AS1,17,37,54,13.0,113128517.5
5941,F11,3,35,70,4.0,186277935.0
5942,F11-AS1,3,35,70,4.0,186393545.5
5943,F11R,59,45,4,1.0,161008277.0
5944,F12,5,30,73,5.0,177405858.0
5945,F13A1,36,53,19,6.0,6232548.5
5946,F13B,52,46,10,1.0,197053004.0
5947,F2,24,61,23,11.0,46729351.0
5948,F2R,3,24,81,5.0,76725948.0
5949,F2RL1,3,24,81,5.0,76827124.0
5950,F2RL2,3,24,81,5.0,76619447.5
5951,F2RL3,27,47,34,19.0,16890802.5
5952,F3,3,55,50,1.0,94535466.0
5953,F5,56,47,5,1.0,169549269.5
5954,F7,17,37,54,13.0,113113234.5
5955,F8,11,14,83,,
5956,F8A1,11,14,83,,
5957,F8A2,11,14,83,,
5958,F9,9,16,83,,
5959,FA2H,25,47,36,16.0,74743893.0
5960,FAAH,13,66,29,1.0,46404082.5
