Database_ID	start_bp	end_bp	cnv_type	num_patients_with_cnv	cancer_type_total_patients	cancer
ENSG00000164754	116845934	116874776	loss	1	106	coad
ENSG00000281527	116849884	116851073	gain	43	106	coad
ENSG00000281527	116849884	116851073	loss	1	106	coad
ENSG00000205002	116938207	116944487	gain	43	106	coad
ENSG00000205002	116938207	116944487	loss	1	106	coad
ENSG00000164756	116950273	117176714	gain	43	106	coad
ENSG00000164756	116950273	117176714	loss	1	106	coad
ENSG00000164758	117520713	117540262	gain	43	106	coad
ENSG00000164758	117520713	117540262	loss	1	106	coad
ENSG00000182197	117794490	118111826	gain	43	106	coad
ENSG00000182197	117794490	118111826	loss	1	106	coad
ENSG00000177570	118189455	118622112	gain	43	106	coad
ENSG00000177570	118189455	118622112	loss	1	106	coad
ENSG00000164761	118923557	118951885	gain	43	106	coad
ENSG00000164761	118923557	118951885	loss	1	106	coad
ENSG00000184374	118995452	119108455	gain	43	106	coad
ENSG00000184374	118995452	119108455	loss	1	106	coad
ENSG00000147676	119165034	119245673	gain	43	106	coad
ENSG00000147676	119165034	119245673	loss	1	106	coad
ENSG00000136999	119416446	119424434	gain	43	106	coad
ENSG00000136999	119416446	119424434	loss	1	106	coad
ENSG00000136960	119557086	119673453	gain	43	106	coad
ENSG00000136960	119557086	119673453	loss	1	106	coad
ENSG00000064313	119730774	119832863	gain	43	106	coad
ENSG00000064313	119730774	119832863	loss	1	106	coad
ENSG00000136982	119833976	119855894	gain	43	106	coad
ENSG00000136982	119833976	119855894	loss	1	106	coad
ENSG00000155792	119873717	120050918	gain	43	106	coad
ENSG00000155792	119873717	120050918	loss	1	106	coad
ENSG00000187955	120059780	120373573	gain	43	106	coad
ENSG00000187955	120059780	120373573	loss	1	106	coad
ENSG00000172172	120380761	120445402	gain	43	106	coad
ENSG00000172172	120380761	120445402	loss	1	106	coad
ENSG00000172167	120445400	120542133	gain	43	106	coad
ENSG00000172167	120445400	120542133	loss	1	106	coad
ENSG00000172164	120535745	120813273	gain	43	106	coad
ENSG00000172164	120535745	120813273	loss	1	106	coad
ENSG00000170961	121612116	121641440	gain	43	106	coad
ENSG00000170961	121612116	121641440	loss	1	106	coad
ENSG00000178764	122781655	122974510	gain	43	106	coad
ENSG00000178764	122781655	122974510	loss	1	106	coad
ENSG00000136986	123013170	123042302	gain	43	106	coad
ENSG00000136986	123013170	123042302	loss	1	106	coad
ENSG00000156787	123041968	123152153	gain	43	106	coad
ENSG00000156787	123041968	123152153	loss	1	106	coad
ENSG00000147689	123178960	123210079	gain	43	106	coad
ENSG00000147689	123178960	123210079	loss	1	106	coad
ENSG00000189376	123219967	123241377	gain	43	106	coad
ENSG00000189376	123219967	123241377	loss	1	106	coad
ENSG00000259305	123226189	123274284	gain	43	106	coad
ENSG00000259305	123226189	123274284	loss	1	106	coad
ENSG00000165156	123248451	123275541	gain	43	106	coad
ENSG00000165156	123248451	123275541	loss	1	106	coad
ENSG00000156802	123319850	123416350	gain	43	106	coad
ENSG00000156802	123319850	123416350	loss	1	106	coad
ENSG00000156795	123416726	123470028	gain	43	106	coad
ENSG00000156795	123416726	123470028	loss	1	106	coad
ENSG00000156804	123497889	123541206	gain	43	106	coad
ENSG00000156804	123497889	123541206	loss	1	106	coad
ENSG00000175946	123644442	123653801	gain	43	106	coad
ENSG00000175946	123644442	123653801	loss	1	106	coad
ENSG00000104537	123680794	123737402	gain	43	106	coad
ENSG00000104537	123680794	123737402	loss	1	106	coad
ENSG00000176853	123768439	123815452	gain	43	106	coad
ENSG00000176853	123768439	123815452	loss	1	106	coad
ENSG00000214814	123851987	124120061	gain	43	106	coad
ENSG00000214814	123851987	124120061	loss	1	106	coad
ENSG00000164983	124306189	124372701	gain	43	106	coad
ENSG00000164983	124306189	124372701	loss	1	106	coad
ENSG00000183665	124450820	124462150	gain	43	106	coad
ENSG00000183665	124450820	124462150	loss	1	106	coad
ENSG00000170881	124474880	124488618	gain	43	106	coad
ENSG00000170881	124474880	124488618	loss	1	106	coad
ENSG00000147687	124488485	124539458	gain	43	106	coad
ENSG00000147687	124488485	124539458	loss	1	106	coad
ENSG00000147684	124539101	124580648	gain	43	106	coad
ENSG00000147684	124539101	124580648	loss	1	106	coad
ENSG00000170873	124550784	124728473	gain	43	106	coad
ENSG00000170873	124550784	124728473	loss	1	106	coad
ENSG00000180938	124973295	124979389	gain	43	106	coad
ENSG00000180938	124973295	124979389	loss	1	106	coad
ENSG00000104549	124998497	125022283	gain	43	106	coad
ENSG00000104549	124998497	125022283	loss	1	106	coad
ENSG00000164961	125024260	125091819	gain	43	106	coad
ENSG00000164961	125024260	125091819	loss	1	106	coad
ENSG00000156831	125091679	125367120	gain	43	106	coad
ENSG00000156831	125091679	125367120	loss	1	106	coad
ENSG00000173334	125430358	125438403	gain	43	106	coad
ENSG00000173334	125430358	125438403	loss	1	106	coad
ENSG00000168672	126552443	126558478	gain	43	106	coad
ENSG00000168672	126552443	126558478	loss	1	106	coad
ENSG00000212993	127322183	127420066	gain	43	106	coad
ENSG00000212993	127322183	127420066	loss	1	106	coad
ENSG00000279524	127630283	127630657	gain	43	106	coad
ENSG00000279524	127630283	127630657	loss	1	106	coad
ENSG00000136997	127735434	127742951	gain	43	106	coad
ENSG00000136997	127735434	127742951	loss	1	106	coad
ENSG00000280151	128118011	128118385	gain	43	106	coad
ENSG00000280151	128118011	128118385	loss	1	106	coad
ENSG00000147697	129748196	129786624	gain	43	106	coad
ENSG00000147697	129748196	129786624	loss	1	106	coad
ENSG00000153310	129839593	130017129	gain	43	106	coad
ENSG00000153310	129839593	130017129	loss	1	106	coad
ENSG00000153317	130052104	130443674	gain	43	106	coad
ENSG00000153317	130052104	130443674	loss	1	106	coad
ENSG00000155897	130780301	131040909	gain	43	106	coad
ENSG00000155897	130780301	131040909	loss	1	106	coad
ENSG00000132294	131904093	132013642	gain	43	106	coad
ENSG00000132294	131904093	132013642	loss	1	106	coad
ENSG00000253117	132024216	132059382	gain	43	106	coad
ENSG00000253117	132024216	132059382	loss	1	106	coad
ENSG00000258417	132024238	132085655	gain	43	106	coad
ENSG00000258417	132024238	132085655	loss	1	106	coad
ENSG00000132297	132061480	132111159	gain	43	106	coad
ENSG00000132297	132061480	132111159	loss	1	106	coad
ENSG00000184156	132120859	132481095	gain	42	106	coad
ENSG00000184156	132120859	132481095	loss	1	106	coad
ENSG00000129295	132570416	132675592	gain	43	106	coad
ENSG00000129295	132570416	132675592	loss	1	106	coad
ENSG00000165071	132685007	132760712	gain	43	106	coad
ENSG00000165071	132685007	132760712	loss	1	106	coad
ENSG00000129292	132775358	132848807	gain	43	106	coad
ENSG00000129292	132775358	132848807	loss	1	106	coad
ENSG00000042832	132866958	133134903	gain	43	106	coad
ENSG00000042832	132866958	133134903	loss	1	106	coad
ENSG00000155926	133036728	133102912	gain	43	106	coad
ENSG00000155926	133036728	133102912	loss	1	106	coad
ENSG00000104415	133191039	133231690	gain	43	106	coad
ENSG00000104415	133191039	133231690	loss	1	106	coad
ENSG00000104419	133237175	133302022	gain	43	106	coad
ENSG00000104419	133237175	133302022	loss	1	106	coad
ENSG00000008513	133454848	133571940	gain	43	106	coad
ENSG00000008513	133454848	133571940	loss	1	106	coad
ENSG00000066827	134477788	134713049	gain	43	106	coad
ENSG00000066827	134477788	134713049	loss	1	106	coad
ENSG00000131773	135457456	135656722	gain	43	106	coad
ENSG00000131773	135457456	135656722	loss	1	106	coad
ENSG00000147724	138130023	138497261	gain	42	106	coad
ENSG00000147724	138130023	138497261	loss	2	106	coad
ENSG00000169436	138588235	138914041	gain	42	106	coad
ENSG00000169436	138588235	138914041	loss	2	106	coad
ENSG00000169427	139600838	139704109	gain	42	106	coad
ENSG00000169427	139600838	139704109	loss	2	106	coad
ENSG00000167632	139727725	140458579	gain	42	106	coad
ENSG00000167632	139727725	140458579	loss	2	106	coad
ENSG00000104472	140511311	140517154	gain	42	106	coad
ENSG00000104472	140511311	140517154	loss	2	106	coad
ENSG00000123908	140520156	140635633	gain	42	106	coad
ENSG00000123908	140520156	140635633	loss	2	106	coad
ENSG00000169398	140657900	141002216	gain	42	106	coad
ENSG00000169398	140657900	141002216	loss	2	106	coad
ENSG00000281855	140880336	140883127	gain	42	106	coad
ENSG00000281855	140880336	140883127	loss	2	106	coad
ENSG00000105339	141117278	141195808	gain	42	106	coad
ENSG00000105339	141117278	141195808	loss	2	106	coad
ENSG00000022567	141207166	141308305	gain	42	106	coad
ENSG00000022567	141207166	141308305	loss	2	106	coad
ENSG00000204882	141356470	141367286	gain	42	106	coad
ENSG00000204882	141356470	141367286	loss	2	106	coad
ENSG00000184489	141391995	141432454	gain	42	106	coad
ENSG00000184489	141391995	141432454	loss	2	106	coad
ENSG00000171045	142212080	142403182	gain	42	106	coad
ENSG00000171045	142212080	142403182	loss	2	106	coad
ENSG00000181790	142449430	142545009	gain	42	106	coad
ENSG00000181790	142449430	142545009	loss	2	106	coad
ENSG00000198576	142611049	142614479	gain	42	106	coad
ENSG00000198576	142611049	142614479	loss	2	106	coad
ENSG00000234616	142657460	142681968	gain	42	106	coad
ENSG00000234616	142657460	142681968	loss	2	106	coad
ENSG00000167653	142670308	142682725	gain	42	106	coad
ENSG00000167653	142670308	142682725	loss	2	106	coad
ENSG00000160886	142700111	142705127	gain	42	106	coad
ENSG00000160886	142700111	142705127	loss	2	106	coad
ENSG00000130193	142727223	142736927	gain	42	106	coad
ENSG00000130193	142727223	142736927	loss	2	106	coad
ENSG00000126233	142740949	142742406	gain	42	106	coad
ENSG00000126233	142740949	142742406	loss	2	106	coad
ENSG00000197353	142750150	142752532	gain	42	106	coad
ENSG00000197353	142750150	142752532	loss	2	106	coad
ENSG00000180155	142771197	142777810	gain	42	106	coad
ENSG00000180155	142771197	142777810	loss	2	106	coad
ENSG00000167656	142784882	142786539	gain	42	106	coad
ENSG00000167656	142784882	142786539	loss	2	106	coad
ENSG00000104499	142834247	142916506	gain	42	106	coad
ENSG00000104499	142834247	142916506	loss	2	106	coad
ENSG00000160882	142872356	142879846	gain	42	106	coad
ENSG00000160882	142872356	142879846	loss	2	106	coad
ENSG00000179142	142910559	142917843	gain	42	106	coad
ENSG00000179142	142910559	142917843	loss	2	106	coad
ENSG00000160932	143017982	143023832	gain	42	106	coad
ENSG00000160932	143017982	143023832	loss	1	106	coad
ENSG00000261667	143080630	143083486	gain	42	106	coad
ENSG00000261667	143080630	143083486	loss	1	106	coad
ENSG00000176956	143157914	143160711	gain	42	106	coad
ENSG00000176956	143157914	143160711	loss	1	106	coad
ENSG00000277494	143213218	143217170	gain	42	106	coad
ENSG00000277494	143213218	143217170	loss	1	106	coad
ENSG00000181638	143246821	143262705	gain	42	106	coad
ENSG00000181638	143246821	143262705	loss	1	106	coad
ENSG00000264668	143247110	143276403	gain	42	106	coad
ENSG00000264668	143247110	143276403	loss	1	106	coad
ENSG00000250571	143267433	143276931	gain	43	106	coad
ENSG00000250571	143267433	143276931	loss	1	106	coad
ENSG00000185730	143289676	143299952	gain	43	106	coad
ENSG00000185730	143289676	143299952	loss	1	106	coad
ENSG00000184428	143304384	143359979	gain	43	106	coad
ENSG00000184428	143304384	143359979	loss	1	106	coad
ENSG00000158106	143368876	143384221	gain	43	106	coad
ENSG00000158106	143368876	143384221	loss	1	106	coad
ENSG00000182759	143419182	143430732	gain	43	106	coad
ENSG00000182759	143419182	143430732	loss	1	106	coad
ENSG00000014164	143437659	143541447	gain	43	106	coad
ENSG00000014164	143437659	143541447	loss	1	106	coad
ENSG00000104518	143553207	143563062	gain	43	106	coad
ENSG00000104518	143553207	143563062	loss	1	106	coad
ENSG00000204839	143566192	143572772	gain	43	106	coad
ENSG00000204839	143566192	143572772	loss	1	106	coad
ENSG00000147813	143574785	143578649	gain	43	106	coad
ENSG00000147813	143574785	143578649	loss	1	106	coad
ENSG00000104529	143579697	143599541	gain	43	106	coad
ENSG00000104529	143579697	143599541	loss	1	106	coad
ENSG00000179886	143597831	143603224	gain	43	106	coad
ENSG00000179886	143597831	143603224	loss	1	106	coad
ENSG00000104524	143603210	143609773	gain	43	106	coad
ENSG00000104524	143603210	143609773	loss	1	106	coad
ENSG00000104522	143612618	143618048	gain	43	106	coad
ENSG00000104522	143612618	143618048	loss	1	106	coad
ENSG00000183309	143636019	143656418	gain	43	106	coad
ENSG00000183309	143636019	143656418	loss	1	106	coad
ENSG00000181135	143684452	143713898	gain	43	106	coad
ENSG00000181135	143684452	143713898	loss	1	106	coad
ENSG00000255181	143706694	143708109	gain	43	106	coad
ENSG00000255181	143706694	143708109	loss	1	106	coad
ENSG00000181085	143716340	143722458	gain	43	106	coad
ENSG00000181085	143716340	143722458	loss	1	106	coad
ENSG00000180921	143723933	143738234	gain	43	106	coad
ENSG00000180921	143723933	143738234	loss	1	106	coad
ENSG00000180900	143790920	143815773	gain	43	106	coad
ENSG00000180900	143790920	143815773	loss	1	106	coad
ENSG00000179950	143816344	143829352	gain	43	106	coad
ENSG00000179950	143816344	143829352	loss	1	106	coad
ENSG00000185189	143833583	143840973	gain	43	106	coad
ENSG00000185189	143833583	143840973	loss	1	106	coad
ENSG00000261150	143857324	143878467	gain	43	106	coad
ENSG00000261150	143857324	143878467	loss	1	106	coad
ENSG00000178209	143915153	143976734	gain	43	106	coad
ENSG00000178209	143915153	143976734	loss	1	106	coad
ENSG00000178685	143977153	144012772	gain	43	106	coad
ENSG00000178685	143977153	144012772	loss	1	106	coad
ENSG00000178719	143990056	143993415	gain	43	106	coad
ENSG00000178719	143990056	143993415	loss	1	106	coad
ENSG00000186583	144012280	144047114	gain	43	106	coad
ENSG00000186583	144012280	144047114	loss	1	106	coad
ENSG00000178814	144051266	144063965	gain	43	106	coad
ENSG00000178814	144051266	144063965	loss	1	106	coad
ENSG00000178896	144078648	144080648	gain	43	106	coad
ENSG00000178896	144078648	144080648	loss	1	106	coad
ENSG00000197858	144082590	144086216	gain	43	106	coad
ENSG00000197858	144082590	144086216	loss	1	106	coad
ENSG00000179091	144095039	144097525	gain	43	106	coad
ENSG00000179091	144095039	144097525	loss	1	106	coad
ENSG00000179526	144098633	144108124	gain	43	106	coad
ENSG00000179526	144098633	144108124	loss	1	106	coad
ENSG00000179632	144104461	144107611	gain	43	106	coad
ENSG00000179632	144104461	144107611	loss	1	106	coad
ENSG00000179698	144107726	144118328	gain	43	106	coad
ENSG00000179698	144107726	144118328	loss	1	106	coad
ENSG00000235173	144137774	144140851	gain	43	106	coad
ENSG00000235173	144137774	144140851	loss	1	106	coad
ENSG00000179832	144148016	144261927	gain	43	106	coad
ENSG00000179832	144148016	144261927	loss	1	106	coad
ENSG00000261236	144262045	144291438	gain	43	106	coad
ENSG00000261236	144262045	144291438	loss	1	106	coad
ENSG00000260428	144266453	144268481	gain	43	106	coad
ENSG00000260428	144266453	144268481	loss	1	106	coad
ENSG00000185122	144291591	144314720	gain	43	106	coad
ENSG00000185122	144291591	144314720	loss	1	106	coad
ENSG00000185000	144314584	144326910	gain	43	106	coad
ENSG00000185000	144314584	144326910	loss	1	106	coad
ENSG00000261678	144330565	144336482	gain	43	106	coad
ENSG00000261678	144330565	144336482	loss	1	106	coad
ENSG00000185803	144333957	144361286	gain	43	106	coad
ENSG00000185803	144333957	144361286	loss	1	106	coad
ENSG00000261587	144352219	144354954	gain	43	106	coad
ENSG00000261587	144352219	144354954	loss	1	106	coad
ENSG00000271698	144353228	144355609	gain	43	106	coad
ENSG00000271698	144353228	144355609	loss	1	106	coad
ENSG00000182325	144355431	144359376	gain	43	106	coad
ENSG00000182325	144355431	144359376	loss	1	106	coad
ENSG00000173137	144373101	144393242	gain	43	106	coad
ENSG00000173137	144373101	144393242	loss	1	106	coad
ENSG00000071894	144393229	144409335	gain	43	106	coad
ENSG00000071894	144393229	144409335	loss	1	106	coad
ENSG00000147804	144409742	144416844	gain	43	106	coad
ENSG00000147804	144409742	144416844	loss	1	106	coad
ENSG00000160948	144423601	144428563	gain	43	106	coad
ENSG00000160948	144423601	144428563	loss	1	106	coad
ENSG00000160949	144428775	144444440	gain	43	106	coad
ENSG00000160949	144428775	144444440	loss	1	106	coad
ENSG00000187954	144449582	144465667	gain	43	106	coad
ENSG00000187954	144449582	144465667	loss	1	106	coad
ENSG00000167702	144466043	144474202	gain	43	106	coad
ENSG00000167702	144466043	144474202	loss	1	106	coad
ENSG00000160973	144473412	144475849	gain	43	106	coad
ENSG00000160973	144473412	144475849	loss	1	106	coad
ENSG00000160972	144477969	144502121	gain	43	106	coad
ENSG00000160972	144477969	144502121	loss	1	106	coad
ENSG00000167701	144502973	144507174	gain	43	106	coad
ENSG00000167701	144502973	144507174	loss	1	106	coad
ENSG00000167700	144509070	144511213	gain	43	106	coad
ENSG00000167700	144509070	144511213	loss	1	106	coad
ENSG00000160957	144511288	144517845	gain	43	106	coad
ENSG00000160957	144511288	144517845	loss	1	106	coad
ENSG00000160959	144517992	144525172	gain	43	106	coad
ENSG00000160959	144517992	144525172	loss	1	106	coad
ENSG00000254402	144522388	144527033	gain	43	106	coad
ENSG00000254402	144522388	144527033	loss	1	106	coad
ENSG00000213563	144525733	144529132	gain	43	106	coad
ENSG00000213563	144525733	144529132	loss	1	106	coad
ENSG00000147799	144529179	144685846	gain	43	106	coad
ENSG00000147799	144529179	144685846	loss	1	106	coad
ENSG00000198169	144720907	144756417	gain	43	106	coad
ENSG00000198169	144720907	144756417	loss	1	106	coad
ENSG00000196378	144772224	144787345	gain	43	106	coad
ENSG00000196378	144772224	144787345	loss	1	106	coad
ENSG00000161016	144789765	144792587	gain	43	106	coad
ENSG00000161016	144789765	144792587	loss	1	106	coad
ENSG00000197363	144798876	144811169	gain	43	106	coad
ENSG00000197363	144798876	144811169	loss	1	106	coad
ENSG00000147789	144827518	144847509	gain	43	106	coad
ENSG00000147789	144827518	144847509	loss	1	106	coad
ENSG00000170619	144841042	144853736	gain	43	106	coad
ENSG00000170619	144841042	144853736	loss	1	106	coad
ENSG00000196150	144876497	144902168	gain	43	106	coad
ENSG00000196150	144876497	144902168	loss	1	106	coad
ENSG00000170631	144930358	144950888	gain	43	106	coad
ENSG00000170631	144930358	144950888	loss	1	106	coad
ENSG00000182307	145052465	145066685	gain	43	106	coad
ENSG00000182307	145052465	145066685	loss	1	106	coad
ENSG00000147364	406428	477967	gain	1	99	gbm
ENSG00000147364	406428	477967	loss	4	99	gbm
ENSG00000180190	489803	545781	gain	1	99	gbm
ENSG00000180190	489803	545781	loss	4	99	gbm
ENSG00000104714	614746	738106	gain	1	99	gbm
ENSG00000104714	614746	738106	loss	4	99	gbm
ENSG00000198010	737628	1708476	gain	1	99	gbm
ENSG00000198010	737628	1708476	loss	4	99	gbm
ENSG00000182372	1755778	1801711	gain	1	99	gbm
ENSG00000182372	1755778	1801711	loss	4	99	gbm
ENSG00000104728	1823926	1958641	gain	1	99	gbm
ENSG00000104728	1823926	1958641	loss	4	99	gbm
ENSG00000176595	1973677	2006936	gain	1	99	gbm
ENSG00000176595	1973677	2006936	loss	4	99	gbm
ENSG00000036448	2045046	2165552	gain	1	99	gbm
ENSG00000036448	2045046	2165552	loss	4	99	gbm
ENSG00000183117	2935353	4994972	gain	1	99	gbm
ENSG00000183117	2935353	4994972	loss	4	99	gbm
ENSG00000147316	6406592	6648508	gain	1	99	gbm
ENSG00000147316	6406592	6648508	loss	4	99	gbm
ENSG00000091879	6499632	6563409	gain	1	99	gbm
ENSG00000091879	6499632	6563409	loss	4	99	gbm
