,level_0,level_1,gain,neutral,loss,chromo,location
4581,DNAJB3,ENSG00000227802.1,10,90,22,2.0,233743382.5
4582,DNAJB4,ENSG00000162616.8,12,86,24,1.0,77998569.5
4583,DNAJB5,ENSG00000137094.10,9,88,25,9.0,34994270.5
4584,DNAJB6,ENSG00000105993.10,26,82,14,7.0,157376410.0
4585,DNAJB7,ENSG00000172404.4,8,74,40,22.0,40860831.0
4586,DNAJB8,ENSG00000179407.3,25,89,8,3.0,128464843.5
4587,DNAJB9,ENSG00000128590.4,29,79,14,7.0,108572358.5
4588,DNAJC1,ENSG00000136770.6,28,78,16,10.0,21880158.5
4589,DNAJC10,ENSG00000077232.11,16,94,12,2.0,182755252.5
4590,DNAJC11,ENSG00000007923.11,4,74,44,1.0,6668046.0
4591,DNAJC12,ENSG00000108176.10,9,90,23,10.0,67817428.5
4592,DNAJC13,ENSG00000138246.11,27,90,5,3.0,132478267.0
4593,DNAJC14,ENSG00000135392.11,12,90,20,12.0,55825892.0
4594,DNAJC15,ENSG00000120675.4,8,69,45,13.0,43068708.0
4595,DNAJC16,ENSG00000116138.8,3,73,46,1.0,15559596.0
4596,DNAJC17,ENSG00000104129.5,3,85,34,15.0,40786319.5
4597,DNAJC18,ENSG00000170464.5,9,86,27,5.0,139426539.5
4598,DNAJC19,ENSG00000205981.2,31,81,10,3.0,180986741.5
4599,DNAJC2,ENSG00000105821.10,28,81,13,7.0,103328559.5
4600,DNAJC21,ENSG00000168724.10,34,82,6,5.0,34944261.5
4601,DNAJC22,ENSG00000178401.10,14,89,19,12.0,49352217.0
4602,DNAJC24,ENSG00000170946.10,21,86,15,11.0,31401337.5
4603,DNAJC25,ENSG00000059769.15,3,92,27,9.0,111642842.5
4604,DNAJC27,ENSG00000115137.7,16,91,15,2.0,24957865.0
4605,DNAJC28,ENSG00000177692.7,16,92,14,21.0,33488625.0
4606,DNAJC3,ENSG00000102580.10,14,65,43,13.0,95736063.5
4607,DNAJC30,ENSG00000176410.7,29,86,7,7.0,73682185.5
4608,DNAJC4,ENSG00000110011.9,13,84,25,11.0,64232282.0
4609,DNAJC5,ENSG00000101152.6,47,73,2,20.0,63915578.5
4610,DNAJC5B,ENSG00000147570.5,66,49,7,8.0,66061399.0
4611,DNAJC5G,ENSG00000163793.8,19,89,14,2.0,27278466.0
4612,DNAJC6,ENSG00000116675.11,10,91,21,1.0,65332045.0
4613,DNAJC7,ENSG00000168259.10,20,66,36,17.0,41998905.5
4614,DNAJC8,ENSG00000126698.6,4,71,47,1.0,28216242.5
4615,DNAJC9,ENSG00000213551.4,12,85,25,10.0,73215308.5
4616,DNAL1,ENSG00000119661.9,6,78,38,14.0,73674303.5
4617,DNAL4,ENSG00000100246.7,10,76,36,22.0,38786353.0
4618,DNALI1,ENSG00000163879.9,14,80,28,1.0,37561888.0
4619,DNASE1,ENSG00000213918.6,43,72,7,16.0,3645935.5
4620,DNASE1L2,ENSG00000167968.8,45,70,7,16.0,2237263.5
4621,DNASE1L3,ENSG00000163687.9,11,77,34,3.0,58203477.0
4622,DNASE2,ENSG00000105612.4,17,91,14,19.0,12878337.5
4623,DNASE2B,ENSG00000137976.7,12,90,20,1.0,84406775.0
4624,DND1,ENSG00000256453.1,10,89,23,5.0,140672185.0
4625,DNER,ENSG00000187957.7,7,90,25,2.0,229536092.0
4626,DNHD1,ENSG00000179532.8,9,85,28,11.0,6545509.0
4627,DNLZ,ENSG00000213221.4,10,90,22,9.0,136361612.0
4628,DNM1,ENSG00000106976.14,8,84,30,9.0,128223451.5
4629,DNM1L,ENSG00000087470.13,18,88,16,12.0,32712425.0
4630,DNM1P34,ENSG00000260357.1,9,79,34,15.0,75301459.0
4631,DNM1P35,ENSG00000246877.1,5,95,22,15.0,75733146.5
4632,DNM1P46,ENSG00000182397.10,14,91,17,15.0,99798541.5
4633,DNM1P47,ENSG00000259660.2,24,73,25,15.0,101772667.0
4634,DNM2,ENSG00000079805.12,16,92,14,19.0,10775783.5
4635,DNM3,ENSG00000197959.9,92,29,1,1.0,172129982.0
4636,DNM3OS,ENSG00000230630.1,91,30,1,1.0,172141618.5
4637,DNMBP,ENSG00000107554.11,5,97,20,10.0,99942762.0
4638,DNMT1,ENSG00000130816.10,14,94,14,19.0,10182315.5
4639,DNMT3A,ENSG00000119772.12,16,90,16,2.0,25285222.5
4640,DNMT3B,ENSG00000088305.14,42,77,3,20.0,32785870.5
4641,DNMT3L,ENSG00000142182.4,20,90,12,21.0,44254277.5
4642,DNPEP,ENSG00000123992.14,13,86,23,2.0,219386774.5
4643,DNPH1,ENSG00000112667.8,25,83,14,6.0,43227556.5
4644,DNTT,ENSG00000107447.4,8,98,16,10.0,96321486.5
4645,DNTTIP1,ENSG00000101457.8,44,74,4,20.0,45801690.5
4646,DNTTIP2,ENSG00000067334.9,14,86,22,1.0,93873101.0
4647,DOC2A,ENSG00000149927.13,44,70,8,16.0,30014392.0
4648,DOC2B,ENSG00000262359.1,8,53,61,17.0,162219.5
4649,DOC2GP,ENSG00000231793.4,27,85,10,11.0,67614454.0
4650,DOCK1,ENSG00000150760.8,8,91,23,10.0,127178963.0
4651,DOCK10,ENSG00000135905.14,9,90,23,2.0,224903767.5
4652,DOCK2,ENSG00000134516.11,17,90,15,5.0,169860325.0
4653,DOCK3,ENSG00000088538.12,6,73,43,3.0,51029562.5
4654,DOCK4,ENSG00000128512.15,32,77,13,7.0,111966258.5
4655,DOCK5,ENSG00000147459.13,19,41,62,8.0,25301385.5
4656,DOCK6,ENSG00000130158.9,19,87,16,19.0,11230909.5
4657,DOCK7,ENSG00000116641.11,13,87,22,1.0,62571342.0
4658,DOCK8,ENSG00000107099.11,34,57,31,9.0,340056.5
4659,DOCK9,ENSG00000088387.13,15,67,40,13.0,98940027.0
4660,DOHH,ENSG00000129932.3,8,91,23,19.0,3495747.5
4661,DOK1,ENSG00000115325.9,20,93,9,2.0,74553290.0
4662,DOK2,ENSG00000147443.8,17,46,59,8.0,21911281.5
4663,DOK3,ENSG00000146094.9,17,87,18,5.0,177506590.5
4664,DOK4,ENSG00000125170.6,6,52,64,16.0,57479624.5
4665,DOK5,ENSG00000101134.7,54,67,1,20.0,54563381.0
4666,DOK6,ENSG00000206052.6,18,70,34,18.0,69624987.5
4667,DOK7,ENSG00000175920.11,8,78,36,4.0,3482389.5
4668,DOLK,ENSG00000175283.7,8,86,28,9.0,128946566.5
4669,DOLPP1,ENSG00000167130.13,8,87,27,9.0,129085774.5
4670,DOM3Z,ENSG00000204348.5,39,76,7,,
4671,DONSON,ENSG00000159147.12,16,86,20,21.0,33574124.0
4672,DOPEY1,ENSG00000083097.10,12,85,25,,
4673,DOPEY2,ENSG00000142197.8,18,91,13,,
4674,DOT1L,ENSG00000104885.12,6,85,31,19.0,2198255.5
4675,DPAGT1,ENSG00000172269.12,3,70,49,11.0,119102417.0
4676,DPCD,ENSG00000166171.8,5,98,19,10.0,101590111.0
4677,DPCR1,ENSG00000168631.7,29,85,8,,
4678,DPEP1,ENSG00000015413.5,10,46,66,16.0,89625882.0
4679,DPEP2,ENSG00000167261.9,10,46,66,16.0,67993990.0
4680,DPEP3,ENSG00000141096.4,9,47,66,16.0,67978106.0
4681,DPF1,ENSG00000011332.15,22,87,13,19.0,38220360.0
4682,DPF2,ENSG00000133884.5,17,88,17,11.0,65344057.0
4683,DPF3,ENSG00000205683.7,9,77,36,14.0,72756706.0
4684,DPH1,ENSG00000108963.13,7,54,61,17.0,2036770.0
4685,DPH2,ENSG00000132768.9,18,81,23,1.0,43971684.5
4686,DPH3,ENSG00000154813.5,20,91,11,3.0,16261015.0
4687,DPH5,ENSG00000117543.15,14,81,27,1.0,101007855.5
4688,DPH6,ENSG00000134146.7,3,86,33,15.0,35381769.0
4689,DPH7,ENSG00000148399.7,10,87,25,9.0,137566684.5
4690,DPM1,ENSG00000000419.8,51,69,2,20.0,50946711.0
4691,DPM2,ENSG00000136908.13,8,87,27,9.0,127936791.5
4692,DPM3,ENSG00000179085.7,87,35,0,1.0,155140243.0
4693,DPP10,ENSG00000175497.12,13,92,17,2.0,115144039.5
4694,DPP3,ENSG00000254986.3,19,93,10,11.0,66494835.0
4695,DPP4,ENSG00000197635.5,17,93,12,2.0,162033230.0
4696,DPP6,ENSG00000130226.12,25,82,15,7.0,154390691.0
4697,DPP7,ENSG00000176978.9,10,91,21,9.0,137112861.5
4698,DPP8,ENSG00000074603.14,5,95,22,15.0,65480083.5
4699,DPP9,ENSG00000142002.12,6,90,26,19.0,4699948.5
4700,DPPA2,ENSG00000163530.4,25,89,8,3.0,109305152.5
4701,DPPA3,ENSG00000187569.2,17,89,16,12.0,7714496.0
4702,DPPA3P2,ENSG00000188831.3,16,81,25,14.0,36371774.0
4703,DPPA4,ENSG00000121570.8,24,90,8,3.0,109331856.5
4704,DPPA5,ENSG00000203909.3,16,81,25,6.0,73353669.5
4705,DPRX,ENSG00000204595.1,18,87,17,19.0,53634532.5
4706,DPT,ENSG00000143196.4,91,30,1,1.0,168712337.0
4707,DPY19L1,ENSG00000173852.9,35,81,6,7.0,34983573.5
4708,DPY19L2,ENSG00000177990.7,15,92,15,12.0,63613926.0
4709,DPY19L2P1,ENSG00000189212.8,35,81,6,7.0,35133015.0
4710,DPY19L2P2,ENSG00000170629.10,29,78,15,7.0,103227771.5
4711,DPY19L2P4,ENSG00000235436.6,37,77,8,7.0,90122500.0
4712,DPY19L3,ENSG00000178904.13,20,88,14,19.0,32445719.0
4713,DPY19L4,ENSG00000156162.12,67,50,5,8.0,94756769.5
4714,DPY30,ENSG00000162961.9,18,86,18,2.0,31953807.0
4715,DPYD,ENSG00000188641.8,18,78,26,1.0,97536371.5
4716,DPYS,ENSG00000147647.8,77,44,1,8.0,104398689.5
4717,DPYSL2,ENSG00000092964.12,18,42,62,8.0,26586104.5
4718,DPYSL3,ENSG00000113657.8,16,86,20,5.0,147450438.0
4719,DPYSL4,ENSG00000151640.8,6,94,22,10.0,132196353.5
4720,DPYSL5,ENSG00000157851.12,18,90,14,2.0,26899049.0
4721,DQX1,ENSG00000144045.9,20,93,9,2.0,74522206.0
4722,DR1,ENSG00000117505.7,14,83,25,1.0,93357700.0
4723,DRAM1,ENSG00000136048.9,15,91,16,12.0,101944855.0
4724,DRAM2,ENSG00000156171.10,16,85,21,1.0,111128774.5
4725,DRAP1,ENSG00000175550.3,16,93,13,11.0,65920418.5
4726,DRAXIN,ENSG00000162490.6,3,76,43,1.0,11708783.5
4727,DRC1,ENSG00000157856.6,18,89,15,2.0,26429315.5
4728,DRD1,ENSG00000184845.3,17,85,20,5.0,175442109.0
4729,DRD2,ENSG00000149295.9,6,64,52,11.0,113442648.0
4730,DRD3,ENSG00000151577.8,29,85,8,3.0,114163493.5
4731,DRD4,ENSG00000069696.6,10,80,32,11.0,638987.5
4732,DRD5,ENSG00000169676.4,6,75,41,4.0,9782821.5
4733,DRG1,ENSG00000185721.7,9,76,37,22.0,31465119.0
4734,DRG2,ENSG00000108591.5,14,57,51,17.0,18097931.0
4735,DRGX,ENSG00000165606.4,16,88,18,10.0,49380098.5
4736,DROSHA,ENSG00000113360.12,26,86,10,5.0,31466346.5
4737,DSC1,ENSG00000134765.5,22,69,31,18.0,31146046.0
4738,DSC2,ENSG00000134755.10,22,69,31,18.0,31080681.0
4739,DSC3,ENSG00000134762.12,21,70,31,18.0,31016090.0
4740,DSCAM,ENSG00000171587.10,18,91,13,21.0,40429078.5
4741,DSCAML1,ENSG00000177103.9,3,69,50,11.0,117622648.5
4742,DSCC1,ENSG00000136982.5,75,43,4,8.0,119844935.0
4743,DSCR10,ENSG00000233316.3,19,91,12,21.0,38207400.0
4744,DSCR3,ENSG00000157538.9,18,92,12,,
4745,DSCR4,ENSG00000184029.5,19,91,12,21.0,38036392.5
4746,DSCR8,ENSG00000198054.7,19,91,12,21.0,38138981.0
4747,DSCR9,ENSG00000230366.5,18,91,13,21.0,37215119.5
4748,DSE,ENSG00000111817.12,19,76,27,6.0,116349517.0
4749,DSEL,ENSG00000171451.13,16,71,35,18.0,67511653.5
4750,DSG1,ENSG00000134760.5,22,69,31,18.0,31338703.0
4751,DSG2,ENSG00000046604.8,20,71,31,18.0,31523592.5
4752,DSG3,ENSG00000134757.4,21,70,31,18.0,31463221.5
4753,DSG4,ENSG00000175065.7,21,70,31,18.0,31395844.5
4754,DSN1,ENSG00000149636.10,44,75,3,20.0,36762804.5
4755,DSP,ENSG00000096696.9,27,84,11,6.0,7564165.5
4756,DSPP,ENSG00000152591.8,5,94,23,4.0,87612701.0
4757,DST,ENSG00000151914.13,31,83,8,6.0,56706318.0
4758,DSTN,ENSG00000125868.10,35,82,5,20.0,17589997.0
4759,DSTNP2,ENSG00000248593.3,19,89,14,12.0,6885234.0
4760,DSTYK,ENSG00000133059.12,86,36,0,1.0,205177103.5
4761,DTD1,ENSG00000125821.7,33,83,6,20.0,18677268.5
4762,DTD2,ENSG00000129480.8,17,77,28,14.0,31451771.0
4763,DTHD1,ENSG00000197057.4,10,80,32,4.0,36313689.0
4764,DTL,ENSG00000143476.13,78,44,0,1.0,212071476.5
4765,DTNA,ENSG00000134769.17,20,70,32,18.0,34692567.0
4766,DTNB,ENSG00000138101.14,16,88,18,2.0,25525422.5
4767,DTNBP1,ENSG00000047579.15,29,85,8,6.0,15592929.5
4768,DTWD1,ENSG00000104047.10,9,87,26,15.0,49638634.5
4769,DTWD2,ENSG00000169570.5,12,87,23,5.0,118912310.5
4770,DTX1,ENSG00000135144.3,10,90,22,12.0,113077368.5
4771,DTX2,ENSG00000091073.15,33,82,7,7.0,76483835.5
4772,DTX3,ENSG00000178498.11,14,90,18,12.0,57607213.0
4773,DTX3L,ENSG00000163840.5,23,91,8,3.0,122569770.5
4774,DTX4,ENSG00000110042.3,22,82,18,11.0,59190009.0
4775,DTYMK,ENSG00000168393.8,10,88,24,2.0,241681345.5
4776,DUOX1,ENSG00000137857.13,5,85,32,15.0,45147754.5
4777,DUOX2,ENSG00000140279.8,5,85,32,15.0,45103497.0
4778,DUOXA1,ENSG00000140254.8,5,85,32,15.0,45123652.5
4779,DUOXA2,ENSG00000140274.9,5,85,32,15.0,45116373.5
4780,DUPD1,ENSG00000188716.5,14,86,22,10.0,75048175.0
4781,DUS1L,ENSG00000169718.13,38,65,19,17.0,82061696.5
4782,DUS2L,ENSG00000167264.13,10,46,66,,
4783,DUS3L,ENSG00000141994.11,14,87,21,19.0,5788028.5
4784,DUS4L,ENSG00000105865.6,29,80,13,7.0,107571003.5
4785,DUSP1,ENSG00000120129.5,15,88,19,5.0,172769645.5
4786,DUSP10,ENSG00000143507.13,85,34,3,1.0,221721756.5
4787,DUSP11,ENSG00000144048.6,19,94,9,2.0,73771170.5
4788,DUSP12,ENSG00000081721.6,90,32,0,1.0,161753498.0
4789,DUSP13,ENSG00000079393.16,17,84,21,10.0,75101826.5
4790,DUSP14,ENSG00000161326.8,25,66,31,17.0,37501696.0
4791,DUSP15,ENSG00000149599.11,41,79,2,20.0,31859192.0
4792,DUSP16,ENSG00000111266.4,14,91,17,12.0,12518072.5
4793,DUSP18,ENSG00000167065.9,8,78,36,22.0,30659970.5
4794,DUSP19,ENSG00000162999.8,16,95,11,2.0,183089283.5
4795,DUSP2,ENSG00000158050.4,17,92,13,2.0,96144304.5
4796,DUSP22,ENSG00000112679.10,27,83,12,6.0,321492.5
4797,DUSP23,ENSG00000158716.4,92,29,1,1.0,159781737.5
4798,DUSP26,ENSG00000133878.4,30,47,45,8.0,33595676.5
4799,DUSP27,ENSG00000198842.5,91,31,0,1.0,167111620.0
4800,DUSP28,ENSG00000188542.5,10,90,22,2.0,240562034.0
4801,DUSP3,ENSG00000108861.4,17,69,36,17.0,43772551.0
4802,DUSP4,ENSG00000120875.4,22,41,59,8.0,29341874.0
4803,DUSP5,ENSG00000138166.5,5,96,21,10.0,110504720.0
4804,DUSP6,ENSG00000139318.7,26,83,13,12.0,89349868.0
4805,DUSP7,ENSG00000164086.8,7,78,37,3.0,52052745.0
4806,DUSP8,ENSG00000184545.6,8,78,36,11.0,1563161.0
4807,DUT,ENSG00000128951.9,7,89,26,15.0,48337192.0
4808,DUX4,ENSG00000258389.2,5,87,30,4.0,190179858.0
4809,DUX4L2,ENSG00000259128.1,5,87,30,4.0,190091642.0
4810,DUX4L3,ENSG00000259034.2,5,87,30,4.0,190088342.0
4811,DUX4L4,ENSG00000258834.2,5,87,30,4.0,190081752.0
4812,DUX4L5,ENSG00000259063.2,5,87,30,4.0,190078455.0
4813,DUX4L6,ENSG00000258697.2,5,87,30,4.0,190075162.0
4814,DUX4L7,ENSG00000258755.3,5,87,30,4.0,190071869.0
4815,DUXA,ENSG00000258873.2,20,83,19,19.0,57160753.0
4816,DVL1,ENSG00000107404.13,31,43,48,1.0,1342347.0
4817,DVL2,ENSG00000004975.7,7,53,62,17.0,7229929.5
4818,DVL3,ENSG00000161202.13,30,82,10,3.0,184164495.5
4819,DYDC1,ENSG00000170788.9,17,86,19,10.0,80346430.0
4820,DYDC2,ENSG00000133665.8,17,86,19,10.0,80356409.0
4821,DYM,ENSG00000141627.9,18,70,34,18.0,49251410.5
4822,DYNAP,ENSG00000178690.2,19,69,34,18.0,54593625.0
4823,DYNC1H1,ENSG00000197102.6,7,84,31,14.0,102010508.0
4824,DYNC1I1,ENSG00000158560.10,38,75,9,7.0,95941414.0
4825,DYNC1I2,ENSG00000077380.11,11,92,19,2.0,171717914.5
4826,DYNC1LI1,ENSG00000144635.4,11,90,21,3.0,32548416.0
4827,DYNC1LI2,ENSG00000135720.8,9,47,66,16.0,66736251.0
4828,DYNC2H1,ENSG00000187240.9,5,70,47,11.0,103294636.5
4829,DYNC2LI1,ENSG00000138036.14,15,94,13,2.0,43792024.5
4830,DYNLL1,ENSG00000088986.6,7,91,24,12.0,120484171.5
4831,DYNLL2,ENSG00000121083.6,34,67,21,17.0,58089480.5
4832,DYNLRB1,ENSG00000125971.12,44,75,3,20.0,34528683.5
4833,DYNLRB2,ENSG00000168589.10,8,51,63,16.0,80545772.5
4834,DYNLT1,ENSG00000146425.6,12,83,27,6.0,158640608.5
4835,DYRK1A,ENSG00000157540.14,22,87,13,21.0,37445965.5
4836,DYRK1B,ENSG00000105204.9,20,87,15,19.0,39829775.5
4837,DYRK2,ENSG00000127334.10,18,93,11,12.0,67656872.0
4838,DYRK3,ENSG00000143479.11,90,32,0,1.0,206659977.5
4839,DYRK4,ENSG00000010219.9,25,86,11,12.0,4588753.0
4840,DYSF,ENSG00000135636.9,21,90,11,2.0,71570245.0
4841,DYTN,ENSG00000232125.2,11,93,18,2.0,206685008.5
4842,DYX1C1,ENSG00000256061.3,7,85,30,,
4843,DZANK1,ENSG00000089091.11,32,84,6,20.0,18425324.0
4844,DZIP1,ENSG00000134874.13,14,65,43,13.0,95611452.5
4845,DZIP1L,ENSG00000158163.10,25,92,5,3.0,138088904.0
4846,DZIP3,ENSG00000198919.8,28,88,6,3.0,108642272.5
4847,E2F1,ENSG00000101412.9,42,77,3,20.0,33680931.0
4848,E2F2,ENSG00000007968.6,5,67,50,1.0,23518835.5
4849,E2F3,ENSG00000112242.10,31,83,8,6.0,20447796.5
4850,E2F4,ENSG00000205250.4,10,46,66,16.0,67195536.5
4851,E2F5,ENSG00000133740.6,67,52,3,8.0,85197156.0
4852,E2F6,ENSG00000169016.12,17,92,13,2.0,11455276.0
4853,E2F7,ENSG00000165891.11,21,88,13,12.0,77043408.5
4854,E2F8,ENSG00000129173.8,17,83,22,11.0,19232841.5
4855,E4F1,ENSG00000167967.11,46,69,7,16.0,2229661.0
4856,EAF1,ENSG00000144597.9,19,91,12,3.0,15439116.5
4857,EAF2,ENSG00000145088.4,22,93,7,3.0,121860854.5
4858,EAPP,ENSG00000129518.4,16,77,29,14.0,34527824.5
4859,EARS2,ENSG00000103356.11,37,76,9,16.0,23539873.5
4860,EBAG9,ENSG00000147654.10,76,45,1,8.0,109552853.5
4861,EBF1,ENSG00000164330.12,12,93,17,5.0,158897916.0
4862,EBF2,ENSG00000221818.4,19,41,62,8.0,25943569.0
4863,EBF3,ENSG00000108001.9,11,88,23,10.0,129899562.0
4864,EBF4,ENSG00000088881.15,30,83,9,20.0,2726493.0
4865,EBI3,ENSG00000105246.5,4,93,25,19.0,4233525.5
4866,EBLN1,ENSG00000223601.2,27,80,15,10.0,22209417.5
4867,EBLN2,ENSG00000255423.1,12,81,29,3.0,73062498.0
4868,EBNA1BP2,ENSG00000117395.6,19,80,23,1.0,43217555.5
4869,EBPL,ENSG00000123179.9,8,63,51,13.0,49676080.0
4870,ECD,ENSG00000122882.5,12,85,25,10.0,73149605.0
4871,ECE1,ENSG00000117298.10,6,68,48,1.0,21281409.5
4872,ECE2,ENSG00000145194.13,30,83,9,3.0,184271363.0
4873,ECEL1,ENSG00000171551.7,10,88,24,2.0,232483830.5
4874,ECEL1P2,ENSG00000244280.1,11,87,24,2.0,232386603.5
4875,ECH1,ENSG00000104823.4,20,88,14,19.0,38823631.5
4876,ECHDC1,ENSG00000093144.14,23,76,23,6.0,127316160.5
4877,ECHDC2,ENSG00000121310.12,14,80,28,1.0,52911561.0
4878,ECHDC3,ENSG00000134463.10,40,74,8,10.0,11753218.0
4879,ECHS1,ENSG00000127884.4,7,94,21,10.0,133367919.5
4880,ECI1,ENSG00000167969.8,46,69,7,16.0,2245851.0
4881,ECI2,ENSG00000198721.8,29,82,11,6.0,4125643.0
4882,ECM1,ENSG00000143369.10,85,37,0,1.0,150510925.5
4883,ECM2,ENSG00000106823.8,7,91,24,9.0,92515104.5
4884,ECSCR,ENSG00000249751.1,9,86,27,5.0,139455651.5
4885,ECSIT,ENSG00000130159.9,17,91,14,19.0,11517550.5
4886,ECT2,ENSG00000114346.9,37,80,5,3.0,172786078.0
4887,ECT2L,ENSG00000203734.6,15,82,25,6.0,138849990.5
4888,EDAR,ENSG00000135960.5,13,93,16,2.0,108941921.5
4889,EDARADD,ENSG00000186197.8,76,42,4,1.0,236425586.0
4890,EDC3,ENSG00000179151.7,5,95,22,15.0,74663425.0
4891,EDC4,ENSG00000038358.10,9,47,66,16.0,67878775.5
4892,EDDM3A,ENSG00000181562.2,14,80,28,14.0,20747133.5
4893,EDDM3B,ENSG00000181552.3,14,80,28,14.0,20769676.0
4894,EDEM1,ENSG00000134109.6,22,86,14,3.0,5203802.0
4895,EDEM2,ENSG00000088298.7,44,75,3,20.0,35131350.0
4896,EDEM3,ENSG00000116406.14,89,32,1,1.0,184722572.0
4897,EDF1,ENSG00000107223.8,11,88,23,9.0,136864213.5
4898,EDIL3,ENSG00000164176.8,12,84,26,5.0,84162717.0
4899,EDN1,ENSG00000078401.6,29,83,10,6.0,12293777.5
4900,EDN2,ENSG00000127129.5,18,80,24,1.0,41481729.0
4901,EDN3,ENSG00000124205.11,54,68,0,20.0,59313217.5
4902,EDNRA,ENSG00000151617.11,8,96,18,4.0,147512935.5
4903,EDNRB,ENSG00000136160.10,16,64,42,13.0,77935505.0
4904,EEA1,ENSG00000102189.12,14,93,15,12.0,92849984.0
4905,EED,ENSG00000074266.13,13,75,34,11.0,86261783.0
4906,EEF1A1,ENSG00000156508.13,16,80,26,6.0,73519773.5
4907,EEF1A2,ENSG00000101210.6,47,71,4,20.0,63493599.5
4908,EEF1B2,ENSG00000114942.9,11,92,19,2.0,206161256.5
4909,EEF1D,ENSG00000104529.13,65,50,7,8.0,143589619.0
4910,EEF1DP3,ENSG00000229715.4,15,68,39,13.0,31952970.5
4911,EEF1E1,ENSG00000124802.7,28,83,11,6.0,8087959.5
4912,EEF1G,ENSG00000254772.5,14,87,21,11.0,62566841.0
4913,EEF2,ENSG00000167658.11,4,93,25,19.0,3980759.5
4914,EEF2K,ENSG00000103319.7,39,74,9,16.0,22247508.0
4915,EEFSEC,ENSG00000132394.6,25,89,8,3.0,128281063.5
4916,EEPD1,ENSG00000122547.6,30,84,8,7.0,36227396.0
4917,EFCAB1,ENSG00000034239.6,52,59,11,8.0,48723050.0
4918,EFCAB10,ENSG00000185055.6,28,79,15,7.0,105582997.5
4919,EFCAB11,ENSG00000140025.11,8,80,34,14.0,89874723.0
4920,EFCAB12,ENSG00000172771.7,22,92,8,3.0,129414986.0
4921,EFCAB13,ENSG00000178852.11,24,72,26,17.0,47382301.0
4922,EFCAB14,ENSG00000159658.6,18,79,25,1.0,46697136.5
4923,EFCAB2,ENSG00000203666.8,80,39,3,1.0,245048434.5
4924,EFCAB3,ENSG00000172421.3,45,60,17,17.0,62380210.0
4925,EFCAB4A,ENSG00000177685.12,9,77,36,,
4926,EFCAB4B,ENSG00000130038.5,26,85,11,,
4927,EFCAB5,ENSG00000176927.10,30,58,34,17.0,30018826.0
4928,EFCAB6,ENSG00000186976.10,11,75,36,22.0,43670540.5
4929,EFCAB7,ENSG00000203965.8,12,88,22,1.0,63548032.5
4930,EFCAB8,ENSG00000215529.8,42,77,3,20.0,32910266.0
4931,EFCAB9,ENSG00000214360.4,15,88,19,5.0,172198813.0
4932,EFCC1,ENSG00000114654.6,22,92,8,3.0,129021185.5
4933,EFEMP1,ENSG00000115380.14,17,94,11,2.0,55895053.0
4934,EFEMP2,ENSG00000172638.8,17,88,17,11.0,65870016.5
4935,EFHB,ENSG00000163576.13,18,89,15,3.0,19913248.5
4936,EFHC1,ENSG00000096093.10,25,87,10,6.0,52446004.5
4937,EFHD1,ENSG00000115468.7,10,87,25,2.0,232644418.5
4938,EFHD2,ENSG00000142634.8,4,72,46,1.0,15420113.5
4939,EFNA1,ENSG00000169242.7,87,35,0,1.0,155131387.5
4940,EFNA2,ENSG00000099617.2,6,80,36,19.0,1293652.0
4941,EFNA3,ENSG00000143590.9,87,35,0,1.0,155083187.5
4942,EFNA4,ENSG00000243364.3,87,35,0,1.0,155066645.0
4943,EFNA5,ENSG00000184349.8,12,86,24,5.0,107523913.0
4944,EFNB2,ENSG00000125266.6,19,65,38,13.0,106512703.5
4945,EFNB3,ENSG00000108947.4,7,52,63,17.0,7708287.0
4946,EFR3A,ENSG00000132294.9,74,42,6,8.0,131958867.5
4947,EFR3B,ENSG00000084710.9,16,91,15,2.0,25100605.5
4948,EFS,ENSG00000100842.8,16,78,28,14.0,23361077.5
4949,EFTUD1,ENSG00000140598.9,8,92,22,,
4950,EFTUD1P1,ENSG00000259404.1,12,88,22,,
4951,EFTUD2,ENSG00000108883.8,20,65,37,17.0,44874696.5
4952,EGF,ENSG00000138798.7,6,92,24,4.0,109963324.5
4953,EGFEM1P,ENSG00000206120.7,42,77,3,3.0,168540060.5
4954,EGFL7,ENSG00000172889.11,11,90,21,9.0,136665767.0
4955,EGFL8,ENSG00000241404.2,39,76,7,6.0,32166438.0
4956,EGFLAM,ENSG00000164318.13,28,86,8,5.0,38361944.5
4957,EGFR,ENSG00000146648.11,32,83,7,7.0,55115322.5
4958,EGLN1,ENSG00000135766.8,84,36,2,1.0,231393019.0
4959,EGLN2,ENSG00000269858.1,19,86,17,19.0,40803715.0
4960,EGLN3,ENSG00000129521.9,18,76,28,14.0,34193500.5
4961,EGOT,ENSG00000235947.1,24,86,12,3.0,4750391.0
4962,EGR1,ENSG00000120738.7,9,87,26,5.0,138467391.0
4963,EGR2,ENSG00000122877.9,13,90,19,10.0,62865948.0
4964,EGR3,ENSG00000179388.8,18,45,59,8.0,22690569.5
4965,EGR4,ENSG00000135625.6,20,93,9,2.0,73292315.0
4966,EHBP1,ENSG00000115504.10,21,89,12,2.0,62860169.0
4967,EHBP1L1,ENSG00000173442.7,17,88,17,11.0,65584348.0
4968,EHD1,ENSG00000110047.13,17,88,17,11.0,64869969.0
4969,EHD2,ENSG00000024422.7,8,94,20,19.0,47728278.0
4970,EHD3,ENSG00000013016.10,18,90,14,2.0,31251801.5
