NCBI_ID	start_bp	end_bp	cnv_type	num_patients_with_cnv	cancer_type_total_patients	cancer
7553	144827559.0	144847507.0	gain	9	110	ccrcc
7553	144827559.0	144847507.0	loss	6	110	ccrcc
28991	144837977.0	144853555.0	gain	9	110	ccrcc
28991	144837977.0	144853555.0	loss	6	110	ccrcc
58500	144876954.0	144902176.0	gain	9	110	ccrcc
58500	144876954.0	144902176.0	loss	6	110	ccrcc
7564	144930357.0	144950879.0	gain	9	110	ccrcc
7564	144930357.0	144950879.0	loss	6	110	ccrcc
286101	144973588.0	145002898.0	gain	9	110	ccrcc
286101	144973588.0	145002898.0	loss	6	110	ccrcc
286102	144994864.0	144998896.0	gain	9	110	ccrcc
286102	144994864.0	144998896.0	loss	6	110	ccrcc
286103	145002810.0	145006045.0	gain	9	110	ccrcc
286103	145002810.0	145006045.0	loss	6	110	ccrcc
65265	145052466.0	145056029.0	gain	9	110	ccrcc
65265	145052466.0	145056029.0	loss	6	110	ccrcc
441308	166085.0	167023.0	gain	20	105	coad
441308	166085.0	167023.0	loss	42	105	coad
644128	208343.0	232317.0	gain	20	105	coad
644128	208343.0	232317.0	loss	42	105	coad
169270	232136.0	247339.0	gain	20	105	coad
169270	232136.0	247339.0	loss	42	105	coad
157693	375930.0	383173.0	gain	20	105	coad
157693	375930.0	383173.0	loss	42	105	coad
26260	406957.0	477966.0	gain	20	105	coad
26260	406957.0	477966.0	loss	42	105	coad
157695	489945.0	545779.0	gain	20	105	coad
157695	489945.0	545779.0	loss	42	105	coad
157697	614745.0	731223.0	gain	20	105	coad
157697	614745.0	731223.0	loss	42	105	coad
9228	737627.0	1708475.0	gain	20	105	coad
9228	737627.0	1708475.0	loss	42	105	coad
401442	738547.0	740373.0	gain	20	105	coad
401442	738547.0	740373.0	loss	42	105	coad
286083	1296033.0	1302606.0	gain	20	105	coad
286083	1296033.0	1302606.0	loss	42	105	coad
100507435	1565508.0	1621663.0	gain	20	105	coad
100507435	1565508.0	1621663.0	loss	42	105	coad
2055	1753058.0	1786569.0	gain	20	105	coad
2055	1753058.0	1786569.0	loss	42	105	coad
101927752	1761962.0	1764583.0	gain	20	105	coad
101927752	1761962.0	1764583.0	loss	42	105	coad
100500912	1801124.0	1801191.0	gain	20	105	coad
100500912	1801124.0	1801191.0	loss	42	105	coad
693181	1817230.0	1817306.0	gain	20	105	coad
693181	1817230.0	1817306.0	loss	42	105	coad
9639	1823299.0	1958640.0	gain	20	105	coad
9639	1823299.0	1958640.0	loss	42	105	coad
101928058	1971178.0	1973344.0	gain	20	105	coad
101928058	1971178.0	1973344.0	loss	42	105	coad
104266957	1971396.0	1976443.0	gain	20	105	coad
104266957	1971396.0	1976443.0	loss	42	105	coad
9920	1973676.0	2006935.0	gain	20	105	coad
9920	1973676.0	2006935.0	loss	42	105	coad
9172	2045045.0	2145455.0	gain	20	105	coad
9172	2045045.0	2145455.0	loss	42	105	coad
102465695	2076588.0	2076639.0	gain	20	105	coad
102465695	2076588.0	2076639.0	loss	42	105	coad
101927815	2530091.0	2728450.0	gain	20	105	coad
101927815	2530091.0	2728450.0	loss	42	105	coad
64478	2935360.0	4994913.0	gain	19	105	coad
64478	2935360.0	4994913.0	loss	43	105	coad
100287015	6403555.0	6406547.0	gain	19	105	coad
100287015	6403555.0	6406547.0	loss	43	105	coad
79648	6406626.0	6648507.0	gain	19	105	coad
79648	6406626.0	6648507.0	loss	43	105	coad
285	6499631.0	6563244.0	gain	19	105	coad
285	6499631.0	6563244.0	loss	43	105	coad
100507530	6615602.0	6708208.0	gain	19	105	coad
100507530	6615602.0	6708208.0	loss	43	105	coad
102465861	6622123.0	6622219.0	gain	19	105	coad
102465861	6622123.0	6622219.0	loss	43	105	coad
55326	6708641.0	6761502.0	gain	19	105	coad
55326	6708641.0	6761502.0	loss	43	105	coad
100616348	6745163.0	6745243.0	gain	19	105	coad
100616348	6745163.0	6745243.0	loss	43	105	coad
100616372	6745167.0	6745239.0	gain	19	105	coad
100616372	6745167.0	6745239.0	loss	43	105	coad
389610	6808516.0	6835523.0	gain	19	105	coad
389610	6808516.0	6835523.0	loss	43	105	coad
100652791	6835553.0	6842453.0	gain	19	105	coad
100652791	6835553.0	6842453.0	loss	43	105	coad
1672	6870591.0	6877935.0	gain	19	105	coad
1672	6870591.0	6877935.0	loss	43	105	coad
1671	6924696.0	6926075.0	gain	19	105	coad
1671	6924696.0	6926075.0	loss	43	105	coad
1669	6935819.0	6938305.0	gain	19	105	coad
1669	6935819.0	6938305.0	loss	43	105	coad
449491	6950725.0	6951598.0	gain	19	105	coad
449491	6950725.0	6951598.0	loss	43	105	coad
449492	6959288.0	6960160.0	gain	19	105	coad
449492	6959288.0	6960160.0	loss	43	105	coad
449493	6968140.0	6969112.0	gain	19	105	coad
449493	6968140.0	6969112.0	loss	43	105	coad
1667	6977648.0	6980091.0	gain	19	105	coad
1667	6977648.0	6980091.0	loss	43	105	coad
170949	6987177.0	6989720.0	gain	19	105	coad
170949	6987177.0	6989720.0	loss	43	105	coad
728358	6996765.0	6999197.0	gain	19	105	coad
728358	6996765.0	6999197.0	loss	43	105	coad
1668	7015868.0	7018296.0	gain	19	105	coad
1668	7015868.0	7018296.0	loss	43	105	coad
724068	7028600.0	7029488.0	gain	19	105	coad
724068	7028600.0	7029488.0	loss	43	105	coad
1670	7055303.0	7056738.0	gain	19	105	coad
1670	7055303.0	7056738.0	loss	43	105	coad
349196	7260618.0	7263491.0	gain	19	105	coad
349196	7260618.0	7263491.0	loss	43	105	coad
100128890	7298743.0	7355362.0	gain	19	105	coad
100128890	7298743.0	7355362.0	loss	43	105	coad
641517	7309534.0	7320095.0	gain	19	105	coad
641517	7309534.0	7320095.0	loss	43	105	coad
401447	7332386.0	7333978.0	gain	19	105	coad
401447	7332386.0	7333978.0	loss	43	105	coad
645402	7337114.0	7338706.0	gain	19	105	coad
645402	7337114.0	7338706.0	loss	43	105	coad
100131980	7355516.0	7385557.0	gain	19	105	coad
100131980	7355516.0	7385557.0	loss	43	105	coad
100289462	7414854.0	7416862.0	gain	19	105	coad
100289462	7414854.0	7416862.0	loss	43	105	coad
10407	7447753.0	7463541.0	gain	19	105	coad
10407	7447753.0	7463541.0	loss	43	105	coad
100131608	7536678.0	7542449.0	gain	19	105	coad
100131608	7536678.0	7542449.0	loss	43	105	coad
441317	7556699.0	7559711.0	gain	19	105	coad
441317	7556699.0	7559711.0	loss	43	105	coad
441328	7768976.0	7771987.0	gain	19	105	coad
441328	7768976.0	7771987.0	loss	43	105	coad
100133251	7778590.0	7784164.0	gain	19	105	coad
100133251	7778590.0	7784164.0	loss	43	105	coad
245910	7811719.0	7815715.0	gain	19	105	coad
245910	7811719.0	7815715.0	loss	43	105	coad
245908	7821003.0	7823879.0	gain	19	105	coad
245908	7821003.0	7823879.0	loss	43	105	coad
245909	7825138.0	7829052.0	gain	19	105	coad
245909	7825138.0	7829052.0	loss	43	105	coad
140596	7836435.0	7841241.0	gain	19	105	coad
140596	7836435.0	7841241.0	loss	43	105	coad
653423	7848007.0	7863796.0	gain	19	105	coad
653423	7848007.0	7863796.0	loss	43	105	coad
414325	7881391.0	7882662.0	gain	19	105	coad
414325	7881391.0	7882662.0	loss	43	105	coad
1673	7894676.0	7896715.0	gain	19	105	coad
1673	7894676.0	7896715.0	loss	43	105	coad
100132396	7926336.0	7952412.0	gain	19	105	coad
100132396	7926336.0	7952412.0	loss	43	105	coad
100132103	7955012.0	8008754.0	gain	19	105	coad
100132103	7955012.0	8008754.0	loss	43	105	coad
392188	7971660.0	7973252.0	gain	19	105	coad
392188	7971660.0	7973252.0	loss	43	105	coad
645836	7976392.0	7977984.0	gain	19	105	coad
645836	7976392.0	7977984.0	loss	43	105	coad
100302186	8088940.0	8089088.0	gain	19	105	coad
100302186	8088940.0	8089088.0	loss	43	105	coad
286042	8228569.0	8244864.0	gain	19	105	coad
286042	8228569.0	8244864.0	loss	43	105	coad
157285	8317735.0	8386438.0	gain	19	105	coad
157285	8317735.0	8386438.0	loss	43	105	coad
137075	8701936.0	8704095.0	gain	19	105	coad
137075	8701936.0	8704095.0	loss	43	105	coad
9258	8783353.0	8893629.0	gain	19	105	coad
9258	8783353.0	8893629.0	loss	43	105	coad
90459	9002896.0	9100103.0	gain	19	105	coad
90459	9002896.0	9100103.0	loss	43	105	coad
100616350	9048444.0	9048517.0	gain	19	105	coad
100616350	9048444.0	9048517.0	loss	43	105	coad
79660	9136254.0	9151538.0	gain	19	105	coad
79660	9136254.0	9151538.0	loss	43	105	coad
101929128	9188998.0	9202857.0	gain	19	105	coad
101929128	9188998.0	9202857.0	loss	43	105	coad
157273	9325050.0	9335079.0	gain	19	105	coad
157273	9325050.0	9335079.0	loss	43	105	coad
8658	9555911.0	9782345.0	gain	19	105	coad
8658	9555911.0	9782345.0	loss	43	105	coad
693182	9741671.0	9741767.0	gain	19	105	coad
693182	9741671.0	9741767.0	loss	43	105	coad
157627	9900063.0	9903328.0	gain	19	105	coad
157627	9900063.0	9903328.0	loss	43	105	coad
406907	9903387.0	9903471.0	gain	19	105	coad
406907	9903387.0	9903471.0	loss	43	105	coad
4482	10054291.0	10428890.0	gain	19	105	coad
4482	10054291.0	10428890.0	loss	43	105	coad
101929191	10474564.0	10481973.0	gain	19	105	coad
101929191	10474564.0	10481973.0	loss	42	105	coad
203074	10525531.0	10554165.0	gain	19	105	coad
203074	10525531.0	10554165.0	loss	42	105	coad
94137	10606348.0	10655142.0	gain	19	105	coad
94137	10606348.0	10655142.0	loss	42	105	coad
100422982	10666977.0	10667069.0	gain	19	105	coad
100422982	10666977.0	10667069.0	loss	42	105	coad
203076	10672627.0	10700589.0	gain	19	105	coad
203076	10672627.0	10700589.0	loss	42	105	coad
83595	10723767.0	10730510.0	gain	19	105	coad
83595	10723767.0	10730510.0	loss	42	105	coad
54984	10764960.0	10839874.0	gain	19	105	coad
54984	10764960.0	10839874.0	loss	42	105	coad
100302166	10825372.0	10825442.0	gain	19	105	coad
100302166	10825372.0	10825442.0	loss	42	105	coad
101929229	10840025.0	10846508.0	gain	19	105	coad
101929229	10840025.0	10846508.0	loss	42	105	coad
286046	10896044.0	11201832.0	gain	19	105	coad
286046	10896044.0	11201832.0	loss	42	105	coad
693183	11035205.0	11035301.0	gain	19	105	coad
693183	11035205.0	11035301.0	loss	42	105	coad
101929269	11062651.0	11067088.0	gain	19	105	coad
101929269	11062651.0	11067088.0	loss	42	105	coad
66036	11284815.0	11339525.0	gain	19	105	coad
66036	11284815.0	11339525.0	loss	42	105	coad
83650	11331011.0	11332359.0	gain	19	105	coad
83650	11331011.0	11332359.0	loss	42	105	coad
157739	11339636.0	11368451.0	gain	19	105	coad
157739	11339636.0	11368451.0	loss	42	105	coad
83656	11368401.0	11438656.0	gain	19	105	coad
83656	11368401.0	11438656.0	loss	42	105	coad
83648	11421475.0	11475907.0	gain	19	105	coad
83648	11421475.0	11475907.0	loss	42	105	coad
640	11494386.0	11564598.0	gain	19	105	coad
640	11494386.0	11564598.0	loss	42	105	coad
83655	11576534.0	11581340.0	gain	19	105	coad
83655	11576534.0	11581340.0	loss	42	105	coad
2626	11676934.0	11760001.0	gain	19	105	coad
2626	11676934.0	11760001.0	loss	42	105	coad
106635531	11705361.0	11705557.0	gain	19	105	coad
106635531	11705361.0	11705557.0	loss	42	105	coad
606553	11761255.0	11763223.0	gain	19	105	coad
606553	11761255.0	11763223.0	loss	42	105	coad
252969	11769709.0	11787344.0	gain	19	105	coad
252969	11769709.0	11787344.0	loss	42	105	coad
2222	11795581.0	11839308.0	gain	19	105	coad
2222	11795581.0	11839308.0	loss	44	105	coad
1508	11842523.0	11868086.0	gain	19	105	coad
1508	11842523.0	11868086.0	loss	44	105	coad
613210	11973936.0	11974598.0	gain	19	105	coad
613210	11973936.0	11974598.0	loss	44	105	coad
613209	11982255.0	11984589.0	gain	19	105	coad
613209	11982255.0	11984589.0	loss	44	105	coad
613211	11993173.0	12000751.0	gain	19	105	coad
613211	11993173.0	12000751.0	loss	44	105	coad
728957	12089337.0	12115515.0	gain	19	105	coad
728957	12089337.0	12115515.0	loss	44	105	coad
100132923	12115781.0	12151188.0	gain	19	105	coad
100132923	12115781.0	12151188.0	loss	44	105	coad
392196	12127857.0	12129296.0	gain	19	105	coad
392196	12127857.0	12129296.0	loss	44	105	coad
392197	12132416.0	12134098.0	gain	19	105	coad
392197	12132416.0	12134098.0	loss	44	105	coad
377630	12136434.0	12138848.0	gain	19	105	coad
377630	12136434.0	12138848.0	loss	44	105	coad
729689	12173453.0	12177266.0	gain	19	105	coad
729689	12173453.0	12177266.0	loss	44	105	coad
85002	12182105.0	12194936.0	gain	19	105	coad
85002	12182105.0	12194936.0	loss	44	105	coad
245940	12310961.0	12318315.0	gain	19	105	coad
245940	12310961.0	12318315.0	loss	44	105	coad
100133172	12362018.0	12411000.0	gain	19	105	coad
100133172	12362018.0	12411000.0	loss	44	105	coad
649352	12379266.0	12379788.0	gain	19	105	coad
649352	12379266.0	12379788.0	loss	44	105	coad
245912	12393283.0	12400364.0	gain	19	105	coad
245912	12393283.0	12400364.0	loss	45	105	coad
389633	12414520.0	12418031.0	gain	19	105	coad
389633	12414520.0	12418031.0	loss	44	105	coad
653333	12424420.0	12436399.0	gain	19	105	coad
653333	12424420.0	12436399.0	loss	44	105	coad
100506990	12437012.0	12566844.0	gain	19	105	coad
100506990	12437012.0	12566844.0	loss	44	105	coad
729732	12537078.0	12665610.0	gain	19	105	coad
729732	12537078.0	12665610.0	loss	44	105	coad
100847038	12719131.0	12719189.0	gain	19	105	coad
100847038	12719131.0	12719189.0	loss	44	105	coad
91694	12721905.0	12755525.0	gain	19	105	coad
91694	12721905.0	12755525.0	loss	44	105	coad
100500870	12727231.0	12727303.0	gain	19	105	coad
100500870	12727231.0	12727303.0	loss	43	105	coad
100500838	12727236.0	12727298.0	gain	19	105	coad
100500838	12727236.0	12727298.0	loss	43	105	coad
340357	12765848.0	12811477.0	gain	19	105	coad
340357	12765848.0	12811477.0	loss	43	105	coad
101409254	12794239.0	12818290.0	gain	19	105	coad
101409254	12794239.0	12818290.0	loss	43	105	coad
57604	12945672.0	13029776.0	gain	19	105	coad
57604	12945672.0	13029776.0	loss	43	105	coad
10395	13083360.0	13604619.0	gain	19	105	coad
10395	13083360.0	13604619.0	loss	44	105	coad
157773	13566868.0	13568287.0	gain	19	105	coad
157773	13566868.0	13568287.0	loss	44	105	coad
102725080	13629689.0	13632575.0	gain	19	105	coad
102725080	13629689.0	13632575.0	loss	44	105	coad
137868	14084844.0	15238430.0	gain	19	105	coad
137868	14084844.0	15238430.0	loss	44	105	coad
494332	14853437.0	14853509.0	gain	18	105	coad
494332	14853437.0	14853509.0	loss	45	105	coad
7991	15540086.0	15766648.0	gain	18	105	coad
7991	15540086.0	15766648.0	loss	45	105	coad
4481	16107880.0	16192650.0	gain	18	105	coad
4481	16107880.0	16192650.0	loss	45	105	coad
26281	16992180.0	17002344.0	gain	18	105	coad
26281	16992180.0	17002344.0	loss	45	105	coad
286097	17027237.0	17138639.0	gain	18	105	coad
286097	17027237.0	17138639.0	loss	45	105	coad
51201	17156481.0	17224798.0	gain	18	105	coad
51201	17156481.0	17224798.0	loss	45	105	coad
29883	17224965.0	17246856.0	gain	18	105	coad
29883	17224965.0	17246856.0	loss	45	105	coad
137492	17246957.0	17333454.0	gain	18	105	coad
137492	17246957.0	17333454.0	loss	45	105	coad
9108	17296793.0	17413350.0	gain	18	105	coad
9108	17296793.0	17413350.0	loss	45	105	coad
6542	17494068.0	17570565.0	gain	18	105	coad
6542	17494068.0	17570565.0	loss	45	105	coad
5157	17576432.0	17643143.0	gain	18	105	coad
5157	17576432.0	17643143.0	loss	45	105	coad
57509	17643801.0	17801520.0	gain	18	105	coad
57509	17643801.0	17801520.0	loss	45	105	coad
100422850	17681577.0	17681656.0	gain	18	105	coad
100422850	17681577.0	17681656.0	loss	45	105	coad
2267	17864388.0	17895537.0	gain	18	105	coad
2267	17864388.0	17895537.0	loss	45	105	coad
5108	17922987.0	18029947.0	gain	18	105	coad
5108	17922987.0	18029947.0	loss	45	105	coad
427	18055991.0	18084960.0	gain	18	105	coad
427	18055991.0	18084960.0	loss	45	105	coad
101929066	18084867.0	18097650.0	gain	18	105	coad
101929066	18084867.0	18097650.0	loss	45	105	coad
9	18170466.0	18223688.0	gain	18	105	coad
9	18170466.0	18223688.0	loss	45	105	coad
10	18386300.0	18401217.0	gain	18	105	coad
10	18386300.0	18401217.0	loss	45	105	coad
23362	18527302.0	19085011.0	gain	18	105	coad
23362	18527302.0	19085011.0	loss	45	105	coad
100128993	19183673.0	19245521.0	gain	18	105	coad
100128993	19183673.0	19245521.0	loss	45	105	coad
63898	19313692.0	19396217.0	gain	18	105	coad
63898	19313692.0	19396217.0	loss	45	105	coad
55790	19404160.0	19757907.0	gain	18	105	coad
55790	19404160.0	19757907.0	loss	45	105	coad
55174	19817415.0	19852066.0	gain	18	105	coad
55174	19817415.0	19852066.0	loss	45	105	coad
4023	19939252.0	19967258.0	gain	18	105	coad
4023	19939252.0	19967258.0	loss	45	105	coad
6570	20144854.0	20183135.0	gain	18	105	coad
6570	20144854.0	20183135.0	loss	45	105	coad
526	20197380.0	20221695.0	gain	18	105	coad
526	20197380.0	20221695.0	loss	45	105	coad
11178	20246164.0	20303962.0	gain	18	105	coad
11178	20246164.0	20303962.0	loss	45	105	coad
100874051	20275772.0	20290457.0	gain	18	105	coad
100874051	20275772.0	20290457.0	loss	45	105	coad
102467222	20953632.0	20968937.0	gain	18	105	coad
102467222	20953632.0	20968937.0	loss	45	105	coad
286114	20973985.0	20995118.0	gain	18	105	coad
286114	20973985.0	20995118.0	loss	45	105	coad
101929172	21298238.0	21309448.0	gain	18	105	coad
101929172	21298238.0	21309448.0	loss	45	105	coad
2675	21690397.0	21812344.0	gain	18	105	coad
2675	21690397.0	21812344.0	loss	45	105	coad
9046	21908872.0	21913689.0	gain	18	105	coad
9046	21908872.0	21913689.0	loss	45	105	coad
23039	21919661.0	22006584.0	gain	18	105	coad
23039	21919661.0	22006584.0	loss	45	105	coad
10361	22024133.0	22036896.0	gain	18	105	coad
10361	22024133.0	22036896.0	loss	45	105	coad
8822	22039671.0	22048808.0	gain	18	105	coad
8822	22039671.0	22048808.0	loss	45	105	coad
2039	22048930.0	22082524.0	gain	18	105	coad
2039	22048930.0	22082524.0	loss	45	105	coad
64760	22089149.0	22104910.0	gain	18	105	coad
64760	22089149.0	22104910.0	loss	45	105	coad
79873	22106877.0	22110481.0	gain	18	105	coad
79873	22106877.0	22110481.0	loss	45	105	coad
55806	22114418.0	22131051.0	gain	18	105	coad
55806	22114418.0	22131051.0	loss	45	105	coad
80346	22138019.0	22141906.0	gain	18	105	coad
80346	22138019.0	22141906.0	loss	45	105	coad
203190	22146829.0	22156805.0	gain	18	105	coad
203190	22146829.0	22156805.0	loss	45	105	coad
6440	22157382.0	22164478.0	gain	18	105	coad
6440	22157382.0	22164478.0	loss	45	105	coad
649	22165371.0	22212325.0	gain	18	105	coad
649	22165371.0	22212325.0	loss	45	105	coad
9796	22219702.0	22232098.0	gain	18	105	coad
9796	22219702.0	22232098.0	loss	45	105	coad
407037	22244965.0	22245036.0	gain	18	105	coad
407037	22244965.0	22245036.0	loss	45	105	coad
661	22245132.0	22254600.0	gain	18	105	coad
661	22245132.0	22254600.0	loss	45	105	coad
100507071	22254575.0	22275161.0	gain	18	105	coad
100507071	22254575.0	22275161.0	loss	45	105	coad
55124	22275315.0	22357567.0	gain	18	105	coad
55124	22275315.0	22357567.0	loss	45	105	coad
23516	22367277.0	22434128.0	gain	18	105	coad
23516	22367277.0	22434128.0	loss	45	105	coad
5533	22441077.0	22541124.0	gain	18	105	coad
5533	22441077.0	22541124.0	loss	45	105	coad
10174	22544972.0	22575787.0	gain	18	105	coad
10174	22544972.0	22575787.0	loss	45	105	coad
64236	22578740.0	22598025.0	gain	18	105	coad
64236	22578740.0	22598025.0	loss	44	105	coad
541565	22599598.0	22604141.0	gain	18	105	coad
541565	22599598.0	22604141.0	loss	44	105	coad
57805	22604756.0	22621513.0	gain	18	105	coad
57805	22604756.0	22621513.0	loss	44	105	coad
55909	22620417.0	22669120.0	gain	18	105	coad
55909	22620417.0	22669120.0	loss	44	105	coad
80094	22640370.0	22642208.0	gain	18	105	coad
80094	22640370.0	22642208.0	loss	44	105	coad
1960	22687658.0	22693479.0	gain	18	105	coad
1960	22687658.0	22693479.0	loss	44	105	coad
157310	22713250.0	22941076.0	gain	18	105	coad
157310	22713250.0	22941076.0	loss	44	105	coad
101929237	22877971.0	22888021.0	gain	18	105	coad
101929237	22877971.0	22888021.0	loss	44	105	coad
23221	22950812.0	23020198.0	gain	18	105	coad
23221	22950812.0	23020198.0	loss	44	105	coad
8795	23020132.0	23069030.0	gain	18	105	coad
8795	23020132.0	23069030.0	loss	44	105	coad
286059	23068228.0	23083618.0	gain	18	105	coad
286059	23068228.0	23083618.0	loss	44	105	coad
254896	23084354.0	23103557.0	gain	18	105	coad
254896	23084354.0	23103557.0	loss	44	105	coad
8794	23102920.0	23117444.0	gain	18	105	coad
8794	23102920.0	23117444.0	loss	44	105	coad
8793	23135587.0	23164026.0	gain	18	105	coad
8793	23135587.0	23164026.0	loss	44	105	coad
8797	23190451.0	23225101.0	gain	18	105	coad
8797	23190451.0	23225101.0	loss	44	105	coad
389641	23225220.0	23230925.0	gain	18	105	coad
389641	23225220.0	23230925.0	loss	44	105	coad
91782	23243636.0	23261998.0	gain	18	105	coad
91782	23243636.0	23261998.0	loss	44	105	coad
203069	23288091.0	23296278.0	gain	18	105	coad
203069	23288091.0	23296278.0	loss	44	105	coad
4017	23296896.0	23404119.0	gain	18	105	coad
4017	23296896.0	23404119.0	loss	45	105	coad
100507156	23336207.0	23366124.0	gain	18	105	coad
100507156	23336207.0	23366124.0	loss	45	105	coad
9583	23429161.0	23457646.0	gain	18	105	coad
9583	23429161.0	23457646.0	loss	45	105	coad
51312	23528955.0	23575462.0	gain	18	105	coad
51312	23528955.0	23575462.0	loss	45	105	coad
4824	23678692.0	23682937.0	gain	18	105	coad
4824	23678692.0	23682937.0	loss	45	105	coad
137814	23701739.0	23706755.0	gain	18	105	coad
137814	23701739.0	23706755.0	loss	45	105	coad
6781	23841928.0	23854805.0	gain	18	105	coad
6781	23841928.0	23854805.0	loss	45	105	coad
10863	24294068.0	24359013.0	gain	18	105	coad
10863	24294068.0	24359013.0	loss	45	105	coad
101929294	24295813.0	24548617.0	gain	19	105	coad
101929294	24295813.0	24548617.0	loss	44	105	coad
27299	24384284.0	24406012.0	gain	18	105	coad
27299	24384284.0	24406012.0	loss	45	105	coad
8756	24441025.0	24509564.0	gain	18	105	coad
8756	24441025.0	24509564.0	loss	45	105	coad
101929315	24490311.0	24514867.0	gain	18	105	coad
101929315	24490311.0	24514867.0	loss	45	105	coad
4741	24913760.0	24919092.0	gain	19	105	coad
4741	24913760.0	24919092.0	loss	44	105	coad
4747	24950954.0	24956611.0	gain	19	105	coad
4747	24950954.0	24956611.0	loss	44	105	coad
102465506	24953795.0	24953866.0	gain	19	105	coad
102465506	24953795.0	24953866.0	loss	44	105	coad
80005	25184688.0	25415710.0	gain	19	105	coad
80005	25184688.0	25415710.0	loss	44	105	coad
102465527	25345401.0	25345473.0	gain	19	105	coad
102465527	25345401.0	25345473.0	loss	44	105	coad
2796	25419257.0	25425039.0	gain	19	105	coad
2796	25419257.0	25425039.0	loss	43	105	coad
54793	25427846.0	25458432.0	gain	18	105	coad
54793	25427846.0	25458432.0	loss	44	105	coad
157313	25458930.0	25507916.0	gain	18	105	coad
157313	25458930.0	25507916.0	loss	44	105	coad
