Name	lscc_Database_ID	brca_Database_ID	luad_Database_ID	ovarian_Database_ID	brca_pvalue	colon_pvalue	hnscc_pvalue	lscc_pvalue	luad_pvalue	ovarian_pvalue
CBLB	NP_001308719.1|NP_001308715.1|NP_001308717.1|NP_001308720.1|NP_001308718.1|NP_001308723.1|NP_001308726.1|NP_001308725.1|NP_001308728.1|NP_001308735.1|NP_001308737.1|NP_001308740.1|NP_001308745.1|NP_001308749.1|NP_001308751.1	NP_001308717.1|NP_001308715.1|NP_001308720.1|NP_001308719.1|NP_001308723.1|NP_001308718.1|NP_001308726.1|NP_001308725.1|NP_001308728.1|NP_001308735.1|NP_001308737.1|NP_001308742.1|NP_001308745.1|NP_001308749.1|NP_001308751.1	NP_001308715.1|NP_001308717.1|NP_001308719.1|NP_001308720.1|NP_001308718.1|NP_001308723.1|NP_001308726.1|NP_001308725.1|NP_001308728.1|NP_001308735.1|NP_001308737.1|NP_001308740.1|NP_001308745.1|NP_001308749.1|NP_001308751.1	NP_001308715	0.00037764630928135154	0.0010930779504217576	0.004114514525345726	0.0008656895014250013	0.03238056933719722	0.0011328246461152587
CBLL1	NP_079090.2	NP_079090.2	NP_079090.2|NP_001271220.1	NP_001271220	0.001980174809663163	0.0030448397909074863	0.002666487497669435	0.0008458149291513972	0.002208427353529361	0.0013107105378148533
CBR1	NP_001748.1|NP_001273718.1	NP_001748.1|NP_001273718.1	NP_001748.1|NP_001273718.1	NP_001748	0.0007526968848524073	0.0010930779504217576	0.08868345563544891	0.0008593618015572386	0.0012065840386939332	0.0005082479471238339
CBR3	NP_001227.1	NP_001227.1	NP_001227.1	NP_001227	0.00039022228582417663	0.005506609449778517	0.0030088404856750215	0.0028788702607630513	0.004876850053116434	0.0005082479471238339
CBR4	NP_116172.2	NP_116172.2	NP_116172.2	NP_116172	0.003585492474345985	0.0042004951243682954	0.004492591522549475	0.009733810253470532	0.0026203687413644382	0.0015477145300889096
CBS		NP_000062.1|NP_001308001.1		NP_000062	0.0004679953726010489		0.007345680454383195			0.0008446438602847963
CBWD2	NP_742000.1|NP_001317265.1|NP_001317266.1|NP_001317269.1|NP_001273764.1|NP_001273765.1	NP_742000.1|NP_001317268.1|NP_001317265.1|NP_001138827.1|NP_001317266.1|NP_001317269.1|NP_001273764.1	NP_001317268.1|NP_742000.1|NP_001138827.1|NP_001317265.1|NP_060961.3|NP_001317266.1|NP_001138828.1|NP_001317597.1|NP_958861.2|NP_001278750.1|NP_001350680.1|NP_001020087.2|NP_001317269.1|NP_001078926.1|NP_001273764.1|NP_001273765.1	NP_001317265	0.00037764630928135154		0.025468401991282388	0.0008458149291513972	0.0012595404259500888	0.001110858942976998
CBX1	NP_001120700.1	NP_006798.1	NP_001120700.1	NP_006798	0.0008520828023882899	0.0019109061563165515	0.010622509901944644	0.001701097604943049	0.019907822911715327	0.0005082479471238339
CBX2	NP_005180.1|NP_116036.1	NP_005180.1|NP_116036.1	NP_005180.1	NP_005180	0.00037764630928135154		0.0024213783799305923	0.0008706276094645039	0.002584022248760205	0.0013086884274787073
CBX3	NP_009207.2	NP_009207.2	NP_009207.2	NP_009207	0.0004426831573889546	0.005180649223613559	0.0024327899640329636	0.0008939761426659606	0.0012478575827178304	0.0013556221184949993
CBX4	NP_003646.2	NP_003646.2	NP_003646.2	NP_003646	0.0033078695217460294		0.00219160289552133	0.0030183205936327577	0.007300079410269325	0.0012244410488241248
CBX5	NP_001120793.1	NP_036249.1	NP_001120793.1	NP_036249	0.00039887721131907347	0.0012181502921265153	0.00223279007742409	0.0008458149291513972	0.0012065840386939332	0.0005082479471238339
CBX6	NP_055107.3|NP_001290423.1	NP_055107.3|NP_001290423.1	NP_055107.3|NP_001290423.1	NP_001290423	0.0013907491557710822		0.0022468175437699387	0.0017692740637156206	0.003302382392031915	0.0010554738794949319
CBX7		NP_783640.1	NP_783640.1|NP_001333672.1|NP_001333673.1	NP_783640	0.021396487975425177		0.002185495231761614		0.0012169400112527983	0.0027200379977357888
CBX8	NP_065700.1	NP_065700.1	NP_065700.1	NP_065700	0.036223502186191095	0.0010930779504217576	0.009003358776895704	0.0010708249255552218	0.0012065840386939332	0.0015867728431972733
CC2D1A	NP_060191.3	NP_060191.3	NP_060191.3	NP_060191	0.0005054876851115331	0.0010930779504217576	0.012058309269279933	0.0013979253072875205	0.0012102404457605773	0.0037451884410955255
CC2D1B	NP_001317514.1|NP_115825.1	NP_001317514.1|NP_115825.1	NP_001317514.1|NP_115825.1	NP_001317514	0.006460062652407776	0.02886126296137805	0.0022209563480653878	0.02776915427612488	0.022241901178137912	0.0016457944937408047
CC2D2A	NP_001073991.2|NP_001158192.1|NP_065836.2	NP_001073991.2	NP_001073991.2		0.002400095568826755			0.004389900885846113	0.006395055133518955	
CCAR1	NP_060707.2|NP_001269888.1	NP_060707.2|NP_001269888.1	NP_060707.2|NP_001269888.1	NP_001269888	0.00037764630928135154	0.0021538493944956772	0.003046439804844438	0.0008975729866917551	0.002081678123283141	0.0009996268538747042
CCDC102A	NP_149989.2	NP_149989.2	NP_149989.2	NP_149989	0.00037764630928135154	0.0026372141766445897	0.02454614655389751	0.0008458149291513972	0.001313287112367973	0.0008032466796918683
CCDC115	NP_115733.2|NP_001308047.1|NP_001308048.1	NP_115733.2|NP_001308047.1|NP_001308048.1	NP_115733.2|NP_001308047.1|NP_001308048.1	NP_115733	0.036189272250434015	0.0013556274604787908	0.03811540701024247	0.002495824230586156	0.0027086195419935353	0.0005082479471238339
CCDC117	NP_775781.1|NP_001271192.1|NP_001271193.1|NP_001271194.1	NP_775781.1|NP_001271192.1|NP_001271193.1|NP_001271194.1	NP_775781.1|NP_001271192.1|NP_001271193.1|NP_001271194.1	NP_001271192	0.009385331421619555	0.017213503167049216	0.002185495231761614	0.0009481021599636999	0.0055447896179405595	0.0006654915021919327
CCDC12	NP_001264003.1	NP_001264003.1|NP_653317.2	NP_001264003.1|NP_653317.2	NP_001264003	0.00037954008061073487	0.0010930779504217576	0.002185495231761614	0.0009241761949383217	0.011022996721793524	0.0005082479471238339
CCDC12	NP_653317.2	NP_001264003.1|NP_653317.2	NP_001264003.1|NP_653317.2	NP_001264003	0.00037954008061073487	0.0010930779504217576	0.002185495231761614	0.0014228518887371925	0.011022996721793524	0.0005082479471238339
CCDC120	NP_001156793.2|NP_001258764.1|NP_001156794.1|NP_001156795.1	NP_001156793.2|NP_001258765.1|NP_001156794.1|NP_001156795.1	NP_001156793.2|NP_001258764.1|NP_001156794.1|NP_001156795.1	NP_001156793	0.00038332445714516416		0.004057229326899527	0.0008458149291513972	0.016718315932588084	0.0025136639524568735
CCDC121	NP_001136155.1|NP_078860.2	NP_001136155.1	NP_001136155.1|NP_078860.2		0.00037764630928135154			0.0008458149291513972	0.0020638304561373766	
CCDC124	NP_001129675.1	NP_001129675.1	NP_001129675.1	NP_001129675	0.0006020570630718532	0.0030457162918472148	0.0035194956210957574	0.0011388582450405408	0.001897105037594079	0.008598921877436922
CCDC125		NP_789786.2|NP_001284626.1|NP_001284625.1			0.0013542899132547221					
CCDC127	NP_660308.1	NP_660308.1	NP_660308.1	NP_660308	0.0011874138575922498	0.0010942496597983165	0.00323784293641967	0.003897901558383277	0.023127078948989094	0.003041199793118306
CCDC13	NP_653320.3	NP_653320.3	NP_653320.3		0.0005443132065948555			0.001356426674631124	0.0012065840386939332	
CCDC130	NP_001307490.1|NP_001307498.1|NP_001307495.1	NP_001307490.1|NP_001307498.1|NP_001307495.1	NP_001307490.1|NP_001307498.1|NP_001307495.1	NP_001307490	0.013960838702276868		0.07201767177143722	0.015974359711821432	0.0016701494699368376	0.0005082479471238339
CCDC134	NP_079097.1|NP_001291726.1	NP_079097.1|NP_001291726.1	NP_079097.1	NP_079097	0.000849176782745166	0.10912550625033185	0.011417583353398032	0.008077280685038627	0.0016004026099716657	0.0005326258855366903
CCDC137	NP_954981.1	NP_954981.1	NP_954981.1	NP_954981	0.00039000314129183705	0.006730544378303865	0.005913806981612011	0.02615104303458369	0.01735716424684777	0.0005082479471238339
CCDC14	NP_073594.4|NP_001295246.1	NP_073594.4|NP_001295246.1	NP_073594.4|NP_001295246.1	NP_001295246	0.003725626088551426		0.008980110794037884	0.014865799347469424	0.0181366811018434	0.00951268323324684
CCDC141	NP_775919.3|NP_001303674.1	NP_775919.3|NP_001303674.1	NP_775919.3|NP_001303674.1		0.0012209128528107497		0.002790342505300873	0.0011150751862062558	0.004964276462780873	
CCDC144A	NP_055510.1	NP_055510.1	NP_055510.1|NP_001004306.1		0.009255920706142357			0.0017668305102828818	0.001331769832688814	
CCDC146	NP_065930.2	NP_065930.2	NP_065930.2		0.0008129137852255869			0.0010491452479443417	0.001229081881443972	
CCDC149	NP_001317572.1|NP_001124198.1|NP_775734.2|NP_001317573.1	NP_001124198.1|NP_775734.2|NP_001317572.1|NP_001317573.1	NP_001124198.1|NP_775734.2|NP_001317572.1|NP_001317573.1	NP_001124198	0.0008487554212847341		0.04370374387294855	0.0018433738611523427	0.0015979593156467023	0.00357367209722467
CCDC150	NP_001074008.1|NP_001340268.1|NP_001340269.1	NP_001074008.1	NP_001074008.1|NP_001340268.1|NP_001340269.1		0.00046838517429888905		0.002283063080351494	0.004363765207125134	0.019015471153309284	
CCDC151	NP_659482.3|NP_001289383.1|NP_001289382.1	NP_001289382.1|NP_659482.3|NP_001289383.1	NP_659482.3|NP_001289383.1|NP_001289382.1		0.00044215108216217155			0.0009185202112822352	0.0023444642381876863	
CCDC160		NP_001094827.1			0.00037764630928135154					
CCDC168	NP_001139669.1	NP_001139669.1	NP_001139669.1		0.0009108085818638323			0.003991153257304709	0.007732334019710042	
CCDC174	NP_057558.3	NP_057558.3	NP_057558.3	NP_057558	0.01042300701073474	0.006701652627110637	0.007898392907659695	0.006972485151916596	0.12069636703332629	0.0005082479471238339
CCDC175	NP_001157871.1	NP_001157871.1	NP_001157871.1		0.07726839340285419			0.06133579675485483	0.02866063507453227	
CCDC18	NP_001293005.1|NP_996769.3	NP_001293005.1	NP_001293005.1		0.0042287564665156345		0.002185495231761614	0.0874551926711815	0.010241476143312068	
CCDC180	NP_065944.2|NP_001334939.1	NP_065944.2	NP_065944.2|NP_001334939.1		0.0011278645489858844			0.002054780493225578	0.0041148818902537534	
CCDC181	NP_001287898.1|NP_001287897.1	NP_001287898.1|NP_067002.1	NP_001287898.1|NP_001287897.1		0.00037954008061073487			0.0020593431594018	0.0012065840386939332	
CCDC186	NP_001308758.1|NP_694981.1	NP_001308758.1|NP_694981.1	NP_001308758.1|NP_694981.1	NP_001308758	0.00037764630928135154	0.0011320771104912327	0.008390074786154932	0.05395603521786198	0.0012893989790588882	0.0016590118708838997
CCDC22	NP_054727.1	NP_054727.1	NP_054727.1	NP_054727	0.0005908542332612404	0.0010930779504217576	0.002376464309685461	0.014746205724249246	0.0021120600061043824	0.006882888616887357
CCDC28A	NP_056254.1	NP_056254.1	NP_056254.1	NP_056254	0.0011371425532420802	0.0010930779504217576	0.00236974171621742	0.014565440861276653	0.0022605144141270407	0.001477386558256471
CCDC43	NP_653210.2|NP_001092695.1	NP_653210.2|NP_001092695.1	NP_653210.2|NP_001092695.1	NP_653210	0.0005117065562898159	0.09967593661587185	0.03365934964176442	0.0008458149291513972	0.00134565737963805	0.0026294538135799832
CCDC47	NP_064583.2	NP_064583.2	NP_064583.2	NP_064583	0.0006658318660147346	0.002706497500303394	0.030462652696289377	0.0008932676312482848	0.2188660290354868	0.0010992398700474075
CCDC50	NP_777568.1	NP_777568.1	NP_777568.1	NP_777568	0.00037764630928135154	0.008358982376064687	0.10719460597846199	0.0008458149291513972	0.25125615130617285	0.0005082479471238339
CCDC50	NP_777568.1	NP_777568.1	NP_777568.1	NP_848018	0.00037764630928135154	0.008358982376064687	0.10719460597846199	0.0008458149291513972	0.25125615130617285	0.0007548624728317412
CCDC50	NP_777568.1	NP_777568.1	NP_848018.1	NP_777568	0.00037764630928135154	0.008358982376064687	0.10719460597846199	0.0008458149291513972	0.2977521650434502	0.0005082479471238339
CCDC50	NP_777568.1	NP_777568.1	NP_848018.1	NP_848018	0.00037764630928135154	0.008358982376064687	0.10719460597846199	0.0008458149291513972	0.2977521650434502	0.0007548624728317412
CCDC50	NP_848018.1	NP_777568.1	NP_777568.1	NP_777568	0.00037764630928135154	0.008358982376064687	0.10719460597846199	0.0012439653264174277	0.25125615130617285	0.0005082479471238339
CCDC50	NP_848018.1	NP_777568.1	NP_777568.1	NP_848018	0.00037764630928135154	0.008358982376064687	0.10719460597846199	0.0012439653264174277	0.25125615130617285	0.0007548624728317412
CCDC50	NP_848018.1	NP_777568.1	NP_848018.1	NP_777568	0.00037764630928135154	0.008358982376064687	0.10719460597846199	0.0012439653264174277	0.2977521650434502	0.0005082479471238339
CCDC50	NP_848018.1	NP_777568.1	NP_848018.1	NP_848018	0.00037764630928135154	0.008358982376064687	0.10719460597846199	0.0012439653264174277	0.2977521650434502	0.0007548624728317412
CCDC50	NP_777568.1	NP_848018.1	NP_777568.1	NP_777568	0.0005245379339506339	0.008358982376064687	0.10719460597846199	0.0008458149291513972	0.25125615130617285	0.0005082479471238339
CCDC50	NP_777568.1	NP_848018.1	NP_777568.1	NP_848018	0.0005245379339506339	0.008358982376064687	0.10719460597846199	0.0008458149291513972	0.25125615130617285	0.0007548624728317412
CCDC50	NP_777568.1	NP_848018.1	NP_848018.1	NP_777568	0.0005245379339506339	0.008358982376064687	0.10719460597846199	0.0008458149291513972	0.2977521650434502	0.0005082479471238339
CCDC50	NP_777568.1	NP_848018.1	NP_848018.1	NP_848018	0.0005245379339506339	0.008358982376064687	0.10719460597846199	0.0008458149291513972	0.2977521650434502	0.0007548624728317412
CCDC50	NP_848018.1	NP_848018.1	NP_777568.1	NP_777568	0.0005245379339506339	0.008358982376064687	0.10719460597846199	0.0012439653264174277	0.25125615130617285	0.0005082479471238339
CCDC50	NP_848018.1	NP_848018.1	NP_777568.1	NP_848018	0.0005245379339506339	0.008358982376064687	0.10719460597846199	0.0012439653264174277	0.25125615130617285	0.0007548624728317412
CCDC50	NP_848018.1	NP_848018.1	NP_848018.1	NP_777568	0.0005245379339506339	0.008358982376064687	0.10719460597846199	0.0012439653264174277	0.2977521650434502	0.0005082479471238339
CCDC50	NP_848018.1	NP_848018.1	NP_848018.1	NP_848018	0.0005245379339506339	0.008358982376064687	0.10719460597846199	0.0012439653264174277	0.2977521650434502	0.0007548624728317412
CCDC51	NP_001243893.1	NP_001243893.1|NP_001243894.1	NP_001243893.1|NP_001243894.1	NP_001243893	0.0005520338914456745	0.014715835620238997	0.00272376156547922	0.001498010075138965	0.0032722810701264	0.0005117391850701759
CCDC53		NP_057137.1|NP_001288036.1			0.00037764630928135154					
CCDC57	NP_932348.2|NP_001303250.1	NP_932348.2|NP_001303250.1	NP_932348.2|NP_001303250.1	NP_001303250	0.000669222599156748			0.0008640409388793752	0.001343919270475794	0.014233641607142803
CCDC58	NP_001017928.1|NP_001295255.1	NP_001017928.1|NP_001295255.1	NP_001017928.1|NP_001295255.1	NP_001017928	0.0006658318660147346	0.05292356038991081	0.0034369826071204155	0.000848579481042208	0.0017268685854240867	0.012820659459541674
CCDC6	NP_005427.2	NP_005427.2	NP_005427.2	NP_005427	0.0020606188273479408	0.0015225292868091488	0.005444131897756138	0.0023783463103757207	0.006740897413220658	0.0017050709515008227
CCDC61	NP_001254652.1	NP_001254652.1	NP_001254652.1	NP_001254652	0.01169567859934685	0.0010930779504217576	0.24948366714922182	0.0008458149291513972	0.0014543747742027057	0.001166556094760538
CCDC7	NP_001308044.1|NP_001021554.1	NP_001308044.1|NP_001021554.1	NP_001308044.1|NP_001021554.1		0.001120925866258745		0.006350839753837712	0.004638179227210081	0.0012478575827178304	
CCDC71L	NP_787080.2	NP_787080.2	NP_787080.2	NP_787080	0.000530467876626541	0.001713430507912136	0.006637346539067126	0.0013580524541519944	0.004237860233840957	0.0005082479471238339
CCDC8	NP_114429.2	NP_114429.2	NP_114429.2	NP_114429	0.00045926173356805713		0.0028349347273181518	0.0013979253072875205	0.005752212921441678	0.0005993109838417984
CCDC80	NP_955805.1	NP_955805.1	NP_955805.1	NP_955805	0.00046158034985506214	0.0010930779504217576	0.059920878581329926	0.0011310180598434027	0.0026304048522143215	0.0005082479471238339
CCDC85B	NP_006839.2	NP_006839.2	NP_006839.2		0.0005166490977878751			0.0024169088872168665	0.00214650931834293	
CCDC85C	NP_001138467.1	NP_001138467.1	NP_001138467.1	NP_001138467	0.0004457299199802528		0.0028633354237842484	0.01060474190400205	0.018002014693941137	0.01058556958162936
CCDC86	NP_077003.1	NP_077003.1	NP_077003.1	NP_077003	0.002453047711021511	0.0227124120025557	0.005106830476517725	0.002186943157985903	0.00949172671304168	0.007249585911395596
CCDC88A	NP_001129069.1|NP_001241872.1	NP_060554.3|NP_001129069.1|NP_001241872.1	NP_060554.3	NP_060554	0.00039160770288963157		0.16663645188465567	0.0008458149291513972	0.0020103770593726156	0.0005082479471238339
CCDC88B	NP_115627.6	NP_115627.6	NP_115627.6	NP_115627	0.0022397849730310475	0.0010930779504217576	0.03924970318059948	0.016430816970291764	0.13594042713124044	0.0005891904603238449
CCDC88C	NP_001073883.2	NP_001073883.2	NP_001073883.2	NP_001073883	0.12784756744118617		0.01897667954765625	0.0008458149291513972	0.02897954319884475	0.008902926194039188
CCDC9	NP_056418.1	NP_056418.1	NP_056418.1	NP_056418	0.00037913505365490616	0.0010930779504217576	0.006846385003925374	0.003054273757572236	0.006678133258139989	0.003549290102244878
CCDC90B	NP_068597.2|NP_001273045.1|NP_001273047.1|NP_001273046.1	NP_068597.2|NP_001273045.1|NP_001273047.1	NP_068597.2|NP_001273045.1|NP_001273047.1|NP_001273046.1	NP_001273045	0.00037764630928135154	0.017063633073204312	0.0021902834587317226	0.0020220827237822066	0.003639947125661933	0.0342243326201547
CCDC91	NP_001339007.1|NP_001339011.1|NP_001339015.1|NP_001339016.1|NP_001317296.1|NP_001339013.1	NP_060788.3|NP_001317296.1	NP_001339007.1|NP_001339015.1|NP_001339011.1|NP_001317296.1|NP_001339016.1|NP_001339013.1	NP_060788	0.005855670799644978	0.001329675012944076	0.0114289675814397	0.00615772329885492	0.01827079293532719	0.0005082479471238339
CCDC92	NP_001291886.1|NP_001291890.1	NP_001291886.1|NP_001291890.1	NP_001291886.1|NP_001291890.1	NP_001291886	0.0004108244708531448	0.002894762661037907	0.09825588298570116	0.0008458149291513972	0.0074023711153574645	0.0008941430358615671
CCDC93	NP_061917.3	NP_061917.3	NP_061917.3	NP_061917	0.00037764630928135154	0.0010930779504217576	0.006818455638100143	0.006024777883702151	0.010608998748007957	0.005662987494821108
CCDC94		NP_060544.2		NP_060544	0.006301667280400661	0.004251182384908063				0.0005082479471238339
CCDC97	NP_443080.1|NP_001333029.1	NP_443080.1	NP_443080.1|NP_001333029.1	NP_443080	0.000947532387078715	0.009056108866331077	0.010344838347545765	0.000991901896533447	0.0017254086665408428	0.0005082479471238339
CCHCR1	NP_001099034.1|NP_061925.2|NP_001099033.1	NP_001099033.1|NP_001099034.1|NP_061925.2	NP_001099034.1|NP_001099033.1|NP_061925.2		0.005026894745994234		0.029941172078389377	0.005854974483861566	0.0021248012753139023	
CCL14	NP_116738.1|NP_116739.1	NP_116739.1|NP_116738.1	NP_116738.1|NP_116739.1	NP_116738	0.0020450759102296026		0.0174347026462951	0.0009483901954228494	0.0050534236325586205	0.0022771905506865898
CCL16		NP_004581.1			0.0017576260070628505		0.00277529510888819			
CCL18	NP_002979.1	NP_002979.1	NP_002979.1		0.0004366628850298255	0.016406516266563167	0.0026546755049123953	0.006274570058906759	0.006491486177304286	
CCL21	NP_002980.1	NP_002980.1	NP_002980.1	NP_002980	0.00037954008061073487	0.0011040607258702418	0.022179663999883695	0.0027892261246417705	0.021867540578451312	0.007224770535115395
CCL5	NP_002976.2	NP_002976.2	NP_002976.2	NP_002976	0.0008832358923465221		0.014415681464951322	0.006630990919093934	0.006569555553057801	0.0014504187459001721
CCM2	NP_001350387.1|NP_113631.1|NP_001025006.1|NP_001161407.1|NP_001350388.1|NP_001161406.1	NP_113631.1|NP_001025006.1|NP_001161406.1|NP_001161407.1	NP_001350387.1|NP_001025006.1|NP_113631.1|NP_001161407.1|NP_001350388.1|NP_001161406.1	NP_001025006	0.0014949918586926085	0.0012083621442851391	0.016007259405289055	0.0008458149291513972	0.0020469626749639045	0.0005082479471238339
CCNA2	NP_001228.1	NP_001228.1	NP_001228.1	NP_001228	0.0006780261869974265		0.007955429317825025	0.0034274974275826	0.0013240962571063075	0.006618340002622639
CCNB1	NP_114172.1|NP_001341773.1|NP_001341774.1	NP_114172.1	NP_114172.1|NP_001341773.1|NP_001341774.1	NP_114172	0.0006122356198164413	0.0011221011000456947	0.007486003498007303	0.009958983750278518	0.005962419425372723	0.0005082479471238339
