	Name	Database_ID	start_bp	end_bp	variable	value	cancer_type_total_patients	cancer
5656	DCSTAMP		104339087.0	104356689.0	gain	53	105	colon
5657	DCSTAMP	ENSG00000164935.2	104339087.0	104356689.0	gain	53	105	colon
5658	DCSTAMP	ENSG00000164935.6	104339087.0	104356689.0	gain	53	105	colon
5659	DCSTAMP		104339087.0	104356689.0	loss	4	105	colon
5660	DCSTAMP	ENSG00000164935.2	104339087.0	104356689.0	loss	4	105	colon
5661	DCSTAMP	ENSG00000164935.6	104339087.0	104356689.0	loss	4	105	colon
5662	MIR548A3		104484369.0	104484465.0	gain	11	105	colon
5663	MIR548A3	ENSG00000208032.1	104484369.0	104484465.0	gain	11	105	colon
5664	MIR548A3		104484369.0	104484465.0	loss	3	105	colon
5665	MIR548A3	ENSG00000208032.1	104484369.0	104484465.0	loss	3	105	colon
5666	LRP12		104489231.0	104589024.0	gain	53	105	colon
5667	LRP12	ENSG00000147650.7	104489231.0	104589024.0	gain	53	105	colon
5668	LRP12	ENSG00000147650.11	104489231.0	104589024.0	gain	53	105	colon
5669	LRP12		104489231.0	104589024.0	loss	4	105	colon
5670	LRP12	ENSG00000147650.7	104489231.0	104589024.0	loss	4	105	colon
5671	LRP12	ENSG00000147650.11	104489231.0	104589024.0	loss	4	105	colon
5672	ZFPM2	ENSG00000169946.9	104590733.0	105804539.0	gain	54	105	colon
5673	ZFPM2		104590733.0	105804539.0	gain	54	105	colon
5674	ZFPM2	ENSG00000169946.13	104590733.0	105804539.0	gain	54	105	colon
5675	ZFPM2	ENSG00000169946.9	104590733.0	105804539.0	loss	4	105	colon
5676	ZFPM2		104590733.0	105804539.0	loss	4	105	colon
5677	ZFPM2	ENSG00000169946.13	104590733.0	105804539.0	loss	4	105	colon
5678	OXR1		106359476.0	106752694.0	gain	54	105	colon
5679	OXR1	ENSG00000164830.13	106359476.0	106752694.0	gain	54	105	colon
5680	OXR1	ENSG00000164830.18	106359476.0	106752694.0	gain	54	105	colon
5681	OXR1		106359476.0	106752694.0	loss	4	105	colon
5682	OXR1	ENSG00000164830.13	106359476.0	106752694.0	loss	4	105	colon
5683	OXR1	ENSG00000164830.18	106359476.0	106752694.0	loss	4	105	colon
5684	ABRA		106759483.0	106770244.0	gain	54	105	colon
5685	ABRA	ENSG00000174429.3	106759483.0	106770244.0	gain	54	105	colon
5686	ABRA		106759483.0	106770244.0	loss	4	105	colon
5687	ABRA	ENSG00000174429.3	106759483.0	106770244.0	loss	4	105	colon
5688	ANGPT1	ENSG00000154188.9	107249482.0	107498055.0	gain	54	105	colon
5689	ANGPT1		107249482.0	107498055.0	gain	54	105	colon
5690	ANGPT1	ENSG00000154188.5	107249482.0	107498055.0	gain	54	105	colon
5691	ANGPT1	ENSG00000154188.9	107249482.0	107498055.0	loss	4	105	colon
5692	ANGPT1		107249482.0	107498055.0	loss	4	105	colon
5693	ANGPT1	ENSG00000154188.5	107249482.0	107498055.0	loss	4	105	colon
5694	RSPO2	ENSG00000147655.10	107899316.0	108083642.0	gain	53	105	colon
5695	RSPO2	ENSG00000147655.6	107899316.0	108083642.0	gain	53	105	colon
5696	RSPO2		107899316.0	108083642.0	gain	53	105	colon
5697	RSPO2	ENSG00000147655.10	107899316.0	108083642.0	loss	4	105	colon
5698	RSPO2	ENSG00000147655.6	107899316.0	108083642.0	loss	4	105	colon
5699	RSPO2		107899316.0	108083642.0	loss	4	105	colon
5700	EIF3E	ENSG00000104408.5	108201216.0	108435333.0	gain	53	105	colon
5701	EIF3E	ENSG00000104408.9	108201216.0	108435333.0	gain	53	105	colon
5702	EIF3E		108201216.0	108435333.0	gain	53	105	colon
5703	EIF3E	ENSG00000104408.5	108201216.0	108435333.0	loss	4	105	colon
5704	EIF3E	ENSG00000104408.9	108201216.0	108435333.0	loss	4	105	colon
5705	EIF3E		108201216.0	108435333.0	loss	4	105	colon
5706	EMC2	ENSG00000104412.3	108443601.0	108489196.0	gain	53	105	colon
5707	EMC2	ENSG00000104412.7	108443601.0	108489196.0	gain	53	105	colon
5708	EMC2		108443601.0	108489196.0	gain	53	105	colon
5709	EMC2	ENSG00000104412.3	108443601.0	108489196.0	loss	4	105	colon
5710	EMC2	ENSG00000104412.7	108443601.0	108489196.0	loss	4	105	colon
5711	EMC2		108443601.0	108489196.0	loss	4	105	colon
5712	TMEM74	ENSG00000164841.4	108606850.0	108787594.0	gain	53	105	colon
5713	TMEM74		108606850.0	108787594.0	gain	53	105	colon
5714	TMEM74	ENSG00000164841.4	108606850.0	108787594.0	loss	4	105	colon
5715	TMEM74		108606850.0	108787594.0	loss	4	105	colon
5716	TRHR	ENSG00000174417.2	109086621.0	109119584.0	gain	54	105	colon
5717	TRHR		109086621.0	109119584.0	gain	54	105	colon
5718	TRHR	ENSG00000174417.2	109086621.0	109119584.0	loss	4	105	colon
5719	TRHR		109086621.0	109119584.0	loss	4	105	colon
5720	NUDCD1	ENSG00000120526.6	109240919.0	109334118.0	gain	56	105	colon
5721	NUDCD1	ENSG00000120526.10	109240919.0	109334118.0	gain	56	105	colon
5722	NUDCD1		109240919.0	109334118.0	gain	56	105	colon
5723	NUDCD1	ENSG00000120526.6	109240919.0	109334118.0	loss	4	105	colon
5724	NUDCD1	ENSG00000120526.10	109240919.0	109334118.0	loss	4	105	colon
5725	NUDCD1		109240919.0	109334118.0	loss	4	105	colon
5726	ENY2		109334324.0	109345954.0	gain	56	105	colon
5727	ENY2	ENSG00000120533.8	109334324.0	109345954.0	gain	56	105	colon
5728	ENY2	ENSG00000120533.12	109334324.0	109345954.0	gain	56	105	colon
5729	ENY2		109334324.0	109345954.0	loss	4	105	colon
5730	ENY2	ENSG00000120533.8	109334324.0	109345954.0	loss	4	105	colon
5731	ENY2	ENSG00000120533.12	109334324.0	109345954.0	loss	4	105	colon
5732	PKHD1L1	ENSG00000205038.11	109362461.0	109537207.0	gain	57	105	colon
5733	PKHD1L1		109362461.0	109537207.0	gain	57	105	colon
5734	PKHD1L1	ENSG00000205038.7	109362461.0	109537207.0	gain	57	105	colon
5735	PKHD1L1	ENSG00000205038.11	109362461.0	109537207.0	loss	4	105	colon
5736	PKHD1L1		109362461.0	109537207.0	loss	4	105	colon
5737	PKHD1L1	ENSG00000205038.7	109362461.0	109537207.0	loss	4	105	colon
5738	EBAG9	ENSG00000147654.10	109539711.0	109565996.0	gain	56	105	colon
5739	EBAG9		109539711.0	109565996.0	gain	56	105	colon
5740	EBAG9	ENSG00000147654.14	109539711.0	109565996.0	gain	56	105	colon
5741	EBAG9	ENSG00000147654.10	109539711.0	109565996.0	loss	4	105	colon
5742	EBAG9		109539711.0	109565996.0	loss	4	105	colon
5743	EBAG9	ENSG00000147654.14	109539711.0	109565996.0	loss	4	105	colon
5744	SYBU		109573978.0	109691791.0	gain	56	105	colon
5745	SYBU	ENSG00000147642.12	109573978.0	109691791.0	gain	56	105	colon
5746	SYBU	ENSG00000147642.16	109573978.0	109691791.0	gain	56	105	colon
5747	SYBU		109573978.0	109691791.0	loss	4	105	colon
5748	SYBU	ENSG00000147642.12	109573978.0	109691791.0	loss	4	105	colon
5749	SYBU	ENSG00000147642.16	109573978.0	109691791.0	loss	4	105	colon
5750	KCNV1		109963636.0	109975771.0	gain	55	105	colon
5751	KCNV1	ENSG00000164794.8	109963636.0	109975771.0	gain	55	105	colon
5752	KCNV1	ENSG00000164794.4	109963636.0	109975771.0	gain	55	105	colon
5753	KCNV1		109963636.0	109975771.0	loss	4	105	colon
5754	KCNV1	ENSG00000164794.8	109963636.0	109975771.0	loss	4	105	colon
5755	KCNV1	ENSG00000164794.4	109963636.0	109975771.0	loss	4	105	colon
5756	CSMD3	ENSG00000164796.13	112222928.0	113436939.0	gain	55	105	colon
5757	CSMD3	ENSG00000164796.17	112222928.0	113436939.0	gain	55	105	colon
5758	CSMD3		112222928.0	113436939.0	gain	55	105	colon
5759	CSMD3	ENSG00000164796.13	112222928.0	113436939.0	loss	4	105	colon
5760	CSMD3	ENSG00000164796.17	112222928.0	113436939.0	loss	4	105	colon
5761	CSMD3		112222928.0	113436939.0	loss	4	105	colon
5762	MIR2053		112643493.0	112643583.0	gain	54	105	colon
5763	MIR2053	ENSG00000238399.1	112643493.0	112643583.0	gain	54	105	colon
5764	MIR2053		112643493.0	112643583.0	loss	4	105	colon
5765	MIR2053	ENSG00000238399.1	112643493.0	112643583.0	loss	4	105	colon
5766	TRPS1	ENSG00000104447.7	115408496.0	115809673.0	gain	55	105	colon
5767	TRPS1		115408496.0	115809673.0	gain	55	105	colon
5768	TRPS1	ENSG00000104447.12	115408496.0	115809673.0	gain	55	105	colon
5769	TRPS1	ENSG00000104447.7	115408496.0	115809673.0	loss	4	105	colon
5770	TRPS1		115408496.0	115809673.0	loss	4	105	colon
5771	TRPS1	ENSG00000104447.12	115408496.0	115809673.0	loss	4	105	colon
5772	LINC00536		115950511.0	116325062.0	gain	55	105	colon
5773	LINC00536	ENSG00000249917.2	115950511.0	116325062.0	gain	55	105	colon
5774	LINC00536		115950511.0	116325062.0	loss	4	105	colon
5775	LINC00536	ENSG00000249917.2	115950511.0	116325062.0	loss	4	105	colon
5776	EIF3H	ENSG00000147677.6	116642130.0	116766925.0	gain	56	105	colon
5777	EIF3H		116642130.0	116766925.0	gain	56	105	colon
5778	EIF3H	ENSG00000147677.10	116642130.0	116766925.0	gain	56	105	colon
5779	EIF3H	ENSG00000147677.6	116642130.0	116766925.0	loss	4	105	colon
5780	EIF3H		116642130.0	116766925.0	loss	4	105	colon
5781	EIF3H	ENSG00000147677.10	116642130.0	116766925.0	loss	4	105	colon
5782	UTP23		116766505.0	116849463.0	gain	56	105	colon
5783	UTP23	ENSG00000147679.7	116766505.0	116849463.0	gain	56	105	colon
5784	UTP23	ENSG00000147679.11	116766505.0	116849463.0	gain	56	105	colon
5785	UTP23		116766505.0	116849463.0	loss	4	105	colon
5786	UTP23	ENSG00000147679.7	116766505.0	116849463.0	loss	4	105	colon
5787	UTP23	ENSG00000147679.11	116766505.0	116849463.0	loss	4	105	colon
5788	RAD21	ENSG00000164754.14	116845934.0	116874776.0	gain	56	105	colon
5789	RAD21	ENSG00000164754.8	116845934.0	116874776.0	gain	56	105	colon
5790	RAD21		116845934.0	116874776.0	gain	56	105	colon
5791	RAD21	ENSG00000164754.14	116845934.0	116874776.0	loss	4	105	colon
5792	RAD21	ENSG00000164754.8	116845934.0	116874776.0	loss	4	105	colon
5793	RAD21		116845934.0	116874776.0	loss	4	105	colon
5794	RAD21-AS1		116874424.0	116876868.0	gain	56	105	colon
5795	RAD21-AS1		116874424.0	116876868.0	loss	4	105	colon
5796	MIR3610	ENSG00000264875.1	116874728.0	116874800.0	gain	56	105	colon
5797	MIR3610		116874728.0	116874800.0	gain	56	105	colon
5798	MIR3610	ENSG00000264875.1	116874728.0	116874800.0	loss	4	105	colon
5799	MIR3610		116874728.0	116874800.0	loss	4	105	colon
5800	AARD		116938207.0	116944487.0	gain	56	105	colon
5801	AARD	ENSG00000205002.3	116938207.0	116944487.0	gain	56	105	colon
5802	AARD		116938207.0	116944487.0	loss	4	105	colon
5803	AARD	ENSG00000205002.3	116938207.0	116944487.0	loss	4	105	colon
5804	SLC30A8	ENSG00000164756.12	116950273.0	117176714.0	gain	57	105	colon
5805	SLC30A8		116950273.0	117176714.0	gain	57	105	colon
5806	SLC30A8	ENSG00000164756.8	116950273.0	117176714.0	gain	57	105	colon
5807	SLC30A8	ENSG00000164756.12	116950273.0	117176714.0	loss	4	105	colon
5808	SLC30A8		116950273.0	117176714.0	loss	4	105	colon
5809	SLC30A8	ENSG00000164756.8	116950273.0	117176714.0	loss	4	105	colon
5810	MED30	ENSG00000164758.7	117520713.0	117540262.0	gain	57	105	colon
5811	MED30		117520713.0	117540262.0	gain	57	105	colon
5812	MED30	ENSG00000164758.3	117520713.0	117540262.0	gain	57	105	colon
5813	MED30	ENSG00000164758.7	117520713.0	117540262.0	loss	4	105	colon
5814	MED30		117520713.0	117540262.0	loss	4	105	colon
5815	MED30	ENSG00000164758.3	117520713.0	117540262.0	loss	4	105	colon
5816	EXT1	ENSG00000182197.10	117794490.0	118111853.0	gain	58	105	colon
5817	EXT1	ENSG00000182197.6	117794490.0	118111853.0	gain	58	105	colon
5818	EXT1		117794490.0	118111853.0	gain	58	105	colon
5819	EXT1	ENSG00000182197.10	117794490.0	118111853.0	loss	4	105	colon
5820	EXT1	ENSG00000182197.6	117794490.0	118111853.0	loss	4	105	colon
5821	EXT1		117794490.0	118111853.0	loss	4	105	colon
5822	SAMD12	ENSG00000177570.13	118189455.0	118622112.0	gain	58	105	colon
5823	SAMD12	ENSG00000177570.9	118189455.0	118622112.0	gain	58	105	colon
5824	SAMD12		118189455.0	118622112.0	gain	58	105	colon
5825	SAMD12	ENSG00000177570.13	118189455.0	118622112.0	loss	4	105	colon
5826	SAMD12	ENSG00000177570.9	118189455.0	118622112.0	loss	4	105	colon
5827	SAMD12		118189455.0	118622112.0	loss	4	105	colon
5828	SAMD12-AS1		118620498.0	118906155.0	gain	58	105	colon
5829	SAMD12-AS1		118620498.0	118906155.0	loss	4	105	colon
5830	TNFRSF11B	ENSG00000164761.8	118923557.0	118951885.0	gain	58	105	colon
5831	TNFRSF11B		118923557.0	118951885.0	gain	58	105	colon
5832	TNFRSF11B	ENSG00000164761.4	118923557.0	118951885.0	gain	58	105	colon
5833	TNFRSF11B	ENSG00000164761.8	118923557.0	118951885.0	loss	4	105	colon
5834	TNFRSF11B		118923557.0	118951885.0	loss	4	105	colon
5835	TNFRSF11B	ENSG00000164761.4	118923557.0	118951885.0	loss	4	105	colon
5836	COLEC10		118995452.0	119108455.0	gain	58	105	colon
5837	COLEC10	ENSG00000184374.2	118995452.0	119108455.0	gain	58	105	colon
5838	COLEC10		118995452.0	119108455.0	loss	4	105	colon
5839	COLEC10	ENSG00000184374.2	118995452.0	119108455.0	loss	4	105	colon
5840	MAL2	ENSG00000147676.9	119165034.0	119245673.0	gain	58	105	colon
5841	MAL2		119165034.0	119245673.0	gain	58	105	colon
5842	MAL2	ENSG00000147676.13	119165034.0	119245673.0	gain	58	105	colon
5843	MAL2	ENSG00000147676.9	119165034.0	119245673.0	loss	4	105	colon
5844	MAL2		119165034.0	119245673.0	loss	4	105	colon
5845	MAL2	ENSG00000147676.13	119165034.0	119245673.0	loss	4	105	colon
5846	MIR548AZ		119325171.0	119325265.0	gain	4	105	colon
5847	MIR548AZ		119325171.0	119325265.0	loss	52	105	colon
5848	ENPP2		119557086.0	119673453.0	gain	53	105	colon
5849	ENPP2	ENSG00000136960.8	119557086.0	119673453.0	gain	53	105	colon
5850	ENPP2	ENSG00000136960.12	119557086.0	119673453.0	gain	53	105	colon
5851	ENPP2		119557086.0	119673453.0	loss	10	105	colon
5852	ENPP2	ENSG00000136960.8	119557086.0	119673453.0	loss	10	105	colon
5853	ENPP2	ENSG00000136960.12	119557086.0	119673453.0	loss	10	105	colon
5854	TAF2	ENSG00000064313.11	119730774.0	119832841.0	gain	49	105	colon
5855	TAF2	ENSG00000064313.7	119730774.0	119832841.0	gain	49	105	colon
5856	TAF2		119730774.0	119832841.0	gain	49	105	colon
5857	TAF2	ENSG00000064313.11	119730774.0	119832841.0	loss	12	105	colon
5858	TAF2	ENSG00000064313.7	119730774.0	119832841.0	loss	12	105	colon
5859	TAF2		119730774.0	119832841.0	loss	12	105	colon
5860	DSCC1		119833976.0	119855894.0	gain	48	105	colon
5861	DSCC1	ENSG00000136982.5	119833976.0	119855894.0	gain	48	105	colon
5862	DSCC1		119833976.0	119855894.0	loss	12	105	colon
5863	DSCC1	ENSG00000136982.5	119833976.0	119855894.0	loss	12	105	colon
5864	DEPTOR	ENSG00000155792.5	119873717.0	120050918.0	gain	48	105	colon
5865	DEPTOR		119873717.0	120050918.0	gain	48	105	colon
5866	DEPTOR	ENSG00000155792.9	119873717.0	120050918.0	gain	48	105	colon
5867	DEPTOR	ENSG00000155792.5	119873717.0	120050918.0	loss	12	105	colon
5868	DEPTOR		119873717.0	120050918.0	loss	12	105	colon
5869	DEPTOR	ENSG00000155792.9	119873717.0	120050918.0	loss	12	105	colon
5870	COL14A1	ENSG00000187955.11	120059780.0	120373573.0	gain	54	105	colon
5871	COL14A1		120059780.0	120373573.0	gain	54	105	colon
5872	COL14A1	ENSG00000187955.7	120059780.0	120373573.0	gain	54	105	colon
5873	COL14A1	ENSG00000187955.11	120059780.0	120373573.0	loss	11	105	colon
5874	COL14A1		120059780.0	120373573.0	loss	11	105	colon
5875	COL14A1	ENSG00000187955.7	120059780.0	120373573.0	loss	11	105	colon
5876	MRPL13		120380761.0	120445402.0	gain	54	105	colon
5877	MRPL13	ENSG00000172172.3	120380761.0	120445402.0	gain	54	105	colon
5878	MRPL13	ENSG00000172172.7	120380761.0	120445402.0	gain	54	105	colon
5879	MRPL13		120380761.0	120445402.0	loss	3	105	colon
5880	MRPL13	ENSG00000172172.3	120380761.0	120445402.0	loss	3	105	colon
5881	MRPL13	ENSG00000172172.7	120380761.0	120445402.0	loss	3	105	colon
5882	MTBP		120445400.0	120542133.0	gain	54	105	colon
5883	MTBP	ENSG00000172167.3	120445400.0	120542133.0	gain	54	105	colon
5884	MTBP	ENSG00000172167.7	120445400.0	120542133.0	gain	54	105	colon
5885	MTBP		120445400.0	120542133.0	loss	3	105	colon
5886	MTBP	ENSG00000172167.3	120445400.0	120542133.0	loss	3	105	colon
5887	MTBP	ENSG00000172167.7	120445400.0	120542133.0	loss	3	105	colon
5888	SNTB1	ENSG00000172164.9	120535745.0	120813273.0	gain	56	105	colon
5889	SNTB1	ENSG00000172164.13	120535745.0	120813273.0	gain	56	105	colon
5890	SNTB1		120535745.0	120813273.0	gain	56	105	colon
5891	SNTB1	ENSG00000172164.9	120535745.0	120813273.0	loss	3	105	colon
5892	SNTB1	ENSG00000172164.13	120535745.0	120813273.0	loss	3	105	colon
5893	SNTB1		120535745.0	120813273.0	loss	3	105	colon
5894	HAS2		121612116.0	121641440.0	gain	54	105	colon
5895	HAS2	ENSG00000170961.6	121612116.0	121641440.0	gain	54	105	colon
5896	HAS2		121612116.0	121641440.0	loss	4	105	colon
5897	HAS2	ENSG00000170961.6	121612116.0	121641440.0	loss	4	105	colon
5898	HAS2-AS1		121639293.0	121994185.0	gain	54	105	colon
5899	HAS2-AS1		121639293.0	121994185.0	loss	4	105	colon
5900	ZHX2	ENSG00000178764.7	122781655.0	122974510.0	gain	53	105	colon
5901	ZHX2		122781655.0	122974510.0	gain	53	105	colon
5902	ZHX2	ENSG00000178764.6	122781655.0	122974510.0	gain	53	105	colon
5903	ZHX2	ENSG00000178764.7	122781655.0	122974510.0	loss	5	105	colon
5904	ZHX2		122781655.0	122974510.0	loss	5	105	colon
5905	ZHX2	ENSG00000178764.6	122781655.0	122974510.0	loss	5	105	colon
5906	DERL1	ENSG00000136986.5	123013170.0	123042302.0	gain	52	105	colon
5907	DERL1	ENSG00000136986.9	123013170.0	123042302.0	gain	52	105	colon
5908	DERL1		123013170.0	123042302.0	gain	52	105	colon
5909	DERL1	ENSG00000136986.5	123013170.0	123042302.0	loss	6	105	colon
5910	DERL1	ENSG00000136986.9	123013170.0	123042302.0	loss	6	105	colon
5911	DERL1		123013170.0	123042302.0	loss	6	105	colon
5912	TBC1D31	ENSG00000156787.16	123041968.0	123152153.0	gain	51	105	colon
5913	TBC1D31	ENSG00000156787.12	123041968.0	123152153.0	gain	51	105	colon
5914	TBC1D31		123041968.0	123152153.0	gain	51	105	colon
5915	TBC1D31	ENSG00000156787.16	123041968.0	123152153.0	loss	10	105	colon
5916	TBC1D31	ENSG00000156787.12	123041968.0	123152153.0	loss	10	105	colon
5917	TBC1D31		123041968.0	123152153.0	loss	10	105	colon
5918	FAM83A	ENSG00000147689.12	123178960.0	123210079.0	gain	50	105	colon
5919	FAM83A		123178960.0	123210079.0	gain	50	105	colon
5920	FAM83A	ENSG00000147689.16	123178960.0	123210079.0	gain	50	105	colon
5921	FAM83A	ENSG00000147689.12	123178960.0	123210079.0	loss	9	105	colon
5922	FAM83A		123178960.0	123210079.0	loss	9	105	colon
5923	FAM83A	ENSG00000147689.16	123178960.0	123210079.0	loss	9	105	colon
5924	FAM83A-AS1		123196536.0	123202743.0	gain	50	105	colon
5925	FAM83A-AS1		123196536.0	123202743.0	loss	9	105	colon
5926	MIR4663	ENSG00000266324.1	123215788.0	123215863.0	gain	50	105	colon
5927	MIR4663		123215788.0	123215863.0	gain	50	105	colon
5928	MIR4663	ENSG00000266324.1	123215788.0	123215863.0	loss	9	105	colon
5929	MIR4663		123215788.0	123215863.0	loss	9	105	colon
5930	C8orf76	ENSG00000189376.11	123219967.0	123241377.0	gain	50	105	colon
5931	C8orf76	ENSG00000189376.7	123219967.0	123241377.0	gain	50	105	colon
5932	C8orf76		123219967.0	123241377.0	gain	50	105	colon
5933	C8orf76	ENSG00000189376.11	123219967.0	123241377.0	loss	9	105	colon
5934	C8orf76	ENSG00000189376.7	123219967.0	123241377.0	loss	9	105	colon
5935	C8orf76		123219967.0	123241377.0	loss	9	105	colon
5936	ZHX1		123248451.0	123275541.0	gain	50	105	colon
5937	ZHX1	ENSG00000165156.10	123248451.0	123275541.0	gain	50	105	colon
5938	ZHX1	ENSG00000165156.14	123248451.0	123275541.0	gain	50	105	colon
5939	ZHX1		123248451.0	123275541.0	loss	9	105	colon
5940	ZHX1	ENSG00000165156.10	123248451.0	123275541.0	loss	9	105	colon
5941	ZHX1	ENSG00000165156.14	123248451.0	123275541.0	loss	9	105	colon
5942	ATAD2		123319850.0	123416350.0	gain	50	105	colon
5943	ATAD2	ENSG00000156802.8	123319850.0	123416350.0	gain	50	105	colon
5944	ATAD2	ENSG00000156802.12	123319850.0	123416350.0	gain	50	105	colon
5945	ATAD2		123319850.0	123416350.0	loss	9	105	colon
5946	ATAD2	ENSG00000156802.8	123319850.0	123416350.0	loss	9	105	colon
5947	ATAD2	ENSG00000156802.12	123319850.0	123416350.0	loss	9	105	colon
5948	MIR548AA1		123348034.0	123348130.0	gain	0	105	colon
5949	MIR548AA1	ENSG00000207704.2	123348034.0	123348130.0	gain	0	105	colon
5950	MIR548AA1		123348034.0	123348130.0	loss	26	105	colon
5951	MIR548AA1	ENSG00000207704.2	123348034.0	123348130.0	loss	26	105	colon
5952	WDYHV1	ENSG00000156795.2	123416726.0	123470028.0	gain	53	105	colon
5953	WDYHV1		123416726.0	123470028.0	gain	53	105	colon
5954	WDYHV1	ENSG00000156795.6	123416726.0	123470028.0	gain	53	105	colon
5955	WDYHV1	ENSG00000156795.2	123416726.0	123470028.0	loss	8	105	colon
5956	WDYHV1		123416726.0	123470028.0	loss	8	105	colon
5957	WDYHV1	ENSG00000156795.6	123416726.0	123470028.0	loss	8	105	colon
5958	FBXO32	ENSG00000156804.3	123497889.0	123541206.0	gain	53	105	colon
5959	FBXO32		123497889.0	123541206.0	gain	53	105	colon
5960	FBXO32	ENSG00000156804.7	123497889.0	123541206.0	gain	53	105	colon
5961	FBXO32	ENSG00000156804.3	123497889.0	123541206.0	loss	5	105	colon
5962	FBXO32		123497889.0	123541206.0	loss	5	105	colon
5963	FBXO32	ENSG00000156804.7	123497889.0	123541206.0	loss	5	105	colon
5964	KLHL38		123645527.0	123652950.0	gain	54	105	colon
5965	KLHL38	ENSG00000175946.8	123645527.0	123652950.0	gain	54	105	colon
5966	KLHL38		123645527.0	123652950.0	loss	4	105	colon
5967	KLHL38	ENSG00000175946.8	123645527.0	123652950.0	loss	4	105	colon
5968	ANXA13	ENSG00000104537.16	123680794.0	123737402.0	gain	54	105	colon
5969	ANXA13	ENSG00000104537.12	123680794.0	123737402.0	gain	54	105	colon
5970	ANXA13		123680794.0	123737402.0	gain	54	105	colon
5971	ANXA13	ENSG00000104537.16	123680794.0	123737402.0	loss	3	105	colon
5972	ANXA13	ENSG00000104537.12	123680794.0	123737402.0	loss	3	105	colon
5973	ANXA13		123680794.0	123737402.0	loss	3	105	colon
5974	FAM91A1	ENSG00000176853.11	123768439.0	123815452.0	gain	54	105	colon
5975	FAM91A1	ENSG00000176853.15	123768439.0	123815452.0	gain	54	105	colon
5976	FAM91A1		123768439.0	123815452.0	gain	54	105	colon
5977	FAM91A1	ENSG00000176853.11	123768439.0	123815452.0	loss	3	105	colon
5978	FAM91A1	ENSG00000176853.15	123768439.0	123815452.0	loss	3	105	colon
5979	FAM91A1		123768439.0	123815452.0	loss	3	105	colon
5980	FER1L6	ENSG00000214814.7	123851987.0	124120061.0	gain	54	105	colon
5981	FER1L6		123851987.0	124120061.0	gain	54	105	colon
5982	FER1L6	ENSG00000214814.2	123851987.0	124120061.0	gain	54	105	colon
5983	FER1L6	ENSG00000214814.7	123851987.0	124120061.0	loss	3	105	colon
5984	FER1L6		123851987.0	124120061.0	loss	3	105	colon
5985	FER1L6	ENSG00000214814.2	123851987.0	124120061.0	loss	3	105	colon
